event_index	pair_index	fold	layer	pixel	half_bar	ecal_time_ns	cdet_time_master_ns	cdet_time_candidate_ns	tot_ns
0	0	0	1	993	62	23.6772847515	26.7829086863	28.4039926048	6.992
0	0	0	2	2340	146	23.6772847515	29.0406109034	30.6616948219	10.567
1	0	0	1	1225	76	22.0608193918	30.6917197756	32.2021311222	7.401
1	0	0	2	2574	160	22.0608193918	29.5058842003	31.0162955469	8.158
1	1	0	1	1227	76	22.0608193918	26.2813288804	27.791740227	5.008
1	1	0	2	2579	161	22.0608193918	28.7335519366	30.2439632832	13.024
2	0	0	1	1237	77	24.0261860013	28.6778639249	30.3228356419	12.787
2	0	0	2	2586	161	24.0261860013	24.2245381918	25.8695099087	5.654
3	0	0	1	898	56	24.6035931911	26.1462661007	27.830770455	5.197
3	0	0	2	2241	140	24.6035931911	28.4903864807	30.1748908349	12.567
5	0	0	1	1241	77	20.5550626634	29.2884869435	30.6958054716	5.906
5	0	0	2	2589	161	20.5550626634	29.9038685159	31.311187044	9.591
6	0	0	1	805	50	30.4446328544	31.1813390582	33.2657547859	7.418
6	0	0	2	2148	134	30.4446328544	26.7757558912	28.8601716189	9.622
7	0	0	1	919	57	25.9696162402	30.2582908543	32.0363210507	4.819
7	0	0	2	2263	141	25.9696162402	30.462011922	32.2400421184	4.126
8	0	0	1	937	58	28.8106945212	25.4142222486	27.3867691035	21.086
8	0	0	2	2277	142	28.8106945212	25.446227942	27.418774797	6.441
9	0	0	1	224	14	25.0769217849	31.2129565312	32.9298676998	9.591
9	0	0	2	1566	97	25.0769217849	31.8203093581	33.5372205267	10.252
10	0	0	1	1275	79	20.8720289783	30.6720029593	32.1010228354	6.441
10	0	0	2	2624	164	20.8720289783	30.5807077824	32.0097276586	13.023
13	0	0	1	778	48	28.6571366575	29.9952360882	31.9572694832	16.504
13	0	0	2	2119	132	28.6571366575	32.6304780304	34.5925114254	11.654
14	0	0	1	553	34	26.4336140968	30.067101431	31.8768996055	7.307
14	0	0	2	1901	118	26.4336140968	29.1676215258	30.9774197003	10.472
15	0	0	1	1238	77	23.2355084046	31.82263806	33.4134754136	8.158
15	0	0	2	2587	161	23.2355084046	31.4316904682	33.0225278217	9.008
16	0	0	1	1090	68	25.1949262358	27.7915943741	29.5165848102	6.488
16	0	0	2	2438	152	25.1949262358	28.2024727985	29.9274632345	9.717
17	0	0	1	1248	78	22.3810200992	28.8710648179	30.4033989577	11.591
17	0	0	2	2598	162	22.3810200992	36.6447310863	38.1770652261	15.842
18	0	0	1	486	30	25.7206250458	26.5274451432	28.2884279616	17.402
18	0	0	2	1830	114	25.7206250458	26.9228080455	28.683790864	9.717
19	0	0	1	306	19	23.8665590016	43.6969313005	45.3309740294	9.15
19	0	0	2	1651	103	23.8665590016	44.3986901654	46.0327328943	8.803
20	0	0	1	1234	77	23.8221711955	28.0694447379	29.7004484207	9.59
20	0	0	2	2583	161	23.8221711955	28.2882942799	29.9192979627	11.717
21	0	0	1	1230	76	26.2454426893	28.6782049415	30.4751198126	4.221
21	0	0	2	2580	161	26.2454426893	27.5185331475	29.3154480186	13.055
22	0	0	1	1022	63	29.2558056643	28.0076336586	30.010655398	11.229
22	0	0	2	2368	148	29.2558056643	21.7275008306	23.7305225699	23.086
23	0	0	1	250	15	23.2892093767	27.4926382731	29.087152306	9.055
23	0	0	2	1592	99	23.2892093767	29.7613486756	31.3558627085	11.653
24	0	0	1	547	34	23.6387086784	29.8586043249	31.4770471022	8.41
24	0	0	2	1893	118	23.6387086784	35.8304586187	37.448901396	12.221
25	0	0	1	413	25	20.5694129678	32.9925190035	34.4008200365	10.693
25	0	0	2	1762	110	20.5694129678	27.7796882459	29.1879892789	5.968
26	0	0	1	558	34	24.7523922981	31.8245967605	33.5192887626	16.929
26	0	0	2	1907	119	24.7523922981	30.3180603336	32.0127523357	4.725
27	0	0	1	469	29	27.0403224922	28.5130216636	30.3643586054	12.284
27	0	0	2	1816	113	27.0403224922	28.1930835461	30.0444204879	10.158
28	0	0	1	467	29	27.0007382882	38.3599402109	40.2085669891	5.149
28	0	0	2	1813	113	27.0007382882	30.9087982287	32.7574250069	4.41
29	0	0	1	477	29	22.8613957432	29.780826443	31.346049879	14.598
29	0	0	2	1824	114	22.8613957432	27.7130584369	29.2782818729	11.874
30	0	0	1	902	56	27.2356199805	29.2910260465	31.1557341845	12.63
30	0	0	2	2244	140	27.2356199805	27.9558141571	29.820522295	10.535
31	0	0	1	470	29	23.0958599702	30.1817690705	31.7630452842	6.504
31	0	0	2	1818	113	23.0958599702	31.7191735692	33.3004497829	9.874
32	0	0	1	571	35	25.6237753801	27.8911337119	29.6454856419	10.031
32	0	0	2	1918	119	25.6237753801	27.7607164024	29.5150683324	11.465
33	0	0	1	488	30	26.3025313205	32.558081863	34.3589053521	9.181
33	0	0	2	1833	114	26.3025313205	29.530770945	31.3315944342	6.173
34	0	0	1	567	35	25.2216045184	36.0308434567	37.7576604424	11.275
34	0	0	2	1915	119	25.2216045184	38.026566962	39.7533839477	9.937
35	0	0	1	554	34	18.6007522029	32.4826619958	33.7561771215	6.063
35	0	0	2	1901	118	18.6007522029	28.4630779231	29.7365930489	17.244
36	0	0	1	903	56	28.5802304995	33.6750388777	35.6318068322	11.937
36	0	0	2	2245	140	28.5802304995	33.2030400684	35.1598080228	4.677
37	0	0	1	538	33	22.6571693264	28.8355396571	30.3867805709	4.063
37	0	0	2	1889	118	22.6571693264	32.3694450004	33.9206859142	15.654
38	0	0	1	1100	68	22.9486583929	30.2278769867	31.7990749287	4.961
38	0	0	2	2447	152	22.9486583929	31.4439710598	33.0151690017	9.402
39	0	0	1	453	28	17.8605216273	32.2242850987	33.4471197561	6.378
39	0	0	2	1798	112	17.8605216273	28.8818708166	30.104705474	6.283
40	0	0	1	1061	66	20.3447870111	33.6974201613	35.0903420016	6.63
40	0	0	2	2399	149	20.3447870111	31.3453833148	32.7383051551	7.622
41	0	0	1	1217	76	20.5430729306	30.2959228719	31.7024205135	8.063
41	0	0	2	2566	160	20.5430729306	29.4060431645	30.8125408062	14.221
42	0	0	1	531	33	15.9623781499	31.2437326706	32.3366094422	13.937
42	0	0	2	1880	117	15.9623781499	30.1827926709	31.2756694425	8.189
44	0	0	1	288	18	29.0635039343	32.1106667531	34.1005224033	4.315
44	0	0	2	1631	101	29.0635039343	32.9196273328	34.909482983	4.771
45	0	0	1	795	49	26.6564429881	32.2822258931	34.1072802229	5.212
45	0	0	2	2135	133	26.6564429881	29.9688459542	31.7939002839	8.378
46	0	0	1	333	20	21.3845641142	29.5655971688	31.0297081661	14.095
46	0	0	2	1677	104	21.3845641142	31.8814084119	33.3455194091	4.771
47	0	0	1	440	27	20.5270142807	29.7621442124	31.167542386	8.661
47	0	0	2	1787	111	20.5270142807	29.8513891486	31.2567873222	8.315
48	0	0	1	1246	77	19.666753309	32.4460933743	33.792593104	9.528
48	0	0	2	2597	162	19.666753309	27.5659772919	28.9124770216	18.488
