# CDet master calibration constants

[BarOffsets]
1 0.000000 0
2 0.000000 0
3 0.000000 3
4 -4.846827 42
5 1.606923 358
6 2.781463 204
7 6.541737 617
8 0.000000 0
9 1.505615 1280
10 0.610562 2626
11 -1.667723 2323
12 -2.124927 1448
13 3.322297 610
14 0.447480 1562
15 -0.569458 1198
16 1.050123 1476
17 0.337983 2291
18 -0.046588 1580
19 1.213900 1256
20 2.594441 930
21 3.416442 993
22 0.245802 3075
23 -3.037065 138
24 -4.441691 1484
25 0.000000 0
26 -8.083997 5243
27 -0.627402 10325
28 0.804857 8430
29 -5.035413 6865
30 8.024293 12264
31 -3.280121 17154
32 -5.068842 1473
33 -9.460847 5327
34 -0.751456 6399
35 0.250571 5653
36 -3.738275 2664
37 0.232803 5878
38 -4.374969 4564
39 -5.335590 346
40 0.000000 15
41 0.000000 0
42 0.000000 0
43 0.000000 0
44 0.000000 0
45 -5.659039 26
46 6.376230 141
47 -4.615994 678
48 1.200576 398
49 2.676475 542
50 6.328578 177
51 -7.704387 3582
52 4.661743 319
53 -4.643045 657
54 2.267110 120
55 4.755275 1391
56 3.085989 1264
57 4.383073 2999
58 2.081618 3411
59 0.461013 3338
60 1.904453 950
61 0.450729 1392
62 -0.728428 128
63 3.730921 4568
64 -0.384783 4798
65 -0.702985 1693
66 -3.078008 2578
67 -6.477397 12476
68 0.119629 2068
69 -3.750360 5784
70 1.727865 844
71 0.000000 0
72 -4.846656 108
73 14.553384 227
74 -3.600816 114
75 -1.399963 288
76 -0.734526 2218
77 0.518361 8128
78 -5.046861 14770
79 -9.394074 10956
80 -13.573213 13947
81 -13.884704 2765
82 -6.618371 28
83 0.000000 0
84 0.000000 0
85 0.000000 0
86 0.000000 0
87 0.000000 7
88 11.505547 37
89 3.122221 343
90 0.505526 150
91 -0.478930 755
92 -7.409710 164
93 -6.006886 1489
94 -0.020705 3305
95 -7.000464 2734
96 -10.149103 1983
97 -6.548727 270
98 -6.140090 1677
99 2.603844 1299
100 0.979428 1536
101 -1.558961 2350
102 -2.716334 1598
103 -0.024377 1281
104 1.867046 862
105 9.665005 1708
106 5.121703 3356
107 -9.351365 37
108 1.867320 1256
109 -0.343311 752
110 -3.232291 2363
111 -1.842780 5919
112 3.212087 15633
113 0.958382 7059
114 0.581888 8226
115 -0.871335 17806
116 -0.272233 1296
117 -0.543142 5616
118 0.585912 4816
119 2.399772 9317
120 0.251668 3672
121 -5.884979 4345
122 -11.512195 5346
123 -7.039831 1310
124 -8.679876 154
125 0.000000 0
126 0.000000 0
127 0.000000 0
128 0.000000 0
129 0.000000 17
130 -6.370566 1073
131 0.000000 4
132 0.539252 473
133 7.452777 869
134 6.863448 365
135 4.690276 2669
136 0.163190 1354
137 0.000000 0
138 0.000000 0
139 4.026365 1906
140 0.618052 1283
141 -7.439488 3175
142 -8.157552 1823
143 -9.264737 3399
144 -11.303729 827
145 -6.782553 1275
146 -6.522524 668
147 0.939497 4232
148 6.353219 2626
149 1.058005 2855
150 1.343468 2150
151 4.732210 14824
152 1.193223 3409
153 -0.382845 5112
154 4.403405 2119
155 0.000000 5
156 0.000000 0
157 0.000000 3
158 0.000000 12
159 -7.297574 107
160 0.550151 64
161 1.244477 8395
162 -0.806548 11060
163 -0.256864 29915
164 -3.209066 15096
165 1.287989 6650
166 -4.715122 196
167 0.000000 0
168 0.000000 0

[ECalTiming]
p0 154.438619
p1 0.834370

[TimeWalk]
p1_L1 16.084755
p1_L2 17.629418
totref_L1 12.000000
totref_L2 12.000000
totmin 5.000000
totmax 30.000000
