# CDet hierarchical eight-pixel-group timing diagnostic
# reference median of valid individual centroids
# manual LE-versus-TOT cuts:  (loaded 0)
# pixel bar group entries manual_2d_cut source broad_mu_ns group_mu_ns used_mu_ns used_mu_err_ns used_sigma_ns correction_ns total_offset_ns fit_status reason
752 47 94 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
753 47 94 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
754 47 94 1 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
755 47 94 1 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
756 47 94 4 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
757 47 94 5 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
758 47 94 12 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
759 47 94 10 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
760 47 95 45 0 individual_fit -6.1751 -5.43932 -6.16571 0.900585 1.38966 2.76273 2.76273 0 "valid constrained fit"
761 47 95 37 0 individual_fit -4.93093 -5.43932 -4.85942 0.595014 0.999016 4.06901 4.06901 0 "valid constrained fit"
762 47 95 64 0 individual_fit -4.18911 -5.43932 -6.44014 0.916884 1.63366 2.4883 2.4883 0 "valid constrained fit"
763 47 95 46 0 individual_fit -6.74231 -5.43932 -6.68167 0.897771 1.92677 2.24676 2.24676 0 "valid constrained fit"
764 47 95 41 0 group_fallback -8.16757 -5.43932 -5.43932 0.247133 2.53082 3.48912 3.48912 0 "individual constrained fit failed quality criteria"
765 47 95 86 0 individual_fit -6.34402 -5.43932 -6.41581 0.783942 2.03242 2.51263 2.51263 0 "valid constrained fit"
766 47 95 0 0 unused nan -5.43932 nan nan nan 0 0 -1 "known unused pixel"
767 47 95 27 0 group_fallback nan -5.43932 -5.43932 0.247133 2.53082 3.48912 3.48912 -1 "insufficient individual entries"
768 48 96 27 0 group_fallback nan -3.93088 -3.93088 0.202525 2.54525 4.99755 4.99755 -1 "insufficient individual entries"
769 48 96 0 0 group_fallback nan -3.93088 -3.93088 0.202525 2.54525 4.99755 4.99755 -1 "insufficient individual entries"
770 48 96 3 0 group_fallback nan -3.93088 -3.93088 0.202525 2.54525 4.99755 4.99755 -1 "insufficient individual entries"
771 48 96 56 0 individual_fit -3.83233 -3.93088 -3.49027 1.15796 1.67458 5.43817 5.43817 0 "valid constrained fit"
772 48 96 0 0 group_fallback nan -3.93088 -3.93088 0.202525 2.54525 4.99755 4.99755 -1 "insufficient individual entries"
773 48 96 119 0 group_fallback -4.45427 -3.93088 -3.93088 0.202525 2.54525 4.99755 4.99755 0 "individual constrained fit failed quality criteria"
774 48 96 77 0 group_fallback -3.44528 -3.93088 -3.93088 0.202525 2.54525 4.99755 4.99755 0 "individual constrained fit failed quality criteria"
775 48 96 6 0 group_fallback nan -3.93088 -3.93088 0.202525 2.54525 4.99755 4.99755 -1 "insufficient individual entries"
776 48 97 2 0 group_fallback nan -2.39818 -2.39818 0.342071 3.61579 6.53026 6.53026 -1 "insufficient individual entries"
777 48 97 0 0 unused nan -2.39818 nan nan nan 0 0 -1 "known unused pixel"
778 48 97 138 0 individual_fit -3.46883 -2.39818 -2.06961 0.655426 2.36378 6.85883 6.85883 0 "valid constrained fit"
779 48 97 40 0 individual_fit -2.10148 -2.39818 -2.34167 1.60428 2.45798 6.58677 6.58677 0 "valid constrained fit"
780 48 97 0 0 unused nan -2.39818 nan nan nan 0 0 -1 "known unused pixel"
781 48 97 30 0 group_fallback nan -2.39818 -2.39818 0.342071 3.61579 6.53026 6.53026 -1 "insufficient individual entries"
782 48 97 9 0 group_fallback nan -2.39818 -2.39818 0.342071 3.61579 6.53026 6.53026 -1 "insufficient individual entries"
783 48 97 18 0 group_fallback nan -2.39818 -2.39818 0.342071 3.61579 6.53026 6.53026 -1 "insufficient individual entries"
784 49 98 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
785 49 98 3 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
786 49 98 10 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
787 49 98 10 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
788 49 98 8 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
789 49 98 1 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
790 49 98 3 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
791 49 98 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
792 49 99 11 0 group_fallback nan -0.941252 -0.941252 0.283989 2.41411 7.98718 7.98718 -1 "insufficient individual entries"
793 49 99 39 0 individual_fit -0.456932 -0.941252 -0.18231 0.765465 1.45809 8.74613 8.74613 0 "valid constrained fit"
794 49 99 8 0 group_fallback nan -0.941252 -0.941252 0.283989 2.41411 7.98718 7.98718 -1 "insufficient individual entries"
795 49 99 53 0 group_fallback -0.477023 -0.941252 -0.941252 0.283989 2.41411 7.98718 7.98718 0 "individual constrained fit failed quality criteria"
796 49 99 16 0 group_fallback nan -0.941252 -0.941252 0.283989 2.41411 7.98718 7.98718 -1 "insufficient individual entries"
797 49 99 12 0 group_fallback nan -0.941252 -0.941252 0.283989 2.41411 7.98718 7.98718 -1 "insufficient individual entries"
798 49 99 21 0 group_fallback nan -0.941252 -0.941252 0.283989 2.41411 7.98718 7.98718 -1 "insufficient individual entries"
799 49 99 5 0 group_fallback nan -0.941252 -0.941252 0.283989 2.41411 7.98718 7.98718 -1 "insufficient individual entries"
800 50 100 0 0 unused nan -17.7717 nan nan nan 0 0 -1 "known unused pixel"
801 50 100 12 0 group_fallback nan -17.7717 -17.7717 0.319644 7.47367 -8.84327 -8.84327 -1 "insufficient individual entries"
802 50 100 1468 0 individual_fit -19.6052 -17.7717 -19.4197 0.302552 3.23144 -10.4913 -10.4913 0 "valid constrained fit"
803 50 100 1 0 group_fallback nan -17.7717 -17.7717 0.319644 7.47367 -8.84327 -8.84327 -1 "insufficient individual entries"
804 50 100 100 0 group_fallback -9.43685 -17.7717 -17.7717 0.319644 7.47367 -8.84327 -8.84327 0 "individual constrained fit failed quality criteria"
805 50 100 174 0 group_fallback -11.4817 -17.7717 -17.7717 0.319644 7.47367 -8.84327 -8.84327 0 "individual constrained fit failed quality criteria"
806 50 100 221 0 individual_fit -10.3691 -17.7717 -11.799 0.370169 1.78867 -2.87059 -2.87059 0 "valid constrained fit"
807 50 100 279 0 group_fallback -9.5168 -17.7717 -17.7717 0.319644 7.47367 -8.84327 -8.84327 0 "individual constrained fit failed quality criteria"
808 50 101 216 0 group_fallback -10.525 -10.8319 -10.8319 0.0759587 2.63243 -1.90345 -1.90345 0 "individual constrained fit failed quality criteria"
809 50 101 364 0 group_fallback -10.5864 -10.8319 -10.8319 0.0759587 2.63243 -1.90345 -1.90345 0 "individual constrained fit failed quality criteria"
810 50 101 302 0 group_fallback -11.3843 -10.8319 -10.8319 0.0759587 2.63243 -1.90345 -1.90345 0 "individual constrained fit failed quality criteria"
811 50 101 242 0 individual_fit -10.8543 -10.8319 -10.603 0.713861 3.03436 -1.67458 -1.67458 0 "valid constrained fit"
812 50 101 0 0 unused nan -10.8319 nan nan nan 0 0 -1 "known unused pixel"
813 50 101 2 0 group_fallback nan -10.8319 -10.8319 0.0759587 2.63243 -1.90345 -1.90345 -1 "insufficient individual entries"
814 50 101 262 0 individual_fit -10.7563 -10.8319 -10.8112 0.615788 2.8399 -1.88276 -1.88276 0 "valid constrained fit"
815 50 101 31 0 group_fallback nan -10.8319 -10.8319 0.0759587 2.63243 -1.90345 -1.90345 -1 "insufficient individual entries"
816 51 102 68 0 individual_fit -3.29151 -2.88054 -2.82145 0.766073 1.80559 6.10699 6.10699 0 "valid constrained fit"
817 51 102 0 0 group_fallback nan -2.88054 -2.88054 0.161457 2.6238 6.0479 6.0479 -1 "insufficient individual entries"
818 51 102 0 0 unused nan -2.88054 nan nan nan 0 0 -1 "known unused pixel"
819 51 102 72 0 group_fallback -3.24489 -2.88054 -2.88054 0.161457 2.6238 6.0479 6.0479 0 "individual constrained fit failed quality criteria"
820 51 102 60 0 individual_fit -2.98132 -2.88054 -2.87461 0.343315 0.992788 6.05383 6.05383 0 "valid constrained fit"
821 51 102 19 0 group_fallback nan -2.88054 -2.88054 0.161457 2.6238 6.0479 6.0479 -1 "insufficient individual entries"
822 51 102 135 0 group_fallback -2.41227 -2.88054 -2.88054 0.161457 2.6238 6.0479 6.0479 0 "individual constrained fit failed quality criteria"
823 51 102 0 0 group_fallback nan -2.88054 -2.88054 0.161457 2.6238 6.0479 6.0479 -1 "insufficient individual entries"
824 51 103 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
825 51 103 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
826 51 103 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
827 51 103 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
828 51 103 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
829 51 103 2 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
830 51 103 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
831 51 103 5 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
832 52 104 265 0 group_fallback -10.7512 -11.2202 -11.2202 0.112944 2.52501 -2.29178 -2.29178 0 "individual constrained fit failed quality criteria"
833 52 104 223 0 group_fallback -11.3104 -11.2202 -11.2202 0.112944 2.52501 -2.29178 -2.29178 0 "individual constrained fit failed quality criteria"
834 52 104 26 0 group_fallback nan -11.2202 -11.2202 0.112944 2.52501 -2.29178 -2.29178 -1 "insufficient individual entries"
835 52 104 39 0 group_fallback -10.909 -11.2202 -11.2202 0.112944 2.52501 -2.29178 -2.29178 0 "individual constrained fit failed quality criteria"
836 52 104 11 0 group_fallback nan -11.2202 -11.2202 0.112944 2.52501 -2.29178 -2.29178 -1 "insufficient individual entries"
837 52 104 30 0 group_fallback nan -11.2202 -11.2202 0.112944 2.52501 -2.29178 -2.29178 -1 "insufficient individual entries"
838 52 104 36 0 group_fallback -10.0929 -11.2202 -11.2202 0.112944 2.52501 -2.29178 -2.29178 0 "individual constrained fit failed quality criteria"
839 52 104 0 0 group_fallback nan -11.2202 -11.2202 0.112944 2.52501 -2.29178 -2.29178 -1 "insufficient individual entries"
840 52 105 5 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
841 52 105 3 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
842 52 105 2 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
843 52 105 10 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
844 52 105 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
845 52 105 3 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
846 52 105 1 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
847 52 105 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
848 53 106 6 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
849 53 106 1 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
850 53 106 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
851 53 106 3 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
852 53 106 2 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
853 53 106 1 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
854 53 106 3 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
855 53 106 9 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
856 53 107 8 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
857 53 107 4 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
858 53 107 9 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
859 53 107 5 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
860 53 107 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
861 53 107 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
862 53 107 4 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
863 53 107 27 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
864 54 108 58 0 group_fallback -3.09766 -4.34316 -4.34316 0.135219 2.48131 4.58528 4.58528 4 "individual constrained fit failed quality criteria"
865 54 108 183 0 individual_fit -3.39314 -4.34316 -3.7849 0.257022 1.7254 5.14354 5.14354 0 "valid constrained fit"
866 54 108 63 0 group_fallback -6.28227 -4.34316 -4.34316 0.135219 2.48131 4.58528 4.58528 0 "individual constrained fit failed quality criteria"
867 54 108 0 0 unused nan -4.34316 nan nan nan 0 0 -1 "known unused pixel"
868 54 108 0 0 unused nan -4.34316 nan nan nan 0 0 -1 "known unused pixel"
869 54 108 48 0 group_fallback -5.14248 -4.34316 -4.34316 0.135219 2.48131 4.58528 4.58528 0 "individual constrained fit failed quality criteria"
870 54 108 98 0 individual_fit -4.65197 -4.34316 -4.57582 0.384031 1.39184 4.35262 4.35262 0 "valid constrained fit"
871 54 108 13 0 group_fallback nan -4.34316 -4.34316 0.135219 2.48131 4.58528 4.58528 -1 "insufficient individual entries"
872 54 109 5 0 group_fallback nan 0.401422 0.401422 0.0941665 2.07234 9.32986 9.32986 -1 "insufficient individual entries"
873 54 109 39 0 group_fallback -6.5502 0.401422 0.401422 0.0941665 2.07234 9.32986 9.32986 1 "individual constrained fit failed quality criteria"
874 54 109 48 0 group_fallback -4.53708 0.401422 0.401422 0.0941665 2.07234 9.32986 9.32986 0 "individual constrained fit failed quality criteria"
875 54 109 0 0 group_fallback nan 0.401422 0.401422 0.0941665 2.07234 9.32986 9.32986 -1 "insufficient individual entries"
876 54 109 52 0 group_fallback -5.11212 0.401422 0.401422 0.0941665 2.07234 9.32986 9.32986 0 "individual constrained fit failed quality criteria"
877 54 109 3 0 group_fallback nan 0.401422 0.401422 0.0941665 2.07234 9.32986 9.32986 -1 "insufficient individual entries"
878 54 109 9 0 group_fallback nan 0.401422 0.401422 0.0941665 2.07234 9.32986 9.32986 -1 "insufficient individual entries"
879 54 109 882 0 individual_fit 0.657338 0.401422 1.11508 0.241423 2.45605 10.0435 10.0435 0 "valid constrained fit"
880 55 110 0 0 group_fallback nan -1.79277 -1.79277 0.189005 2.47717 7.13567 7.13567 -1 "insufficient individual entries"
881 55 110 49 0 individual_fit -1.56997 -1.79277 -1.58684 0.263973 0.681017 7.3416 7.3416 0 "valid constrained fit"
882 55 110 24 0 group_fallback nan -1.79277 -1.79277 0.189005 2.47717 7.13567 7.13567 -1 "insufficient individual entries"
883 55 110 71 0 individual_fit -0.0568806 -1.79277 -0.450691 0.630873 1.02614 8.47775 8.47775 0 "valid constrained fit"
884 55 110 0 0 unused nan -1.79277 nan nan nan 0 0 -1 "known unused pixel"
885 55 110 0 0 unused nan -1.79277 nan nan nan 0 0 -1 "known unused pixel"
886 55 110 28 0 group_fallback nan -1.79277 -1.79277 0.189005 2.47717 7.13567 7.13567 -1 "insufficient individual entries"
887 55 110 66 0 individual_fit -2.46283 -1.79277 -2.43318 0.605449 1.82421 6.49526 6.49526 0 "valid constrained fit"
888 55 111 127 0 individual_fit -2.2156 -2.13944 -2.19557 0.228673 1.69116 6.73287 6.73287 0 "valid constrained fit"
889 55 111 71 0 individual_fit -3.10665 -2.13944 -3.11177 0.263584 1.37875 5.81667 5.81667 0 "valid constrained fit"
890 55 111 43 0 individual_fit -2.99678 -2.13944 -3.02257 0.385777 1.07114 5.90587 5.90587 0 "valid constrained fit"
891 55 111 26 0 group_fallback nan -2.13944 -2.13944 0.130998 3.48335 6.789 6.789 -1 "insufficient individual entries"
892 55 111 95 0 individual_fit -3.674 -2.13944 -3.392 0.319037 1.2501 5.53644 5.53644 0 "valid constrained fit"
893 55 111 275 0 individual_fit -3.26848 -2.13944 -3.13721 0.213579 2.14115 5.79123 5.79123 0 "valid constrained fit"
894 55 111 110 0 individual_fit -4.76921 -2.13944 -4.40428 0.346365 1.43957 4.52416 4.52416 0 "valid constrained fit"
895 55 111 330 0 individual_fit 1.95382 -2.13944 2.24453 0.268911 2.14076 11.173 11.173 0 "valid constrained fit"
896 56 112 43 0 group_fallback -0.614777 -0.322715 -0.322715 0.0607909 2.58401 8.60572 8.60572 0 "individual constrained fit failed quality criteria"
897 56 112 264 0 individual_fit -1.80025 -0.322715 0.466716 0.410951 1.18502 9.39515 9.39515 0 "valid constrained fit"
898 56 112 187 0 individual_fit 0.071972 -0.322715 0.450269 0.379323 2.20501 9.37871 9.37871 0 "valid constrained fit"
899 56 112 131 0 individual_fit -0.932928 -0.322715 -0.600135 0.746176 1.97164 8.3283 8.3283 0 "valid constrained fit"
900 56 112 0 0 unused nan -0.322715 nan nan nan 0 0 -1 "known unused pixel"
901 56 112 529 0 individual_fit -0.40508 -0.322715 -0.321506 0.157822 1.8356 8.60693 8.60693 0 "valid constrained fit"
902 56 112 645 0 individual_fit 0.663279 -0.322715 0.143646 0.209676 1.53965 9.07208 9.07208 0 "valid constrained fit"
903 56 112 798 0 individual_fit -0.638155 -0.322715 -0.391099 0.239893 2.37551 8.53734 8.53734 0 "valid constrained fit"
904 56 113 0 0 unused nan -2.15289 nan nan nan 0 0 -1 "known unused pixel"
905 56 113 49 0 group_fallback -2.70864 -2.15289 -2.15289 0.131365 2.1621 6.77554 6.77554 0 "individual constrained fit failed quality criteria"
906 56 113 48 0 group_fallback -2.92071 -2.15289 -2.15289 0.131365 2.1621 6.77554 6.77554 0 "individual constrained fit failed quality criteria"
907 56 113 128 0 individual_fit -0.631175 -2.15289 -0.978725 0.673111 1.44053 7.94971 7.94971 0 "valid constrained fit"
908 56 113 64 0 individual_fit -2.39604 -2.15289 -0.963868 1.43867 3.23681 7.96457 7.96457 0 "valid constrained fit"
909 56 113 6 0 group_fallback nan -2.15289 -2.15289 0.131365 2.1621 6.77554 6.77554 -1 "insufficient individual entries"
910 56 113 91 0 group_fallback -3.01999 -2.15289 -2.15289 0.131365 2.1621 6.77554 6.77554 0 "individual constrained fit failed quality criteria"
911 56 113 7 0 group_fallback nan -2.15289 -2.15289 0.131365 2.1621 6.77554 6.77554 -1 "insufficient individual entries"
912 57 114 0 0 unused nan -2.78173 nan nan nan 0 0 -1 "known unused pixel"
913 57 114 0 0 group_fallback nan -2.78173 -2.78173 0.0744199 2.87048 6.1467 6.1467 -1 "insufficient individual entries"
914 57 114 0 0 group_fallback nan -2.78173 -2.78173 0.0744199 2.87048 6.1467 6.1467 -1 "insufficient individual entries"
915 57 114 299 0 individual_fit -2.75061 -2.78173 -2.89308 0.251758 2.22155 6.03536 6.03536 0 "valid constrained fit"
916 57 114 175 0 individual_fit -4.25283 -2.78173 -4.11385 0.380267 2.35652 4.81459 4.81459 0 "valid constrained fit"
917 57 114 554 0 individual_fit -2.47257 -2.78173 -1.86864 0.362493 2.4229 7.05979 7.05979 0 "valid constrained fit"
918 57 114 879 0 individual_fit -2.19173 -2.78173 -1.78675 0.250672 2.9966 7.14169 7.14169 0 "valid constrained fit"
919 57 114 466 0 individual_fit -3.05894 -2.78173 -2.96642 0.205245 2.39861 5.96201 5.96201 0 "valid constrained fit"
920 57 115 715 0 individual_fit -3.63022 -3.63022 -3.54751 0.153493 1.66643 5.38093 5.38093 0 "valid constrained fit"
921 57 115 0 0 group_fallback nan -3.63022 -3.63022 0.12355 2.74715 5.29822 5.29822 -1 "insufficient individual entries"
922 57 115 0 0 group_fallback nan -3.63022 -3.63022 0.12355 2.74715 5.29822 5.29822 -1 "insufficient individual entries"
923 57 115 0 0 group_fallback nan -3.63022 -3.63022 0.12355 2.74715 5.29822 5.29822 -1 "insufficient individual entries"
924 57 115 0 0 group_fallback nan -3.63022 -3.63022 0.12355 2.74715 5.29822 5.29822 -1 "insufficient individual entries"
925 57 115 0 0 group_fallback nan -3.63022 -3.63022 0.12355 2.74715 5.29822 5.29822 -1 "insufficient individual entries"
926 57 115 0 0 group_fallback nan -3.63022 -3.63022 0.12355 2.74715 5.29822 5.29822 -1 "insufficient individual entries"
927 57 115 0 0 unused nan -3.63022 nan nan nan 0 0 -1 "known unused pixel"
928 58 116 0 0 group_fallback nan -4.56386 -4.56386 0.0720915 3.40748 4.36457 4.36457 -1 "insufficient individual entries"
929 58 116 137 0 individual_fit -6.28848 -4.56386 -6.08547 0.348256 1.79021 2.84296 2.84296 0 "valid constrained fit"
930 58 116 503 0 individual_fit -7.16228 -4.56386 -7.26187 0.209731 2.52242 1.66657 1.66657 0 "valid constrained fit"
931 58 116 101 0 individual_fit -6.90985 -4.56386 -6.57583 0.948252 1.52308 2.35261 2.35261 0 "valid constrained fit"
932 58 116 370 0 individual_fit -3.24877 -4.56386 -3.30485 0.200249 2.0505 5.62359 5.62359 0 "valid constrained fit"
933 58 116 655 0 individual_fit -2.2197 -4.56386 -2.46602 0.176715 1.44567 6.46242 6.46242 0 "valid constrained fit"
934 58 116 362 0 individual_fit -5.83733 -4.56386 -5.88107 0.529197 3.13001 3.04736 3.04736 0 "valid constrained fit"
935 58 116 535 0 individual_fit -3.39136 -4.56386 -3.94428 0.197053 2.10445 4.98416 4.98416 0 "valid constrained fit"
936 58 117 118 0 individual_fit -6.04441 -5.25218 -6.12487 0.326679 2.1208 2.80357 2.80357 0 "valid constrained fit"
937 58 117 515 0 individual_fit -4.47867 -5.25218 -4.86725 0.24675 1.89479 4.06118 4.06118 0 "valid constrained fit"
938 58 117 88 0 group_fallback -7.37744 -5.25218 -5.25218 0.113984 2.93954 3.67625 3.67625 0 "individual constrained fit failed quality criteria"
939 58 117 20 0 group_fallback nan -5.25218 -5.25218 0.113984 2.93954 3.67625 3.67625 -1 "insufficient individual entries"
940 58 117 0 0 unused nan -5.25218 nan nan nan 0 0 -1 "known unused pixel"
941 58 117 66 0 group_fallback -6.62894 -5.25218 -5.25218 0.113984 2.93954 3.67625 3.67625 0 "individual constrained fit failed quality criteria"
942 58 117 4 0 group_fallback nan -5.25218 -5.25218 0.113984 2.93954 3.67625 3.67625 -1 "insufficient individual entries"
943 58 117 0 0 unused nan -5.25218 nan nan nan 0 0 -1 "known unused pixel"
944 59 118 18 0 group_fallback nan -2.75805 -2.75805 0.216769 3.25173 6.17039 6.17039 -1 "insufficient individual entries"
945 59 118 0 0 unused nan -2.75805 nan nan nan 0 0 -1 "known unused pixel"
946 59 118 0 0 group_fallback nan -2.75805 -2.75805 0.216769 3.25173 6.17039 6.17039 -1 "insufficient individual entries"
947 59 118 0 0 unused nan -2.75805 nan nan nan 0 0 -1 "known unused pixel"
948 59 118 37 0 group_fallback -5.41918 -2.75805 -2.75805 0.216769 3.25173 6.17039 6.17039 0 "individual constrained fit failed quality criteria"
949 59 118 119 0 group_fallback -4.89924 -2.75805 -2.75805 0.216769 3.25173 6.17039 6.17039 0 "individual constrained fit failed quality criteria"
950 59 118 10 0 group_fallback nan -2.75805 -2.75805 0.216769 3.25173 6.17039 6.17039 -1 "insufficient individual entries"
951 59 118 283 0 individual_fit -2.06173 -2.75805 -1.75366 0.201651 2.07658 7.17477 7.17477 0 "valid constrained fit"
952 59 119 86 0 individual_fit -5.57191 -5.71062 -5.68449 0.219011 1.08508 3.24395 3.24395 0 "valid constrained fit"
953 59 119 65 0 group_fallback -5.3487 -5.71062 -5.71062 0.103248 1.96892 3.21781 3.21781 0 "individual constrained fit failed quality criteria"
954 59 119 122 0 group_fallback -4.30069 -5.71062 -5.71062 0.103248 1.96892 3.21781 3.21781 0 "individual constrained fit failed quality criteria"
955 59 119 1 0 group_fallback nan -5.71062 -5.71062 0.103248 1.96892 3.21781 3.21781 -1 "insufficient individual entries"
956 59 119 22 0 group_fallback nan -5.71062 -5.71062 0.103248 1.96892 3.21781 3.21781 -1 "insufficient individual entries"
957 59 119 113 0 individual_fit -6.28819 -5.71062 -7.02871 0.646464 1.86227 1.89972 1.89972 0 "valid constrained fit"
958 59 119 116 0 individual_fit -6.42667 -5.71062 -5.80231 0.346143 1.32365 3.12613 3.12613 0 "valid constrained fit"
959 59 119 6 0 group_fallback nan -5.71062 -5.71062 0.103248 1.96892 3.21781 3.21781 -1 "insufficient individual entries"
960 60 120 191 0 individual_fit -6.26195 -6.14201 -6.18072 0.674746 2.33604 2.74772 2.74772 0 "valid constrained fit"
961 60 120 0 0 group_fallback nan -6.14201 -6.14201 0.138193 3.32954 2.78642 2.78642 -1 "insufficient individual entries"
962 60 120 101 0 individual_fit -7.02122 -6.14201 -6.89858 0.394756 2.1865 2.02986 2.02986 0 "valid constrained fit"
963 60 120 208 0 individual_fit -6.76041 -6.14201 -6.08291 0.420162 2.29933 2.84553 2.84553 0 "valid constrained fit"
964 60 120 106 0 individual_fit -7.09515 -6.14201 -7.29971 0.591804 2.57043 1.62873 1.62873 0 "valid constrained fit"
965 60 120 183 0 group_fallback -2.03837 -6.14201 -6.14201 0.138193 3.32954 2.78642 2.78642 0 "individual constrained fit failed quality criteria"
966 60 120 136 0 individual_fit -7.72674 -6.14201 -7.72929 0.5435 2.56621 1.19914 1.19914 0 "valid constrained fit"
967 60 120 0 0 unused nan -6.14201 nan nan nan 0 0 -1 "known unused pixel"
968 60 121 39 0 group_fallback -7.92662 -7.42511 -7.42511 0.128486 2.26958 1.50333 1.50333 0 "individual constrained fit failed quality criteria"
969 60 121 40 0 individual_fit -7.35267 -7.42511 -7.25743 0.586046 0.998785 1.67101 1.67101 0 "valid constrained fit"
970 60 121 44 0 individual_fit -7.90804 -7.42511 -7.78128 0.450579 1.33434 1.14716 1.14716 0 "valid constrained fit"
971 60 121 0 0 unused nan -7.42511 nan nan nan 0 0 -1 "known unused pixel"
972 60 121 115 0 group_fallback -7.40704 -7.42511 -7.42511 0.128486 2.26958 1.50333 1.50333 0 "individual constrained fit failed quality criteria"
973 60 121 66 0 group_fallback -8.02171 -7.42511 -7.42511 0.128486 2.26958 1.50333 1.50333 0 "individual constrained fit failed quality criteria"
974 60 121 29 0 group_fallback nan -7.42511 -7.42511 0.128486 2.26958 1.50333 1.50333 -1 "insufficient individual entries"
975 60 121 61 0 individual_fit -4.49468 -7.42511 -5.21431 0.228072 0.592876 3.71413 3.71413 0 "valid constrained fit"
976 61 122 5 0 group_fallback nan -7.5431 -7.5431 0.263683 1.97256 1.38534 1.38534 -1 "insufficient individual entries"
977 61 122 2 0 group_fallback nan -7.5431 -7.5431 0.263683 1.97256 1.38534 1.38534 -1 "insufficient individual entries"
978 61 122 1 0 group_fallback nan -7.5431 -7.5431 0.263683 1.97256 1.38534 1.38534 -1 "insufficient individual entries"
979 61 122 2 0 group_fallback nan -7.5431 -7.5431 0.263683 1.97256 1.38534 1.38534 -1 "insufficient individual entries"
980 61 122 24 0 group_fallback nan -7.5431 -7.5431 0.263683 1.97256 1.38534 1.38534 -1 "insufficient individual entries"
