event_index	pair_index	fold	layer	pixel	half_bar	ecal_time_ns	cdet_time_master_ns	cdet_time_candidate_ns	tot_ns
0	0	0	1	496	31	3.3019760314	28.8675857488	28.764752029	6.126
0	0	0	2	1844	115	3.3019760314	28.0949776209	27.9921439011	5.118
1	0	0	1	438	27	12.4140070522	30.9173736405	30.5307631653	10.031
1	0	0	2	1785	111	12.4140070522	29.01985518	28.6332447049	9.402
2	0	0	1	805	50	20.5197959631	28.8797283978	28.2406786506	9.181
2	0	0	2	2148	134	20.5197959631	28.1614079587	27.5223582116	7.417
3	0	0	1	1036	64	14.6967435431	31.2739438825	30.816241951	12.945
3	0	0	2	2380	148	14.6967435431	28.2921091979	27.8344072664	7.402
4	0	0	1	1214	75	10.1606124954	30.8774608657	30.5610280485	10.488
4	0	0	2	2564	160	10.1606124954	32.8345051374	32.5180723202	15.716
5	0	0	1	415	25	9.52991045084	29.0045407765	28.7077499665	12.662
5	0	0	2	1762	110	9.52991045084	29.5246502548	29.2278594448	10.551
6	0	0	1	1031	64	16.5582473695	20.7849562956	20.2692813926	11.653
6	0	0	2	2375	148	16.5582473695	31.4822176121	30.966542709	16.96
7	0	0	1	225	14	22.1902886729	35.4269041928	34.7358301494	9.181
7	0	0	2	1566	97	22.1902886729	35.532693633	34.8416195896	11.465
8	0	0	1	983	61	13.3987972646	27.2636799653	26.8464000849	15.055
8	0	0	2	2328	145	13.3987972646	30.973955502	30.5566756216	8.961
9	0	0	1	449	28	11.4183944028	26.778976716	26.4233726901	30
9	0	0	2	1797	112	11.4183944028	31.0077792315	30.6521752055	9.386
10	0	0	1	415	25	12.3802402169	33.0286968846	32.6431380128	8.74
10	0	0	2	1763	110	12.3802402169	34.1234678917	33.7379090199	9.181
11	0	0	1	1059	66	12.3691279688	28.4494166682	28.0642038661	16.898
11	0	0	2	2406	150	12.3691279688	26.8018271489	26.4166143468	26.094
12	0	0	1	1022	63	14.0351118392	34.9478263944	34.5107297153	10.158
12	0	0	2	2370	148	14.0351118392	31.768403515	31.3313068359	4.85
13	0	0	1	333	20	16.4250287109	29.7239297131	29.21240365	4.788
13	0	0	2	1675	104	16.4250287109	32.9464588202	32.4349327571	9.197
14	0	0	1	233	14	18.4407943585	30.6922686347	30.117965411	9.118
14	0	0	2	1576	98	18.4407943585	29.0488751216	28.4745718979	11.559
15	0	0	1	491	30	13.3202743389	28.8180675815	28.4032331473	13.26
15	0	0	2	1838	114	13.3202743389	28.9348373059	28.5200028717	12.504
16	0	0	1	981	61	14.3184363165	28.9066296371	28.4607093597	16.866
16	0	0	2	2332	145	14.3184363165	29.3020492742	28.8561289969	7.969
17	0	0	1	487	30	11.7238580445	28.0602606752	27.6951435691	19.134
17	0	0	2	1831	114	11.7238580445	28.2396932399	27.8745761338	10.803
18	0	0	1	919	57	16.1612436931	37.1257266495	36.6224156656	19.842
18	0	0	2	2261	141	16.1612436931	36.1615681958	35.6582572119	5.307
19	0	0	1	379	23	8.79754007556	34.3894608045	34.1154782673	6.031
19	0	0	2	1723	107	8.79754007556	31.344837133	31.0708545958	12.567
20	0	0	1	234	14	18.9345680379	30.5625097522	29.9728288929	6.221
20	0	0	2	1577	98	18.9345680379	28.331089945	27.7414090856	16
21	0	0	1	1255	78	9.78095426746	27.7233531283	27.4187440395	11.181
21	0	0	2	2604	162	9.78095426746	27.9540521661	27.6494430773	17.969
22	0	0	1	158	9	18.979331706	31.5035961258	30.9125211877	8.756
22	0	0	2	1497	93	18.979331706	32.4892314413	31.8981565032	13.244
23	0	0	1	804	50	27.7746382121	30.2634716393	29.3984837243	13.213
23	0	0	2	2146	134	27.7746382121	32.8255674194	31.9605795044	11.118
24	0	0	1	1041	65	14.4908118332	31.4755875289	31.0242989461	9.165
24	0	0	2	2394	149	14.4908118332	31.8445151061	31.3932265234	10.189
25	0	0	1	411	25	14.5942113023	30.0259211804	29.5714124192	13.134
25	0	0	2	1756	109	14.5942113023	30.5445432202	30.090034459	12
26	0	0	1	919	57	14.8091312021	29.2815024511	28.8203004213	21.843
26	0	0	2	2262	141	14.8091312021	31.6852819004	31.2240798705	9.244
27	0	0	1	267	16	19.8057846024	33.2202281259	32.6034148952	10.599
27	0	0	2	1610	100	19.8057846024	29.9612098145	29.3443965838	11.622
28	0	0	1	920	57	18.4352214248	30.5530261568	29.9788964914	21.654
28	0	0	2	2262	141	18.4352214248	32.4566151644	31.882485499	6.913
29	0	0	1	1227	76	13.2778351469	29.3190509227	28.9055381759	10.126
29	0	0	2	2580	161	13.2778351469	29.7418605525	29.3283478056	12.488
30	0	0	1	454	28	14.424409347	34.5709518723	34.1217312678	22.567
30	0	0	2	1800	112	14.424409347	30.9061601619	30.4569395575	14.803
31	0	0	1	491	30	12.8301791785	30.811408203	30.411836844	14.582
31	0	0	2	1837	114	12.8301791785	26.8277825519	26.4282111928	10.268
32	0	0	1	434	27	10.7612465089	30.6649379899	30.3297995766	6.488
32	0	0	2	1781	111	10.7612465089	28.3914452492	28.0563068359	6.756
33	0	0	1	438	27	8.66320754687	29.4309613154	29.1611623075	8.22
33	0	0	2	1783	111	8.66320754687	25.8461572507	25.5763582428	5.212
34	0	0	1	428	26	10.3931216495	28.6041192404	28.2804453709	6.221
34	0	0	2	1774	110	10.3931216495	30.2537118836	29.930038014	16.583
35	0	0	1	490	30	9.83261936306	28.2094104015	27.9031923023	14.756
35	0	0	2	1834	114	9.83261936306	28.9514499287	28.6452318294	13.103
36	0	0	1	555	34	10.3077073207	29.3278720327	29.0068582289	12.488
36	0	0	2	1905	119	10.3077073207	28.968473957	28.6474601531	9.528
37	0	0	1	1212	75	12.3191713373	30.5869158547	30.2032588562	6.866
37	0	0	2	2561	160	12.3191713373	29.707780838	29.3241238395	10.22
38	0	0	1	221	13	15.0750538756	35.3909684918	34.9214848096	4.851
38	0	0	2	1564	97	15.0750538756	32.2995025068	31.8300188246	7.275
40	0	0	1	491	30	12.251895303	27.4777926685	27.0962308533	14.283
40	0	0	2	1837	114	12.251895303	26.017961098	25.6363992828	12.819
41	0	0	1	458	28	10.4845505842	28.9287756126	28.602254364	8.472
41	0	0	2	1803	112	10.4845505842	27.4615275119	27.1350062633	14
42	0	0	1	1248	78	7.39686379928	30.8230123843	30.5926512273	9.842
42	0	0	2	2597	162	7.39686379928	31.5783017371	31.34794058	11.024
43	0	0	1	434	27	8.95302530146	28.6527851216	28.3739602948	5.937
43	0	0	2	1781	111	8.95302530146	29.2841188907	29.0052940639	11.717
44	0	0	1	1081	67	10.2266570261	29.3552733014	29.0367836538	8.897
44	0	0	2	2427	151	10.2266570261	29.5642353125	29.2457456648	16.772
45	0	0	1	841	52	21.4655397172	27.2215716196	26.5530684945	18.346
45	0	0	2	2184	136	21.4655397172	22.268000772	21.5994976468	12.409
46	0	0	1	259	16	14.8041006067	32.5711828225	32.1101374609	9.118
46	0	0	2	1602	100	14.8041006067	28.8235545248	28.3625091632	10.725
47	0	0	1	1251	78	15.001013035	27.8437452585	27.3765674365	7.748
47	0	0	2	2599	162	15.001013035	28.890968152	28.4237903299	11.433
47	1	0	1	1250	78	15.001013035	26.8371162097	26.3699383877	10.441
47	1	0	2	2600	162	15.001013035	26.8995717567	26.4323939346	25.181
48	0	0	1	569	35	13.9314144119	28.3250264868	27.8911592654	9.401
48	0	0	2	1918	119	13.9314144119	30.6777209809	30.2438537595	7.118
49	0	0	1	1256	78	9.95949516351	29.0010496426	28.6908802394	7.118
49	0	0	2	2604	162	9.95949516351	29.3225339987	29.0123645955	20.882
50	0	0	1	1062	66	11.8358335341	25.7427903375	25.3741859692	4.126
50	0	0	2	2408	150	11.8358335341	25.0835817474	24.7149773792	8.866
51	0	0	1	122	7	21.8830877883	33.5926634182	32.911156558	4.189
51	0	0	2	1461	91	21.8830877883	39.8597323111	39.1782254509	10.661
52	0	0	1	227	14	16.5873976202	27.5700512417	27.0534685099	8.33
52	0	0	2	1571	98	16.5873976202	32.0543114496	31.5377287178	9.622
53	0	0	1	915	57	14.9602868818	27.0808512324	26.6149417484	21.874
53	0	0	2	2258	141	14.9602868818	31.9209819225	31.4550724385	9.779
54	0	0	1	486	30	13.0428574155	27.6071930186	27.2009982032	12.535
54	0	0	2	1832	114	13.0428574155	28.5442915788	28.1380967634	12.032
55	0	0	1	1001	62	16.1167827551	30.4370607087	29.9351343755	12.882
55	0	0	2	2347	146	16.1167827551	30.5179409812	30.0160146481	5.086
56	0	0	1	417	26	13.5486893805	29.3842072907	28.9622593075	7.008
56	0	0	2	1775	110	13.5486893805	31.791871423	31.3699234397	10.032
57	0	0	1	1250	78	10.2065792892	27.2961263921	26.9782620271	4.662
57	0	0	2	2597	162	10.2065792892	36.2491150487	35.9312506837	4.472
58	0	0	1	931	58	17.518333392	32.9342852988	32.3887103552	17.496
58	0	0	2	2274	142	17.518333392	29.3528068737	28.8072319301	8.126
59	0	0	1	827	51	20.6211671287	21.9898651413	21.3476583834	9.622
59	0	0	2	2184	136	20.6211671287	23.6518339895	23.0096272316	10.315
60	0	0	1	1221	76	12.6265651674	31.6761446085	31.2829144179	12.614
60	0	0	2	2571	160	12.6265651674	32.4934596528	32.1002294622	12.63
61	0	0	1	901	56	15.8946844807	33.1985651521	32.7035556443	10.819
61	0	0	2	2242	140	15.8946844807	34.0358065725	33.5407970647	11.118
62	0	0	1	1238	77	23.2064664299	33.3719886238	32.6492676703	4.221
62	0	0	2	2587	161	23.2064664299	31.7071303216	30.9844093681	15.685
63	0	0	1	1089	68	11.1891333688	29.6309020712	29.2824379411	8.095
63	0	0	2	2436	152	11.1891333688	30.028371852	29.6799077219	6.094
64	0	0	1	491	30	11.964537922	26.2026882788	25.8300756589	12.85
64	0	0	2	1837	114	11.964537922	25.0771372495	24.7045246296	16.409
65	0	0	1	242	15	19.336189235	31.558836179	30.9566475966	4.504
65	0	0	2	1585	99	19.336189235	30.1366756783	29.5344870959	8.22
66	0	0	1	1233	77	12.5347383323	32.5292866524	32.1389162327	9.276
66	0	0	2	2584	161	12.5347383323	31.1185752122	30.7282047925	12.126
68	0	0	1	1262	78	11.5081325975	31.2283079433	30.8699091931	13.181
68	0	0	2	2614	163	11.5081325975	27.7450623779	27.3866636277	15.181
69	0	0	1	918	57	11.9713804128	32.0057450261	31.6329193099	17.307
69	0	0	2	2261	141	11.9713804128	29.6451679034	29.2723421872	7.779
70	0	0	1	471	29	14.6997553262	32.1016532718	31.6438575442	8.189
70	0	0	2	1818	113	14.6997553262	33.7452973705	33.2875016428	9.779
71	0	0	1	734	45	22.7547233615	36.8109490255	36.1022967447	4.346
71	0	0	2	2073	129	22.7547233615	34.7473808306	34.0387285498	9.039
72	0	0	1	567	35	11.7928170892	30.7784956846	30.4112309812	11.748
72	0	0	2	1914	119	11.7928170892	30.2564836611	29.8892189577	10.614
73	0	0	1	915	57	15.307486408	27.959066891	27.4823445427	13.779
73	0	0	2	2257	141	15.307486408	29.2001545758	28.7234322275	12.693
74	0	0	1	475	29	10.5153951504	32.7443844313	32.4169025878	25.78
74	0	0	2	1822	113	10.5153951504	27.279094653	26.9516128094	4.567
75	0	0	1	430	26	12.4714502194	29.4690849596	29.080685527	11.717
75	0	0	2	1776	111	12.4714502194	29.8769661867	29.4885667541	8.473
76	0	0	1	566	35	12.3737927052	29.370564158	28.9852060816	12.96
76	0	0	2	1914	119	12.3737927052	29.7232426778	29.3378846015	10.898
77	0	0	1	282	17	12.1124532196	29.7797913073	29.4025721487	18.599
77	0	0	2	1626	101	12.1124532196	29.9414093128	29.5641901542	14.41
78	0	0	1	492	30	13.0093734653	27.876241082	27.4710890601	15.039
78	0	0	2	1837	114	13.0093734653	24.0299042442	23.6247522223	17.417
79	0	0	1	191	11	16.0633965493	30.1239753721	29.6237116501	12.41
79	0	0	2	1533	95	16.0633965493	29.1636566204	28.6633928984	12.441
80	0	0	1	485	30	20.765698041	21.3906867802	20.7439788837	15.654
