# CDet hierarchical eight-pixel-group timing diagnostic
# reference median of valid individual centroids
# manual LE-versus-TOT cuts: CDet_run5710_halfbar_aligned_final_archive/CDet_pixel_quality_cuts_run5710_halfbar_aligned_final.root (loaded 102)
# pixel bar group entries manual_2d_cut source broad_mu_ns group_mu_ns used_mu_ns used_mu_err_ns used_sigma_ns correction_ns total_offset_ns fit_status reason
728 45 91 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
729 45 91 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
730 45 91 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
731 45 91 5 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
732 45 91 39 0 retained_existing -8.91623 nan nan nan nan 0 0 0 "invalid group fit and broad individual fit failed quality criteria"
733 45 91 7 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
734 45 91 21 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
735 45 91 10 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
736 46 92 0 0 group_fallback nan -7.56649 -7.56649 0.112519 2.73617 -0.407268 1.57913 -1 "insufficient individual entries"
737 46 92 396 0 individual_fit -7.3605 -7.56649 -6.9801 0.43524 3.07725 0.179132 2.03083 0 "valid constrained fit"
738 46 92 0 0 unused nan -7.56649 nan nan nan 0 0 -1 "known unused pixel"
739 46 92 53 0 individual_fit -8.51793 -7.56649 -6.82679 0.287509 0.543512 0.332439 2.84482 0 "valid constrained fit"
740 46 92 93 0 group_fallback -7.83835 -7.56649 -7.56649 0.112519 2.73617 -0.407268 1.83356 0 "individual constrained fit failed quality criteria"
741 46 92 178 0 individual_fit -6.95564 -7.56649 -7.14218 0.579841 2.72525 0.0170489 3.37582 0 "valid constrained fit"
742 46 92 7 0 group_fallback nan -7.56649 -7.56649 0.112519 2.73617 -0.407268 1.57913 -1 "insufficient individual entries"
743 46 92 18 0 group_fallback nan -7.56649 -7.56649 0.112519 2.73617 -0.407268 1.57913 -1 "insufficient individual entries"
744 46 93 4 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
745 46 93 4 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
746 46 93 7 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
747 46 93 2 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
748 46 93 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
749 46 93 1 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
750 46 93 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
751 46 93 13 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
752 47 94 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
753 47 94 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
754 47 94 1 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
755 47 94 1 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
756 47 94 4 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
757 47 94 9 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
758 47 94 14 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
759 47 94 12 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
760 47 95 51 0 group_fallback -9.49646 -7.15141 -7.15141 0.310732 4.48294 0.0078199 7.07207 0 "individual constrained fit failed quality criteria"
761 47 95 45 0 group_fallback -6.12753 -7.15141 -7.15141 0.310732 4.48294 0.0078199 7.37724 0 "individual constrained fit failed quality criteria"
762 47 95 78 0 group_fallback -10.3029 -7.15141 -7.15141 0.310732 4.48294 0.0078199 6.35729 0 "individual constrained fit failed quality criteria"
763 47 95 54 0 individual_fit -7.16636 -7.15141 -7.06357 0.491611 1.05709 0.095661 5.60395 0 "valid constrained fit"
764 47 95 54 0 individual_fit -9.72827 -7.15141 -9.82428 0.709007 1.44341 -2.66505 2.54395 0 "valid constrained fit"
765 47 95 102 0 individual_fit -6.992 -7.15141 -7.15209 1.15309 4.12606 0.00713484 5.16196 0 "valid constrained fit"
766 47 95 0 0 unused nan -7.15141 nan nan nan 0 0 -1 "known unused pixel"
767 47 95 34 0 group_fallback nan -7.15141 -7.15141 0.310732 4.48294 0.0078199 7.49572 -1 "insufficient individual entries"
768 48 96 37 0 individual_fit -7.11159 -7.04551 -7.17737 0.854388 1.43671 -0.0181421 5.43818 0 "valid constrained fit"
769 48 96 0 0 group_fallback nan -7.04551 -7.04551 0.298233 3.59479 0.113717 7.30042 -1 "insufficient individual entries"
770 48 96 3 0 group_fallback nan -7.04551 -7.04551 0.298233 3.59479 0.113717 7.30042 -1 "insufficient individual entries"
771 48 96 21 1 group_fallback nan -7.04551 -7.04551 0.298233 3.59479 0.113717 5.39007 -1 "manual selection has insufficient individual entries"
772 48 96 0 0 group_fallback nan -7.04551 -7.04551 0.298233 3.59479 0.113717 7.30042 -1 "insufficient individual entries"
773 48 96 130 0 individual_fit -6.33373 -7.04551 -6.55211 0.517804 1.9869 0.607113 7.17 0 "valid constrained fit"
774 48 96 88 0 individual_fit -7.38903 -7.04551 -6.9712 1.25329 3.70076 0.188022 7.12091 0 "valid constrained fit"
775 48 96 6 0 group_fallback nan -7.04551 -7.04551 0.298233 3.59479 0.113717 7.30042 -1 "insufficient individual entries"
776 48 97 3 0 group_fallback nan -8.60814 -8.60814 0.514832 5.12002 -1.44891 6.76029 -1 "insufficient individual entries"
777 48 97 0 0 unused nan -8.60814 nan nan nan 0 0 -1 "known unused pixel"
778 48 97 140 0 individual_fit -9.98612 -8.60814 -9.04017 1.46764 4.03972 -1.88095 8.27221 0 "valid constrained fit"
779 48 97 49 1 group_fallback -7.19593 -8.60814 -8.60814 0.514832 5.12002 -1.44891 10.2157 0 "manual-population fit failed quality criteria"
780 48 97 0 0 unused nan -8.60814 nan nan nan 0 0 -1 "known unused pixel"
781 48 97 31 0 group_fallback nan -8.60814 -8.60814 0.514832 5.12002 -1.44891 6.76029 -1 "insufficient individual entries"
782 48 97 9 0 group_fallback nan -8.60814 -8.60814 0.514832 5.12002 -1.44891 6.76029 -1 "insufficient individual entries"
783 48 97 21 0 group_fallback nan -8.60814 -8.60814 0.514832 5.12002 -1.44891 6.76029 -1 "insufficient individual entries"
784 49 98 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
785 49 98 3 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
786 49 98 13 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
787 49 98 10 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
788 49 98 9 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
789 49 98 2 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
790 49 98 5 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
791 49 98 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
792 49 99 13 0 group_fallback nan -6.94984 -6.94984 0.354088 3.70179 0.209387 8.87321 -1 "insufficient individual entries"
793 49 99 60 0 individual_fit -8.71654 -6.94984 -9.0148 0.799332 2.13359 -1.85558 6.27543 0 "valid constrained fit"
794 49 99 9 0 group_fallback nan -6.94984 -6.94984 0.354088 3.70179 0.209387 8.87321 -1 "insufficient individual entries"
795 49 99 63 0 individual_fit -7.34045 -6.94984 -7.52277 0.576966 2.0284 -0.363547 8.47128 0 "valid constrained fit"
796 49 99 16 0 group_fallback nan -6.94984 -6.94984 0.354088 3.70179 0.209387 8.87321 -1 "insufficient individual entries"
797 49 99 19 0 group_fallback nan -6.94984 -6.94984 0.354088 3.70179 0.209387 8.87321 -1 "insufficient individual entries"
798 49 99 24 0 group_fallback nan -6.94984 -6.94984 0.354088 3.70179 0.209387 8.87321 -1 "insufficient individual entries"
799 49 99 7 0 group_fallback nan -6.94984 -6.94984 0.354088 3.70179 0.209387 8.87321 -1 "insufficient individual entries"
800 50 100 0 0 unused nan -7.17617 nan nan nan 0 0 -1 "known unused pixel"
801 50 100 12 0 group_fallback nan -7.17617 -7.17617 0.0966862 3.89967 -0.0169417 -5.56851 -1 "insufficient individual entries"
802 50 100 1558 0 individual_fit -7.25022 -7.17617 -7.10257 0.253974 3.55571 0.056661 -9.83386 0 "valid constrained fit"
803 50 100 0 0 group_fallback nan -7.17617 -7.17617 0.0966862 3.89967 -0.0169417 -5.56851 -1 "insufficient individual entries"
804 50 100 121 0 individual_fit -7.59713 -7.17617 -8.31365 0.766812 3.35021 -1.15443 -0.114673 0 "valid constrained fit"
805 50 100 189 1 manual_2d_fit -7.2263 -7.17617 -7.06185 0.370938 2.87135 0.0973798 -0.436546 0 "valid fit seeded from manually selected two-dimensional population"
806 50 100 229 0 individual_fit -7.43946 -7.17617 -7.61337 0.528176 3.81763 -0.454144 -0.167284 0 "valid constrained fit"
807 50 100 297 0 individual_fit -6.63223 -7.17617 -7.10853 0.440424 3.66076 0.0506979 0.238661 0 "valid constrained fit"
808 50 101 239 0 individual_fit -7.83721 -7.62692 -7.44253 0.833745 3.79311 -0.283305 -0.383161 0 "valid constrained fit"
809 50 101 395 0 individual_fit -7.38699 -7.62692 -8.3197 0.925451 4.80668 -1.16047 -1.73999 0 "valid constrained fit"
810 50 101 329 0 individual_fit -7.03434 -7.62692 -6.75641 0.588767 3.39874 0.402816 -0.416649 0 "valid constrained fit"
811 50 101 267 0 individual_fit -7.15316 -7.62692 -7.23505 0.516775 2.66119 -0.0758239 -0.868427 0 "valid constrained fit"
812 50 101 0 0 unused nan -7.62692 nan nan nan 0 0 -1 "known unused pixel"
813 50 101 4 0 group_fallback nan -7.62692 -7.62692 0.0953012 3.51549 -0.467698 -1.28716 -1 "insufficient individual entries"
814 50 101 303 0 individual_fit -8.2821 -7.62692 -7.3329 0.52498 3.90468 -0.173673 0.874843 0 "valid constrained fit"
815 50 101 38 0 group_fallback -7.98146 -7.62692 -7.62692 0.0953012 3.51549 -0.467698 3.40588 0 "individual constrained fit failed quality criteria"
816 51 102 83 1 group_fallback -6.07387 -7.93197 -7.93197 0.271758 4.9074 -0.77274 10.1567 0 "manual-population fit failed quality criteria"
817 51 102 0 0 group_fallback nan -7.93197 -7.93197 0.271758 4.9074 -0.77274 6.23998 -1 "insufficient individual entries"
818 51 102 0 0 unused nan -7.93197 nan nan nan 0 0 -1 "known unused pixel"
819 51 102 75 0 individual_fit -7.31521 -7.93197 -7.21555 0.617364 2.18736 -0.0563194 8.48638 0 "valid constrained fit"
820 51 102 89 1 manual_2d_fit -7.13625 -7.93197 -6.81412 0.646959 1.56596 0.345102 7.87939 0 "valid fit seeded from manually selected two-dimensional population"
821 51 102 34 1 group_fallback nan -7.93197 -7.93197 0.271758 4.9074 -0.77274 10.9462 -1 "manual selection has insufficient individual entries"
822 51 102 249 0 group_fallback -7.20753 -7.93197 -7.93197 0.271758 4.9074 -0.77274 6.13998 0 "individual constrained fit failed quality criteria"
823 51 102 0 0 group_fallback nan -7.93197 -7.93197 0.271758 4.9074 -0.77274 6.23998 -1 "insufficient individual entries"
824 51 103 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
825 51 103 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
826 51 103 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
827 51 103 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
828 51 103 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
829 51 103 2 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
830 51 103 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
831 51 103 6 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
832 52 104 337 0 individual_fit -7.29065 -7.768 -7.01826 0.244674 1.83631 0.140962 2.36645 0 "valid constrained fit"
833 52 104 270 0 individual_fit -7.66683 -7.768 -7.05597 0.436855 2.8967 0.103259 0.83251 0 "valid constrained fit"
834 52 104 33 0 group_fallback nan -7.768 -7.768 0.180873 3.74695 -0.608774 -0.0846393 -1 "insufficient individual entries"
835 52 104 52 0 individual_fit -8.71072 -7.768 -8.45147 0.434831 0.892126 -1.29225 -0.429645 0 "valid constrained fit"
836 52 104 17 0 group_fallback nan -7.768 -7.768 0.180873 3.74695 -0.608774 -0.0846393 -1 "insufficient individual entries"
837 52 104 37 0 individual_fit -7.6722 -7.768 -7.78511 1.37472 2.9518 -0.62588 0.158872 0 "valid constrained fit"
838 52 104 48 0 individual_fit -7.06206 -7.768 -7.07689 0.78345 2.0323 0.0823354 0.840604 0 "valid constrained fit"
839 52 104 0 0 group_fallback nan -7.768 -7.768 0.180873 3.74695 -0.608774 -0.0846393 -1 "insufficient individual entries"
840 52 105 7 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
841 52 105 5 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
842 52 105 3 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
843 52 105 13 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
844 52 105 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
845 52 105 5 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
846 52 105 1 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
847 52 105 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
848 53 106 9 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
849 53 106 2 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
850 53 106 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
851 53 106 4 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
852 53 106 3 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
853 53 106 1 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
854 53 106 4 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
855 53 106 10 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
856 53 107 8 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
857 53 107 4 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
858 53 107 11 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
859 53 107 4 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
860 53 107 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
861 53 107 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
862 53 107 4 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
863 53 107 43 0 individual_broad_fallback -8.49839 nan -8.49839 1.38231 2.45365 -1.33916 5.28731 0 "valid broad individual fit after invalid group fit"
864 54 108 84 0 individual_fit -7.098 -7.77608 -7.10762 0.652715 2.20053 0.0516107 9.1639 0 "valid constrained fit"
865 54 108 212 0 group_fallback -6.61323 -7.77608 -7.77608 0.219261 4.25791 -0.616854 6.59644 0 "individual constrained fit failed quality criteria"
866 54 108 70 0 individual_fit -6.94885 -7.77608 -7.6391 0.921614 2.21143 -0.479874 7.42684 0 "valid constrained fit"
867 54 108 0 0 unused nan -7.77608 nan nan nan 0 0 -1 "known unused pixel"
868 54 108 0 0 unused nan -7.77608 nan nan nan 0 0 -1 "known unused pixel"
869 54 108 55 0 group_fallback -7.81624 -7.77608 -7.77608 0.219261 4.25791 -0.616854 5.74872 0 "individual constrained fit failed quality criteria"
870 54 108 104 1 manual_2d_fit -6.79652 -7.77608 -6.28791 1.03042 2.98234 0.871316 7.77892 0 "valid fit seeded from manually selected two-dimensional population"
871 54 108 17 0 group_fallback nan -7.77608 -7.77608 0.219261 4.25791 -0.616854 5.74872 -1 "insufficient individual entries"
872 54 109 6 0 group_fallback nan -7.57145 -7.57145 0.103301 3.22869 -0.412222 8.23914 -1 "insufficient individual entries"
873 54 109 55 0 group_fallback -6.97512 -7.57145 -7.57145 0.103301 3.22869 -0.412222 4.50058 0 "individual constrained fit failed quality criteria"
874 54 109 53 0 individual_fit -6.59393 -7.57145 -6.57845 0.275111 0.532314 0.58078 6.6774 0 "valid constrained fit"
875 54 109 0 0 group_fallback nan -7.57145 -7.57145 0.103301 3.22869 -0.412222 8.23914 -1 "insufficient individual entries"
876 54 109 55 0 individual_fit -10.247 -7.57145 -9.96973 0.882145 1.89544 -2.8105 5.84086 0 "valid constrained fit"
877 54 109 3 0 group_fallback nan -7.57145 -7.57145 0.103301 3.22869 -0.412222 8.23914 -1 "insufficient individual entries"
878 54 109 9 0 group_fallback nan -7.57145 -7.57145 0.103301 3.22869 -0.412222 8.23914 -1 "insufficient individual entries"
879 54 109 980 0 individual_fit -7.32961 -7.57145 -7.0857 0.215795 2.91625 0.0735224 11.3388 0 "valid constrained fit"
880 55 110 0 0 group_fallback nan -7.61265 -7.61265 0.187176 2.60895 -0.453424 7.27341 -1 "insufficient individual entries"
881 55 110 54 0 individual_fit -6.95074 -7.61265 -6.89032 0.473376 1.46494 0.268904 9.67357 0 "valid constrained fit"
882 55 110 31 0 group_fallback nan -7.61265 -7.61265 0.187176 2.60895 -0.453424 7.27341 -1 "insufficient individual entries"
883 55 110 85 0 group_fallback -8.26835 -7.61265 -7.61265 0.187176 2.60895 -0.453424 10.5367 0 "individual constrained fit failed quality criteria"
884 55 110 0 0 unused nan -7.61265 nan nan nan 0 0 -1 "known unused pixel"
885 55 110 0 0 unused nan -7.61265 nan nan nan 0 0 -1 "known unused pixel"
886 55 110 30 0 group_fallback nan -7.61265 -7.61265 0.187176 2.60895 -0.453424 7.27341 -1 "insufficient individual entries"
887 55 110 85 0 individual_fit -7.50588 -7.61265 -7.43209 0.40828 1.96665 -0.272863 8.79096 0 "valid constrained fit"
888 55 111 152 1 manual_2d_fit -4.46895 -7.54378 -5.03291 0.262527 1.06022 2.12632 10.393 0 "valid fit seeded from manually selected two-dimensional population"
889 55 111 89 0 individual_fit -8.03548 -7.54378 -8.12897 0.290542 0.861871 -0.969744 8.23059 0 "valid constrained fit"
890 55 111 50 0 individual_fit -6.97822 -7.54378 -6.76209 0.661039 1.27636 0.397135 7.26104 0 "valid constrained fit"
891 55 111 28 0 group_fallback nan -7.54378 -7.54378 0.108306 3.26324 -0.384551 7.88014 -1 "insufficient individual entries"
892 55 111 109 0 individual_fit -8.12063 -7.54378 -6.76562 0.703369 2.71604 0.393609 8.62993 0 "valid constrained fit"
893 55 111 329 0 individual_fit -7.87167 -7.54378 -7.26884 0.290477 2.26208 -0.109615 7.89106 0 "valid constrained fit"
894 55 111 129 0 individual_fit -6.8732 -7.54378 -7.07863 0.747899 3.21994 0.0805947 5.58609 0 "valid constrained fit"
895 55 111 423 0 individual_fit -7.21825 -7.54378 -6.87582 0.360717 2.79018 0.283404 13.2515 0 "valid constrained fit"
896 56 112 61 0 group_fallback -9.02756 -7.39936 -7.39936 0.0656713 3.01413 -0.240134 12.2151 0 "individual constrained fit failed quality criteria"
897 56 112 365 0 individual_fit -10.227 -7.39936 -6.9852 0.495131 1.49926 0.17403 12.7888 0 "valid constrained fit"
898 56 112 232 0 individual_fit -7.25182 -7.39936 -7.10277 0.916131 4.02537 0.0564543 11.722 0 "valid constrained fit"
899 56 112 162 0 individual_fit -7.38022 -7.39936 -7.20818 0.384664 2.01254 -0.04895 9.83449 0 "valid constrained fit"
900 56 112 0 0 unused nan -7.39936 nan nan nan 0 0 -1 "known unused pixel"
901 56 112 633 0 individual_fit -7.1159 -7.39936 -6.90009 0.240814 2.62727 0.259136 11.6128 0 "valid constrained fit"
902 56 112 811 0 individual_fit -7.31397 -7.39936 -7.10152 0.286751 2.23142 0.057709 12.439 0 "valid constrained fit"
903 56 112 907 0 individual_fit -7.28974 -7.39936 -7.12703 0.180584 2.62386 0.0321985 11.4612 0 "valid constrained fit"
904 56 113 0 0 unused nan -8.02168 nan nan nan 0 0 -1 "known unused pixel"
905 56 113 58 0 individual_fit -6.53063 -8.02168 -3.46948 1.10874 6.23011 3.68974 13.5957 0 "valid constrained fit"
906 56 113 52 1 manual_2d_fit -7.89072 -8.02168 -6.30683 0.23278 0.5 0.852393 10.7583 0 "valid fit seeded from manually selected two-dimensional population"
907 56 113 152 0 individual_fit -8.19317 -8.02168 -6.84536 1.30436 3.50611 0.313869 12.1099 0 "valid constrained fit"
908 56 113 79 0 individual_fit -6.55474 -8.02168 -8.15093 0.362697 0.636887 -0.991708 9.29116 0 "valid constrained fit"
909 56 113 7 0 group_fallback nan -8.02168 -8.02168 0.163378 2.85463 -0.862452 9.04349 -1 "insufficient individual entries"
910 56 113 100 1 group_fallback -6.12087 -8.02168 -8.02168 0.163378 2.85463 -0.862452 8.47217 0 "manual-population fit failed quality criteria"
911 56 113 7 0 group_fallback nan -8.02168 -8.02168 0.163378 2.85463 -0.862452 9.04349 -1 "insufficient individual entries"
912 57 114 0 0 unused nan -7.25853 nan nan nan 0 0 -1 "known unused pixel"
913 57 114 0 0 group_fallback nan -7.25853 -7.25853 0.0786519 3.48154 -0.0993029 7.15743 -1 "insufficient individual entries"
914 57 114 0 0 group_fallback nan -7.25853 -7.25853 0.0786519 3.48154 -0.0993029 7.15743 -1 "insufficient individual entries"
915 57 114 410 0 individual_fit -7.57547 -7.25853 -7.56362 0.461785 3.08533 -0.404394 8.45392 0 "valid constrained fit"
916 57 114 289 0 group_fallback -5.96843 -7.25853 -7.25853 0.0786519 3.48154 -0.0993029 5.23002 0 "individual constrained fit failed quality criteria"
917 57 114 852 0 individual_fit -7.952 -7.25853 -7.09701 0.507495 4.22334 0.0622197 8.56232 0 "valid constrained fit"
918 57 114 1358 0 individual_fit -7.55464 -7.25853 -7.10578 0.284543 3.236 0.053445 8.81314 0 "valid constrained fit"
919 57 114 647 0 individual_fit -6.9276 -7.25853 -7.12641 0.201203 2.43023 0.0328142 7.00931 0 "valid constrained fit"
920 57 115 1066 0 individual_fit -7.09166 -7.09186 -7.09854 0.196084 2.49918 0.0606883 7.03157 0 "valid constrained fit"
921 57 115 0 0 group_fallback nan -7.09186 -7.09186 0.121369 3.26597 0.0673686 6.71817 -1 "insufficient individual entries"
922 57 115 0 0 group_fallback nan -7.09186 -7.09186 0.121369 3.26597 0.0673686 6.71817 -1 "insufficient individual entries"
923 57 115 0 0 group_fallback nan -7.09186 -7.09186 0.121369 3.26597 0.0673686 6.71817 -1 "insufficient individual entries"
924 57 115 0 0 group_fallback nan -7.09186 -7.09186 0.121369 3.26597 0.0673686 6.71817 -1 "insufficient individual entries"
925 57 115 0 0 group_fallback nan -7.09186 -7.09186 0.121369 3.26597 0.0673686 6.71817 -1 "insufficient individual entries"
926 57 115 0 0 group_fallback nan -7.09186 -7.09186 0.121369 3.26597 0.0673686 6.71817 -1 "insufficient individual entries"
927 57 115 0 0 unused nan -7.09186 nan nan nan 0 0 -1 "known unused pixel"
928 58 116 0 0 group_fallback nan -6.83152 -6.83152 0.0725828 3.78172 0.32771 6.76459 -1 "insufficient individual entries"
929 58 116 166 0 individual_fit -7.89227 -6.83152 -7.68258 0.665475 3.10781 -0.523356 4.48116 0 "valid constrained fit"
930 58 116 604 0 individual_fit -6.64257 -6.83152 -7.12869 0.203795 2.59663 0.0305391 3.38332 0 "valid constrained fit"
931 58 116 127 0 individual_fit -7.11262 -6.83152 -6.56492 0.546273 2.7126 0.594306 5.00984 0 "valid constrained fit"
932 58 116 470 0 individual_fit -6.82481 -6.83152 -6.96406 0.279197 2.60992 0.195169 7.78343 0 "valid constrained fit"
933 58 116 907 0 individual_fit -6.90979 -6.83152 -7.03164 0.310916 3.42355 0.127589 8.53596 0 "valid constrained fit"
934 58 116 452 0 individual_fit -6.92257 -6.83152 -7.16634 0.269815 2.91398 -0.00711526 5.21199 0 "valid constrained fit"
935 58 116 699 0 individual_fit -6.48814 -6.83152 -6.83926 0.281603 2.69684 0.319969 7.65315 0 "valid constrained fit"
936 58 117 141 0 individual_fit -7.09245 -6.6614 -6.85783 0.454871 2.42193 0.301399 6.20842 0 "valid constrained fit"
937 58 117 633 0 individual_fit -6.50252 -6.6614 -7.0253 0.275287 2.5446 0.133928 6.5204 0 "valid constrained fit"
938 58 117 101 0 individual_fit -5.79634 -6.6614 -5.44577 0.362589 0.938776 1.71346 4.373 0 "valid constrained fit"
939 58 117 28 0 group_fallback nan -6.6614 -6.6614 0.136655 3.79757 0.49783 6.99664 -1 "insufficient individual entries"
940 58 117 0 0 unused nan -6.6614 nan nan nan 0 0 -1 "known unused pixel"
941 58 117 73 0 individual_fit -6.82683 -6.6614 -6.82367 0.58594 1.72544 0.335556 6.05648 0 "valid constrained fit"
942 58 117 5 0 group_fallback nan -6.6614 -6.6614 0.136655 3.79757 0.49783 6.99664 -1 "insufficient individual entries"
943 58 117 0 0 unused nan -6.6614 nan nan nan 0 0 -1 "known unused pixel"
944 59 118 27 0 group_fallback nan -7.65805 -7.65805 0.15448 2.73708 -0.49882 5.89786 -1 "insufficient individual entries"
945 59 118 0 0 unused nan -7.65805 nan nan nan 0 0 -1 "known unused pixel"
946 59 118 1 0 group_fallback nan -7.65805 -7.65805 0.15448 2.73708 -0.49882 5.89786 -1 "insufficient individual entries"
947 59 118 0 0 unused nan -7.65805 nan nan nan 0 0 -1 "known unused pixel"
948 59 118 54 0 individual_fit -7.67273 -7.65805 -7.75004 0.571236 1.13445 -0.590818 5.68839 0 "valid constrained fit"
949 59 118 81 1 manual_2d_fit -6.83205 -7.65805 -6.72214 0.629793 1.69166 0.437085 14.9424 0 "valid fit seeded from manually selected two-dimensional population"
950 59 118 12 0 group_fallback nan -7.65805 -7.65805 0.15448 2.73708 -0.49882 5.89786 -1 "insufficient individual entries"
951 59 118 351 0 group_fallback -7.09757 -7.65805 -7.65805 0.15448 2.73708 -0.49882 7.95031 0 "individual constrained fit failed quality criteria"
952 59 119 108 0 individual_fit -7.49211 -7.07571 -7.21462 0.660624 2.43171 -0.0553955 5.55124 0 "valid constrained fit"
953 59 119 87 0 individual_fit -8.11576 -7.07571 -7.30934 0.588158 1.73441 -0.150112 6.60734 0 "valid constrained fit"
954 59 119 165 0 group_fallback -5.90237 -7.07571 -7.07571 0.117487 2.77693 0.0835207 5.2814 0 "individual constrained fit failed quality criteria"
955 59 119 1 0 group_fallback nan -7.07571 -7.07571 0.117487 2.77693 0.0835207 5.16322 -1 "insufficient individual entries"
956 59 119 26 0 group_fallback nan -7.07571 -7.07571 0.117487 2.77693 0.0835207 5.16322 -1 "insufficient individual entries"
957 59 119 154 0 group_fallback -7.95817 -7.07571 -7.07571 0.117487 2.77693 0.0835207 5.14923 0 "individual constrained fit failed quality criteria"
