event_index	pair_index	fold	layer	pixel	half_bar	ecal_time_ns	cdet_time_master_ns	cdet_time_candidate_ns	tot_ns
0	0	0	1	478	29	23.116346051	28.8980857002	31.9361813307	14.976
0	0	0	2	1826	114	23.116346051	27.6329721129	30.6710677434	8.378
1	0	0	1	917	57	22.8267800753	49.18049013	52.1805291782	4.284
1	0	0	2	2264	141	22.8267800753	36.7795830464	39.7796220947	4.519
2	0	0	1	1238	77	25.4274627663	27.7718041856	31.1136413148	6.252
2	0	0	2	2587	161	25.4274627663	29.0533596364	32.3951967657	13.008
3	0	0	1	1090	68	20.3055028719	28.8680628812	31.5367398171	6.756
3	0	0	2	2438	152	20.3055028719	27.4956251645	30.1643021005	11.181
4	0	0	1	951	59	26.5084246085	29.755766865	33.2396708002	4.914
4	0	0	2	2293	143	26.5084246085	28.7881500131	32.2720539483	4.709
5	0	0	1	1268	79	23.4179487588	30.453294431	33.5310285868	5.465
5	0	0	2	2618	163	23.4179487588	30.3077943373	33.3855284931	10.063
6	0	0	1	249	15	20.5263187779	33.9193495265	36.617047478	4.787
6	0	0	2	1591	99	20.5263187779	35.6437061665	38.3414041181	8.283
7	0	0	1	936	58	25.8183195846	32.5251690985	35.9183750897	9.527
7	0	0	2	2280	142	25.8183195846	32.4280718649	35.8212778562	10.284
8	0	0	1	582	36	19.9981224471	29.4255734933	32.05385256	18.157
8	0	0	2	1928	120	19.9981224471	29.6998529425	32.3281320092	11.779
9	0	0	1	1272	79	18.0035019146	30.8663743261	33.2325078136	8.819
9	0	0	2	2616	163	18.0035019146	26.4361044138	28.8022379013	10.063
10	0	0	1	996	62	23.2965273595	45.2543228101	48.3160990017	6.031
10	0	0	2	2341	146	23.2965273595	33.6045935267	36.6663697184	8.693
11	0	0	1	1012	63	24.7927252939	30.4869849579	33.7454008952	12.189
11	0	0	2	2356	147	24.7927252939	30.6809923628	33.9394083	14.74
12	0	0	1	1256	78	20.7708253521	32.0280667045	34.7578992483	6.189
12	0	0	2	2604	162	20.7708253521	31.5849960868	34.3148286306	14.189
14	0	0	1	758	47	20.3588329001	25.5224450232	28.198130927	9.716
14	0	0	2	2097	131	20.3588329001	31.7084042336	34.3840901374	5.543
15	0	0	1	558	34	18.733321073	28.8356789848	31.2977298977	7.023
15	0	0	2	1907	119	18.733321073	25.5417220612	28.0037729741	16.929
16	0	0	1	1224	76	23.3148991434	29.6122724178	32.6764631448	6.661
16	0	0	2	2574	160	23.3148991434	28.9839384762	32.0481292032	13.654
17	0	0	1	1254	78	20.3483535563	28.617344985	31.2916536276	5.559
17	0	0	2	2601	162	20.3483535563	27.9108777981	30.5851864407	6
18	0	0	1	1237	77	22.3097079593	27.6372089852	30.5692911628	11.102
18	0	0	2	2586	161	22.3097079593	25.9971628051	28.9292449828	18.85
19	0	0	1	72	4	23.6900026334	31.3709728077	34.4844619954	18.456
19	0	0	2	1413	88	23.6900026334	29.9736093491	33.0870985368	9.59
20	0	0	1	1029	64	21.6657283442	25.9489394414	28.7963857665	7.559
20	0	0	2	2373	148	21.6657283442	37.5643457418	40.411792067	10
21	0	0	1	522	32	23.6988209804	28.8361373987	31.950785549	9.276
21	0	0	2	1869	116	23.6988209804	28.7685298133	31.8831779636	13.685
21	1	0	1	523	32	23.6988209804	30.6094005988	33.724048749	6.441
21	1	0	2	1867	116	23.6988209804	27.3335947536	30.4482429038	12.599
22	0	0	1	1040	65	17.5663161297	30.6546197663	32.9632955475	4.189
22	0	0	2	2394	149	17.5663161297	33.2848359321	35.5935117133	6.708
23	0	0	1	564	35	24.132420264	32.0951810676	35.2668155636	8.929
23	0	0	2	1912	119	24.132420264	28.76169097	31.9333254661	4.646
24	0	0	1	587	36	21.5385093392	4.41692726357	7.24765366672	17.937
24	0	0	2	1938	121	21.5385093392	5.86614314889	8.69686955204	12.315
25	0	0	1	917	57	19.9528086296	34.1951972314	36.8175208711	5.307
25	0	0	2	2265	141	19.9528086296	35.4212773482	38.0436009879	7.433
26	0	0	1	430	26	22.4560122571	31.6166756093	34.5679860182	14.788
26	0	0	2	1776	111	22.4560122571	33.1700253639	36.1213357728	9.275
27	0	0	1	879	54	20.4339874462	27.2050741518	29.8906373389	4.472
27	0	0	2	2224	139	20.4339874462	29.2579882884	31.9435514755	8.283
28	0	0	1	567	35	30.4308412421	32.2866086721	36.2860212785	8
28	0	0	2	1915	119	30.4308412421	36.4952061248	40.4946187312	6.535
29	0	0	1	1064	66	23.3063217394	28.8912267364	31.9542901671	5.874
29	0	0	2	2411	150	23.3063217394	30.2907597577	33.3538231883	17.528
30	0	0	1	918	57	20.3542535242	34.9858903816	37.660974435	22.189
30	0	0	2	2262	141	20.3542535242	35.850436184	38.5255202374	4.819
31	0	0	1	994	62	21.3843325323	28.3801747657	31.1906382829	8.189
31	0	0	2	2337	146	21.3843325323	31.5300788573	34.3405423745	7.779
32	0	0	1	250	15	21.3916919497	38.0213527594	40.8327834975	7.244
32	0	0	2	1593	99	21.3916919497	38.282911568	41.0943423061	7.527
33	0	0	1	136	8	23.2990363179	27.318051727	30.3801576617	14.346
33	0	0	2	1477	92	23.2990363179	27.3773963385	30.4395022733	19.118
34	0	0	1	253	15	24.446264895	36.4830233032	39.6959052351	8.347
34	0	0	2	1602	100	24.446264895	33.4101524562	36.6230343881	4.315
35	0	0	1	793	49	22.3589547976	32.093587819	35.032142326	7.008
35	0	0	2	2132	133	22.3589547976	30.5373009187	33.4758554257	16.284
