event_index	pair_index	fold	layer	pixel	half_bar	ecal_time_ns	cdet_time_master_ns	cdet_time_candidate_ns	tot_ns
0	0	0	1	492	30	8.75126055027	30.6899527905	30.3915943573	11.417
0	0	0	2	1841	115	8.75126055027	31.4485884256	31.1502299924	6.063
1	0	0	1	977	61	18.1502267827	28.9173358391	28.2985366165	9.071
1	0	0	2	2322	145	18.1502267827	31.3181084661	30.6993092435	9.181
2	0	0	1	1226	76	6.90429281992	26.5513779399	26.3159885378	15.528
2	0	0	2	2579	161	6.90429281992	26.9626931912	26.7273037891	16.252
3	0	0	1	1103	68	9.30243479731	33.2561887091	32.9390389848	9.149
3	0	0	2	2456	153	9.30243479731	29.9960487427	29.6788990184	11.071
4	0	0	1	982	61	11.4171487083	33.300451404	32.9112043258	8
4	0	0	2	2327	145	11.4171487083	37.0150771788	36.6258301005	6.473
6	0	0	1	488	30	12.0114112843	30.3304005725	29.9208931843	5.905
6	0	0	2	1832	114	12.0114112843	30.6551650338	30.2456576456	14.819
7	0	0	1	1236	77	11.0183366337	31.6912901922	31.3156398918	8.819
7	0	0	2	2584	161	11.0183366337	32.1038286758	31.7281783754	7.149
8	0	0	1	539	33	10.1650691889	31.5679546855	31.2213949986	9.401
8	0	0	2	1888	118	10.1650691889	30.1591802508	29.8126205639	9.134
9	0	0	1	456	28	9.61798327058	28.7892373498	28.4613295698	5.464
9	0	0	2	1801	112	9.61798327058	28.6955032867	28.3675955067	13.213
10	0	0	1	1097	68	14.6824395536	33.0185577084	32.5179864323	9.685
10	0	0	2	2444	152	14.6824395536	37.0220187461	36.5214474701	5.307
12	0	0	1	487	30	9.18889246222	28.1163373783	27.8030586749	6.851
12	0	0	2	1831	114	9.18889246222	30.0494287383	29.7361500349	11.024
13	0	0	1	1237	77	11.8404267635	28.7157382786	28.312060299	6.347
13	0	0	2	2585	161	11.8404267635	28.5424504098	28.1387724302	12.441
14	0	0	1	286	17	14.0026720016	30.404980187	29.9275843587	18.441
14	0	0	2	1630	101	14.0026720016	35.3863651772	34.9089693488	10.567
15	0	0	1	1264	79	6.44721748973	29.7429808365	29.5231745929	6.535
15	0	0	2	2615	163	6.44721748973	31.6107093849	31.3909031413	6.945
16	0	0	1	472	29	12.8998714079	12.3543190977	11.9145212652	8.756
16	0	0	2	1825	114	12.8998714079	26.0866030318	25.6468051992	10.095
17	0	0	1	269	16	19.7609997584	28.5443191736	27.8706035537	10.866
17	0	0	2	1611	100	19.7609997584	31.6586363668	30.9849207469	8.536
18	0	0	1	429	26	10.6675118609	30.7415009193	30.3778113563	11.906
18	0	0	2	1776	111	10.6675118609	28.7215904568	28.3579008938	13.59
19	0	0	1	215	13	20.037407616	29.3233236073	28.6401843603	11.087
19	0	0	2	1558	97	20.037407616	30.5379522381	29.8548129912	14.662
20	0	0	1	443	27	12.4147131958	28.3093552408	27.8860980019	7.779
20	0	0	2	1790	111	12.4147131958	25.479896906	25.0566396671	7.653
21	0	0	1	1032	64	14.1431630728	30.5330219853	30.0508363675	8.189
21	0	0	2	2387	149	14.1431630728	26.9893174684	26.5071318506	9.717
22	0	0	1	1055	65	13.4137393502	27.7187657223	27.2614484898	13.307
22	0	0	2	2392	149	13.4137393502	27.6585044833	27.2011872508	17.779
23	0	0	1	883	55	20.9838222231	34.8135893709	34.0981838262	18
23	0	0	2	2226	139	20.9838222231	34.5978743487	33.8824688039	6.851
23	1	0	1	898	56	20.9838222231	37.5267189723	36.8113134275	5.496
23	1	0	2	2228	139	20.9838222231	35.6240811912	34.9086756465	7.937
24	0	0	1	473	29	14.1859260262	28.2643055952	27.7806620517	5.528
24	0	0	2	1817	113	14.1859260262	26.9107341861	26.4270906425	16.221
25	0	0	1	224	14	19.6072668805	33.047574688	32.3791003131	8.189
25	0	0	2	1566	97	19.6072668805	33.1802840595	32.5118096846	11.181
26	0	0	1	737	46	18.523744159	32.55732962	31.9257959966	23.874
26	0	0	2	2078	129	18.523744159	34.5539464465	33.9224128231	11.228
27	0	0	1	570	35	7.77912516135	28.4667633969	28.2015481651	14.662
27	0	0	2	1918	119	7.77912516135	30.6311820068	30.365966775	8.977
28	0	0	1	430	26	9.88646882279	28.8977130408	28.5606517305	12.504
28	0	0	2	1777	111	9.88646882279	28.3827678626	28.0457065523	9.559
29	0	0	1	490	30	12.0343997511	30.0225430689	29.6122519304	14.378
29	0	0	2	1834	114	12.0343997511	31.4689079381	31.0586167997	5.086
30	0	0	1	1255	78	8.92084736021	29.4546133188	29.1504731294	9.622
30	0	0	2	2603	162	8.92084736021	28.8669415943	28.5628014049	14.803
31	0	0	1	431	26	9.5311676098	41.5984570411	41.2735090844	6.63
31	0	0	2	1780	111	9.5311676098	30.1671005834	29.8421526267	4.283
32	0	0	1	1003	62	17.9603215861	28.5694722722	27.9571475245	12.929
32	0	0	2	2350	146	17.9603215861	26.0435456855	25.4312209379	17.685
33	0	0	1	234	14	18.3042247396	28.3729741801	27.7489246751	4.347
33	0	0	2	1576	98	18.3042247396	26.9052663189	26.2812168139	17.685
34	0	0	1	1041	65	15.265822749	28.8564419125	28.3359812394	13.779
34	0	0	2	2394	149	15.265822749	30.8462056736	30.3257450005	14.425
35	0	0	1	184	11	18.4444844427	30.4867521694	29.8579207629	7.181
35	0	0	2	1528	95	18.4444844427	29.4574090987	28.8285776923	13.496
36	0	0	1	452	28	12.4167658735	29.3069835406	28.8836563193	12.898
36	0	0	2	1798	112	12.4167658735	30.5438520189	30.1205247976	5.559
37	0	0	1	477	29	13.9099911334	29.6428454812	29.1686094398	10.787
37	0	0	2	1825	114	13.9099911334	28.8813941272	28.4071580858	9.449
38	0	0	1	459	28	13.9651184849	32.6762559872	32.2001404783	4.693
38	0	0	2	1806	112	13.9651184849	28.1905808466	27.7144653377	13.78
39	0	0	1	439	27	13.9238888889	28.1538067609	27.6790969007	7.716
39	0	0	2	1785	111	13.9238888889	29.8254810309	29.3507711706	9.086
40	0	0	1	132	8	20.3273003168	29.739590228	29.0465676127	10.662
40	0	0	2	1473	92	20.3273003168	28.049448214	27.3564255987	19.654
41	0	0	1	987	61	20.3442941351	25.7772115933	25.0836096044	23.118
41	0	0	2	2331	145	20.3442941351	33.0571584844	32.3635564955	16.866
42	0	0	1	441	27	12.9880636599	31.4852484107	31.0424438225	5.039
42	0	0	2	1787	111	12.9880636599	31.1923284306	30.7495238424	5.071
43	0	0	1	562	35	11.8787761786	31.1750334286	30.7700479949	10.032
43	0	0	2	1912	119	11.8787761786	30.7492694758	30.3442840422	5.071
44	0	0	1	1047	65	13.1340626362	32.5204794102	32.0726972504	18.126
44	0	0	2	2400	150	13.1340626362	31.0370133065	30.5892311467	21.748
45	0	0	1	214	13	12.2319164467	26.6183766387	26.201351525	10
45	0	0	2	1556	97	12.2319164467	25.3500778229	24.9330527091	10.441
45	1	0	1	215	13	12.2319164467	27.7142120111	27.2971868974	8.914
45	1	0	2	1558	97	12.2319164467	24.9338014573	24.5167763436	14.725
46	0	0	1	865	54	18.0369178082	32.629988308	32.0150521503	11.559
46	0	0	2	2209	138	18.0369178082	37.4074405945	36.7925044369	15.008
47	0	0	1	1029	64	16.4940812289	24.2131063949	23.6507704658	10.567
47	0	0	2	2363	147	16.4940812289	31.8487891757	31.2864532465	11.905
48	0	0	1	477	29	10.8766071407	28.9994753523	28.6286570632	18
48	0	0	2	1825	114	10.8766071407	27.8681629819	27.4973446927	6.519
49	0	0	1	487	30	13.4507524168	26.4492115923	25.9906324661	16.913
49	0	0	2	1832	114	13.4507524168	29.6627255998	29.2041464736	15.654
50	0	0	1	1029	64	15.3979269217	28.8346171255	28.309652599	9.37
