event_index	pair_index	fold	layer	pixel	half_bar	ecal_time_ns	cdet_time_master_ns	cdet_time_candidate_ns	tot_ns
0	0	0	1	949	59	15.775184932	29.3789437265	28.716597936	16.063
0	0	0	2	2294	143	15.775184932	27.898438446	27.2360926555	4.583
1	0	0	1	1006	62	13.1777001129	28.4308103744	27.877524043	8
1	0	0	2	2351	146	13.1777001129	31.0031386788	30.4498523474	10
2	0	0	1	1230	76	6.43987931961	27.8224441979	27.5520558013	13.622
2	0	0	2	2602	162	6.43987931961	27.4232294628	27.1528410663	16.441
3	0	0	1	429	26	12.0347267492	31.88737335	31.3820765413	10.157
3	0	0	2	1774	110	12.0347267492	34.2808723634	33.7755755547	13.401
4	0	0	1	1255	78	2.42902415603	29.1010379194	28.9990515445	9.055
4	0	0	2	2603	162	2.42902415603	30.7329943344	30.6310079595	12.252
5	0	0	1	1021	63	18.3874094334	30.134330825	29.3623067068	13.496
5	0	0	2	2366	147	18.3874094334	32.445394751	31.6733706328	13.291
6	0	0	1	253	15	10.9118994631	27.996468293	27.5383151426	10.441
6	0	0	2	1595	99	10.9118994631	30.2221019541	29.7639488036	11.528
7	0	0	1	740	46	14.3360556752	43.8641398733	43.2622181735	10.472
7	0	0	2	2079	129	14.3360556752	43.0440318372	42.4421101374	11.906
8	0	0	1	170	10	19.61586386	26.9169911496	26.0933884527	11.338
8	0	0	2	1513	94	19.61586386	28.1481280514	27.3245253545	15.433
8	1	0	1	171	10	19.61586386	27.038856333	26.2152536361	5.937
8	1	0	2	1512	94	19.61586386	28.1860144662	27.3624117693	16.535
9	0	0	1	1022	63	13.2528738708	33.731914166	33.1754715469	13.937
9	0	0	2	2368	148	13.2528738708	29.327018379	28.7705757599	12.771
11	0	0	1	510	31	8.04521364053	32.7234935711	32.3857027045	7.181
11	0	0	2	1859	116	8.04521364053	32.0468425375	31.7090516709	18.284
12	0	0	1	238	14	15.1510384896	29.0850491885	28.4489091617	10.252
12	0	0	2	1580	98	15.1510384896	21.5150960705	20.8789560437	7.937
13	0	0	1	136	8	20.2089383774	28.7307172377	27.8822133804	18.063
13	0	0	2	1477	92	20.2089383774	28.4847313035	27.6362274462	12.095
14	0	0	1	1243	77	10.9578887823	31.757358566	31.2972744821	5.244
14	0	0	2	2589	161	10.9578887823	30.6377637148	30.1776796309	13.401
15	0	0	1	240	15	18.2800104573	33.6777244508	32.9102096464	12.599
15	0	0	2	1581	98	18.2800104573	30.0142172285	29.2467024242	14.693
16	0	0	1	908	56	11.7523649001	26.1165667685	25.6231253633	16.126
16	0	0	2	2250	140	11.7523649001	30.1822248054	29.6887834002	8.567
16	1	0	1	917	57	11.7523649001	34.199760844	33.7063194388	16.095
16	1	0	2	2244	140	11.7523649001	31.0555564007	30.5621149955	8.315
17	0	0	1	444	27	15.5335508407	30.1040200517	29.4518196461	7.874
17	0	0	2	1791	111	15.5335508407	27.4123956879	26.7601952823	10.819
18	0	0	1	1004	62	17.5301253443	32.6067834763	31.8707537703	10.347
18	0	0	2	2351	146	17.5301253443	31.51525083	30.7792211239	5.15
19	0	0	1	453	28	12.3926838992	26.9235762194	26.4032500204	4.724
19	0	0	2	1798	112	12.3926838992	28.6761040693	28.1557778704	8.63
20	0	0	1	1251	78	9.27696994515	29.8657085492	29.4762004694	6.866
20	0	0	2	2600	162	9.27696994515	28.1387852796	27.7492771998	17.244
