event_index	pair_index	fold	layer	pixel	half_bar	ecal_time_ns	cdet_time_master_ns	cdet_time_candidate_ns	tot_ns
0	0	0	1	809	50	24.3065327087	29.67722924	28.980159348	14.63
0	0	0	2	2151	134	24.3065327087	27.8638756385	27.1668057465	9.212
1	0	0	1	564	35	8.91101764839	31.402920004	31.1473672197	6.472
1	0	0	2	1924	120	8.91101764839	30.182523599	29.9269708147	4.725
2	0	0	1	438	27	14.4786873112	31.752666769	31.3374427171	11.622
2	0	0	2	1784	111	14.4786873112	30.6043653712	30.1891413192	4.456
3	0	0	1	446	27	11.726427964	28.5489313494	28.2126374003	5.843
3	0	0	2	1792	112	11.726427964	28.2263298815	27.8900359324	4.221
4	0	0	1	491	30	14.0303229213	30.2680114063	29.8656456801	8.961
4	0	0	2	1834	114	14.0303229213	29.5880379646	29.1856722384	10.661
5	0	0	1	1103	68	13.9404500401	29.9202295014	29.5204411762	15.748
5	0	0	2	2452	153	13.9404500401	31.8690443711	31.4692560459	14.598
6	0	0	1	488	30	9.23992561983	29.1013424673	28.8363571635	12.126
6	0	0	2	1833	114	9.23992561983	30.7203153899	30.4553300861	8.284
7	0	0	1	136	8	26.0546438639	31.7302227659	30.9830200282	15.527
7	0	0	2	1477	92	26.0546438639	32.0128061893	31.2656034515	10.724
8	0	0	1	453	28	14.8313262703	30.322990119	29.8976529832	6.788
8	0	0	2	1798	112	14.8313262703	30.47414255	30.0488054143	11.937
9	0	0	1	1097	68	14.8460573471	31.1962758759	30.770516278	8.788
9	0	0	2	2446	152	14.8460573471	29.5277936465	29.1020340486	10.284
10	0	0	1	1089	68	11.6080254688	34.1909278221	33.8580294545	15.244
10	0	0	2	2446	152	11.6080254688	31.1658327506	30.832934383	4.803
11	0	0	1	1236	77	13.9057484519	29.3244993545	28.9257062116	4.63
11	0	0	2	2585	161	13.9057484519	28.1561810011	27.7573878583	10.031
12	0	0	1	965	60	20.6531012749	35.0102873556	34.4179916445	8.032
12	0	0	2	2310	144	20.6531012749	27.2196717037	26.6273759926	4.929
13	0	0	1	1095	68	13.7636579789	27.1146357034	26.7199174729	5.496
13	0	0	2	2444	152	13.7636579789	34.1469574814	33.7522392509	6.284
14	0	0	1	439	27	12.3843402345	27.7333741608	27.3782124102	6
14	0	0	2	1784	111	12.3843402345	30.287963695	29.9328019443	11.748
15	0	0	1	1103	68	10.6368060379	33.7039991037	33.3989536526	5.716
