event_index	pair_index	fold	layer	pixel	half_bar	ecal_time_ns	cdet_time_master_ns	cdet_time_candidate_ns	tot_ns
0	0	0	1	430	26	20.7038622946	29.1839856422	29.7300744874	9.433
0	0	0	2	1776	111	20.7038622946	29.0963818624	29.6424707076	10.032
1	0	0	1	305	19	21.375266968	30.2577092198	30.821507157	14.126
1	0	0	2	1650	103	21.375266968	28.9750837356	29.5388816727	7.213
2	0	0	1	412	25	18.8943279077	33.0643514863	33.5627117226	13.717
2	0	0	2	1756	109	18.8943279077	33.3558968668	33.8542571032	6.283
3	0	0	1	439	27	21.918551603	29.7923337706	30.3704614823	7.654
3	0	0	2	1784	111	21.918551603	28.5378940079	29.1160217196	6.677
4	0	0	1	1234	77	18.819786704	28.8607298756	29.3571239996	5.37
4	0	0	2	2583	161	18.819786704	28.3778175331	28.8742116571	6.095
5	0	0	1	1271	79	23.8100481865	27.1490026519	27.7770208222	16.882
5	0	0	2	2620	163	23.8100481865	29.657579808	30.2855979783	5.622
6	0	0	1	485	30	26.2542067761	28.1043901466	28.7968758894	15.59
6	0	0	2	1829	114	26.2542067761	26.9890958686	27.6815816113	9.26
7	0	0	1	1229	76	20.7353299591	28.0102950495	28.5572138915	17.528
7	0	0	2	2579	161	20.7353299591	28.1895050208	28.7364238628	8.346
8	0	0	1	417	26	23.4368387576	25.6907263542	26.3089006846	10.788
8	0	0	2	1774	110	23.4368387576	30.7474292478	31.3656035782	5.307
9	0	0	1	1245	77	21.7010858584	30.7710836447	31.3434754403	12.772
9	0	0	2	2594	162	21.7010858584	32.0780876235	32.6504794191	7.874
9	1	0	1	1244	77	21.7010858584	32.2797617537	32.8521535493	8.835
9	1	0	2	2596	162	21.7010858584	29.039006208	29.6113980036	16.756
10	0	0	1	1246	77	19.4509867946	29.3126291785	29.8256719511	9.905
10	0	0	2	2596	162	19.4509867946	29.5034493895	30.0164921621	9.496
11	0	0	1	456	28	21.4850481832	31.9768757266	32.5435692731	9.464
11	0	0	2	1801	112	21.4850481832	30.6342018104	31.2008953569	11.716
12	0	0	1	158	9	24.6032881225	25.8644906923	26.5134315037	8
12	0	0	2	1498	93	24.6032881225	27.3604410022	28.0093818136	14
15	0	0	1	1265	79	32.4838503305	24.9617717511	25.8185717076	12.504
15	0	0	2	2619	163	32.4838503305	22.5082334927	23.3650334492	14.221
16	0	0	1	457	28	21.596067592	30.3930938265	30.9627156411	9.055
16	0	0	2	1802	112	21.596067592	27.8842185182	28.4538403329	6.661
17	0	0	1	1003	62	30.6503032498	33.1611184444	33.9695564289	8.693
17	0	0	2	2350	146	30.6503032498	35.2486060786	36.0570440631	7.229
18	0	0	1	965	60	23.5954167023	29.6849633187	30.3073203298	17.402
18	0	0	2	2310	144	23.5954167023	27.5617721612	28.1841291724	8.346
19	0	0	1	1217	76	21.8221234823	31.1590721437	31.7346564498	15.103
19	0	0	2	2566	160	21.8221234823	29.6320298267	30.2076141328	13.78
20	0	0	1	930	58	28.5197533408	27.5235497083	28.2757919201	14.536
20	0	0	2	2274	142	28.5197533408	26.7120261908	27.4642684026	7.402
21	0	0	1	1288	80	20.8624705057	29.6155591898	30.165831514	6.803
21	0	0	2	2637	164	20.8624705057	28.6575725819	29.2078449061	4
22	0	0	1	485	30	16.3280927521	27.6351238968	28.065796647	4.661
22	0	0	2	1830	114	16.3280927521	29.8877172416	30.3183899918	8.252
23	0	0	1	183	11	27.4596025405	29.1388418052	29.8631212863	11.402
23	0	0	2	1526	95	27.4596025405	32.8076316136	33.5319110947	10.378
24	0	0	1	549	34	21.6048715565	26.5576171339	27.1274711636	12.866
24	0	0	2	1891	118	21.6048715565	30.2405747707	30.8104288003	15.937
25	0	0	1	493	30	22.7389292754	32.8253599031	33.4251260458	10.095
25	0	0	2	1838	114	22.7389292754	28.5931676755	29.1929338182	8.756
26	0	0	1	1097	68	22.1030055327	30.173018038	30.7560109402	6.866
26	0	0	2	2444	152	22.1030055327	33.8193099434	34.4023028456	8.189
27	0	0	1	1091	68	23.6933091914	31.6233469865	32.2482860278	9.937
27	0	0	2	2439	152	23.6933091914	32.1455913864	32.7705304277	11.008
28	0	0	1	168	10	27.1604565595	30.0458096457	30.7621987979	11.906
28	0	0	2	1511	94	27.1604565595	30.5123135416	31.2287026938	13.244
29	0	0	1	280	17	26.8966567636	32.0610647505	32.7704958712	10.772
29	0	0	2	1625	101	26.8966567636	33.5667933408	34.2762244615	5.968
30	0	0	1	1238	77	21.4667883502	30.9139783956	31.4801903174	6.189
30	0	0	2	2586	161	21.4667883502	32.3198696783	32.8860816002	12
31	0	0	1	1234	77	20.8898523298	30.1847332564	30.7357278086	10.378
31	0	0	2	2585	161	20.8898523298	31.1002986102	31.6512931624	11.323
32	0	0	1	1275	79	21.9083123457	28.3033302103	28.8811878495	5.338
32	0	0	2	2626	164	21.9083123457	28.7413757677	29.3192334069	5.591
33	0	0	1	519	32	23.4054282472	29.8959976979	30.5133435389	5.512
33	0	0	2	1867	116	23.4054282472	30.2603164124	30.8776622534	5.937
34	0	0	1	1244	77	25.7073325672	28.911190847	29.589252136	9.212
34	0	0	2	2594	162	25.7073325672	28.2147402531	28.892801542	18.158
35	0	0	1	549	34	18.2407683737	30.3859583829	30.8670802139	5.307
35	0	0	2	1895	118	18.2407683737	32.8293596771	33.3104815081	9.402
36	0	0	1	1218	76	20.7690561633	30.7500344953	31.2978429058	6.504
36	0	0	2	2567	160	20.7690561633	30.8473682475	31.395176658	14.725
37	0	0	1	1227	76	18.5356760649	27.9442983599	28.4331987299	7.653
37	0	0	2	2579	161	18.5356760649	29.7619578645	30.2508582345	8.283
38	0	0	1	1024	64	26.9563112769	25.1404325064	25.8514370854	6
38	0	0	2	2371	148	26.9563112769	26.1046719336	26.8156765126	10.803
39	0	0	1	486	30	23.1768716748	31.0189386177	31.630256009	4.787
39	0	0	2	1831	114	23.1768716748	29.3837622962	29.9950796875	9.213
41	0	0	1	1270	79	23.0672385212	30.9972964901	31.6057221774	11.717
41	0	0	2	2619	163	23.0672385212	30.678034807	31.2864604942	10.693
42	0	0	1	481	30	16.4013829089	28.6724399931	29.1050458578	27.26
42	0	0	2	1827	114	16.4013829089	28.6146148601	29.0472207248	4.441
43	0	0	1	477	29	24.7214710863	30.4136181186	31.0656761454	6.788
43	0	0	2	1825	114	24.7214710863	27.5826788858	28.2347369126	7.181
44	0	0	1	805	50	26.5193090639	31.8402640698	32.5397421987	4.315
44	0	0	2	2146	134	26.5193090639	34.3821377291	35.0816158581	14.819
45	0	0	1	1275	79	20.9152954937	31.2786764639	31.8303421097	10.095
45	0	0	2	2625	164	20.9152954937	30.1858676885	30.7375333343	10
46	0	0	1	488	30	16.4956527993	32.6565191531	33.0916114977	12.252
46	0	0	2	1834	114	16.4956527993	31.6957746693	32.1308670139	12.283
47	0	0	1	174	10	22.3886371041	31.4597300265	32.0502567991	9.811
