event_index	pair_index	fold	layer	pixel	half_bar	ecal_time_ns	cdet_time_master_ns	cdet_time_candidate_ns	tot_ns
0	0	0	1	524	32	7.89671867958	32.080780959	31.9309905007	12.347
0	0	0	2	1872	117	7.89671867958	30.9503734433	30.800582985	9.937
1	0	0	1	430	26	8.32156145565	29.9482982533	29.7904490814	15.276
1	0	0	2	1776	111	8.32156145565	26.3948004967	26.2369513248	9.59
2	0	0	1	377	23	11.5660763619	30.0126506923	29.7932573026	12.315
2	0	0	2	1722	107	11.5660763619	28.9285067643	28.7091133746	16.725
3	0	0	1	454	28	12.9439945609	32.9148118667	32.6692811652	24.63
3	0	0	2	1802	112	12.9439945609	31.0489321905	30.803401489	10.126
4	0	0	1	269	16	13.223428073	28.9736289574	28.7227977664	22.126
4	0	0	2	1611	100	13.223428073	29.8847771329	29.633945942	7.779
5	0	0	1	214	13	18.9812586562	31.2597808707	30.8997311401	9.055
5	0	0	2	1558	97	18.9812586562	29.7535906181	29.3935408875	13.969
6	0	0	1	311	19	15.0790674908	28.7215634391	28.4355331876	13.244
6	0	0	2	1656	103	15.0790674908	27.1122422246	26.8262119731	11.968
7	0	0	1	430	26	15.5538675763	32.1777419959	31.8827054058	14.095
7	0	0	2	1776	111	15.5538675763	33.3567373788	33.0617007887	13.055
8	0	0	1	550	34	10.0680825774	31.1303355204	30.9393571199	10.882
8	0	0	2	1898	118	10.0680825774	27.108493104	26.9175147034	11.086
9	0	0	1	1019	63	10.6083998967	37.6417820766	37.4405545609	13.181
9	0	0	2	2365	147	10.6083998967	30.8250894074	30.6238618916	5.59
10	0	0	1	504	31	15.1549483819	29.5248088736	29.2373392605	4.473
10	0	0	2	1852	115	15.1549483819	28.707443203	28.41997359	8.284
11	0	0	1	210	13	20.6480466143	34.1353302682	33.7436637431	4.787
11	0	0	2	1553	97	20.6480466143	37.2118769324	36.8202104073	9.496
12	0	0	1	930	58	18.5514035195	30.810442736	30.4585467969	13.071
12	0	0	2	2273	142	18.5514035195	32.848730854	32.4968349149	12.189
13	0	0	1	526	32	10.8288264105	18.414737717	18.2093289977	8.535
13	0	0	2	1872	117	10.8288264105	19.5343585227	19.3289498034	17.307
15	0	0	1	1229	76	11.6285621323	29.0317902433	28.81121158	9.354
15	0	0	2	2580	161	11.6285621323	29.565790271	29.3452116076	15.906
16	0	0	1	477	29	6.95152116822	29.8910030005	29.7591417068	13.59
16	0	0	2	1825	114	6.95152116822	27.0201884801	26.8883271864	11.355
