event_index	pair_index	fold	layer	pixel	half_bar	ecal_time_ns	cdet_time_master_ns	cdet_time_candidate_ns	tot_ns
157	0	0	1	286	17	14.6224887258	31.2495989464	31.0402104083	16.504
157	0	0	2	1631	101	14.6224887258	31.1343158188	30.9249272808	7.496
158	0	0	1	297	18	15.6053507559	31.4775605478	31.2540977952	9.118
158	0	0	2	1641	102	15.6053507559	29.199358621	28.9758958684	9.717
159	0	0	1	490	30	10.8545280653	26.7767914212	26.6213586624	18.693
159	0	0	2	1834	114	10.8545280653	27.9394797139	27.7840469552	11.433
160	0	0	1	1063	66	13.6798595554	27.8698639848	27.6739735419	12.032
160	0	0	2	2410	150	13.6798595554	25.4066562149	25.210765772	13.653
161	0	0	1	380	23	14.3884144184	31.7896939956	31.5836573136	5.37
161	0	0	2	1728	108	14.3884144184	31.6925978107	31.4865611287	5.433
162	0	0	1	961	60	18.2188695306	32.9133434096	32.6524560512	8.394
162	0	0	2	2305	144	18.2188695306	31.536232063	31.2753447047	12.126
163	0	0	1	1010	63	16.4056660185	27.8345960595	27.5996730934	7.811
163	0	0	2	2356	147	16.4056660185	28.3853226974	28.1503997313	11.811
165	0	0	1	1035	64	19.223507086	29.1620317952	28.886758405	12.346
165	0	0	2	2379	148	19.223507086	40.1321612408	39.8568878506	4.945
166	0	0	1	440	27	9.95969229318	25.5775340017	25.4349149546	11.386
166	0	0	2	1787	111	9.95969229318	26.3481059476	26.2054869004	11.811
167	0	0	1	433	27	10.0187711391	25.8379170926	25.6944520587	10.598
167	0	0	2	1765	110	10.0187711391	31.074795033	30.931329999	13.653
168	0	0	1	326	20	12.4926515339	26.8836156411	26.7047255704	12.819
168	0	0	2	1671	104	12.4926515339	14.7129506673	14.5340605967	9.811
169	0	0	1	434	27	13.7173051477	29.9981890695	29.8017624198	4.252
169	0	0	2	1782	111	13.7173051477	29.5216480913	29.3252214416	5.811
170	0	0	1	405	25	14.626423221	29.9705058787	29.7610610002	11.37
170	0	0	2	1752	109	14.626423221	31.6769730625	31.467528184	5.055
172	0	0	1	450	28	10.8912712807	34.9382179306	34.7822590228	18.819
172	0	0	2	1797	112	10.8912712807	30.63401901	30.4780601022	10.536
173	0	0	1	475	29	14.6458122033	41.1193930413	40.9096705198	10.252
173	0	0	2	1821	113	14.6458122033	34.5129724444	34.3032499229	7.26
174	0	0	1	471	29	11.6105955552	28.8727458487	28.7064864879	7.842
174	0	0	2	1817	113	11.6105955552	30.074292279	29.9080329182	8.063
175	0	0	1	1041	65	16.1099391912	31.6855440103	31.4548557411	7.008
175	0	0	2	2393	149	16.1099391912	31.7746515194	31.5439632502	5.134
176	0	0	1	488	30	10.6225231566	29.3869867175	29.2348761818	22.504
176	0	0	2	1833	114	10.6225231566	31.0457574637	30.8936469279	14.661
177	0	0	1	430	26	13.3144684315	29.4577874757	29.2671292962	13.622
177	0	0	2	1776	111	13.3144684315	30.0859212406	29.8952630612	13.843
178	0	0	1	438	27	11.1410505441	31.7257913498	31.5662556969	25.654
178	0	0	2	1783	111	11.1410505441	29.4574655012	29.2979298483	6.441
179	0	0	1	478	29	13.3337589289	32.1168794998	31.9259450877	13.732
179	0	0	2	1827	114	13.3337589289	29.5543864984	29.3634520863	8.095
180	0	0	1	486	30	13.7054776005	28.6933920915	28.4971348078	8.394
180	0	0	2	1831	114	13.7054776005	26.2899621208	26.0937048371	4.551
181	0	0	1	476	29	15.9960864394	34.6360082939	34.4069503533	9.716
181	0	0	2	1821	113	15.9960864394	33.5068723253	33.2778143846	5.906
182	0	0	1	840	52	22.167354551	30.4167511175	30.099322939	17.527
182	0	0	2	2182	136	22.167354551	26.3030755697	25.9856473911	4.267
183	0	0	1	485	30	12.6838699286	29.1848416549	29.0032134088	16.882
183	0	0	2	1829	114	12.6838699286	29.9167581625	29.7351299163	11.842
184	0	0	1	1218	76	13.8487756747	3.92850611323	3.73019685503	9.37
184	0	0	2	2565	160	13.8487756747	3.95132359878	3.75301434057	5.338
185	0	0	1	421	26	9.69895409121	27.004921075	26.8660357009	6.22
185	0	0	2	1769	110	9.69895409121	27.4082305599	27.2693451858	10.756
186	0	0	1	312	19	17.9444314157	28.0729953991	27.8160378913	7.622
186	0	0	2	1657	103	17.9444314157	27.5129795018	27.2560219941	13.685
187	0	0	1	1009	63	14.5617697993	21.9082690425	21.6997499767	5.134
