event_index	pair_index	fold	layer	pixel	half_bar	ecal_time_ns	cdet_time_master_ns	cdet_time_candidate_ns	tot_ns
0	0	0	1	531	33	13.1415682239	35.6093827704	35.4418248318	4.834
0	0	0	2	1881	117	13.1415682239	32.0227276738	31.8551697352	9.449
1	0	0	1	1218	76	11.8577743965	29.1533420404	29.0021527606	6.866
1	0	0	2	2566	160	11.8577743965	29.8566088616	29.7054195818	10.504
2	0	0	1	217	13	18.4622381892	13.9889244593	13.7535267868	11.559
2	0	0	2	1559	97	18.4622381892	18.4132687135	18.177871041	16.457
3	0	0	1	898	56	16.8104009946	31.7410158595	31.5266794812	12.677
3	0	0	2	2240	140	16.8104009946	32.0025754018	31.7882390235	4.63
4	0	0	1	513	32	8.78092478133	32.462991755	32.3510329971	4.645
4	0	0	2	1860	116	8.78092478133	32.5564620096	32.4445032517	6.709
5	0	0	1	242	15	16.1124057377	30.2706153263	30.065178544	10.126
5	0	0	2	1582	98	16.1124057377	26.8428944732	26.6374576908	18.283
6	0	0	1	489	30	12.0551794638	27.5975077308	27.4438014923	19.653
6	0	0	2	1833	114	12.0551794638	28.3233134847	28.1696072462	11.307
7	0	0	1	1234	77	10.6734578961	28.8154722412	28.6793832621	4.929
7	0	0	2	2583	161	10.6734578961	29.4639564324	29.3278674534	10.74
8	0	0	1	802	50	23.2844085027	18.2495993878	17.9527179636	8.252
8	0	0	2	2151	134	23.2844085027	18.3014737523	18.0045923281	4.189
9	0	0	1	1248	78	8.69148223104	27.5279859631	27.4171676177	9.213
9	0	0	2	2597	162	8.69148223104	27.2697014447	27.1588830994	12.929
10	0	0	1	1269	79	9.62065067683	28.8854397081	28.7627742569	12.157
10	0	0	2	2616	163	9.62065067683	28.8110305749	28.6883651237	17.339
11	0	0	1	376	23	9.51410892172	32.1156469118	31.9943398919	7.118
11	0	0	2	1722	107	9.51410892172	32.8632139557	32.7419069358	12.897
12	0	0	1	458	28	8.50826910511	29.3377829872	29.2293006503	7.48
12	0	0	2	1805	112	8.50826910511	30.1534330461	30.0449507092	7.575
