event_index	pair_index	fold	layer	pixel	half_bar	ecal_time_ns	cdet_time_master_ns	cdet_time_candidate_ns	tot_ns
0	0	0	1	275	17	24.0644301941	31.4027225443	31.3761817451	9.527
0	0	0	2	1619	101	24.0644301941	32.3709038073	32.344363008	15.591
1	0	0	1	1064	66	25.3894070486	32.2401752121	32.2121730882	9.023
1	0	0	2	2413	150	25.3894070486	29.4447287489	29.416726625	11.181
2	0	0	1	478	29	22.8879521292	31.1807652504	31.1555219957	11.291
2	0	0	2	1826	114	22.8879521292	30.4781710078	30.452927753	8.519
3	0	0	1	1057	66	23.0362761781	31.7868317288	31.7614248866	8.094
3	0	0	2	2402	150	23.0362761781	33.1479239064	33.1225170641	14.063
4	0	0	1	534	33	20.9434410069	30.6117446051	30.5886459629	14.299
4	0	0	2	1881	117	20.9434410069	29.498050106	29.4749514638	11.496
4	1	0	1	533	33	20.9434410069	36.7775778289	36.7544791867	14.063
4	1	0	2	1883	117	20.9434410069	29.9267862431	29.9036876009	6.063
5	0	0	1	481	30	23.8697505488	24.2227968136	24.1964707276	19.166
5	0	0	2	1827	114	23.8697505488	24.1768620142	24.1505359282	4.882
6	0	0	1	1275	79	24.3765200049	30.3462894494	30.3194044445	11.307
6	0	0	2	2625	164	24.3765200049	31.21223033	31.1853453251	12.803
7	0	0	1	1223	76	21.2214719574	33.2270046942	33.2035994101	5.181
7	0	0	2	2574	160	21.2214719574	31.5522770078	31.5288717237	13.008
8	0	0	1	338	21	24.5576793328	29.1035717719	29.0764869653	11.811
8	0	0	2	1683	105	24.5576793328	28.4777956473	28.4507108407	17.213
9	0	0	1	802	50	25.0440990495	35.6225405643	35.5949192826	15.559
9	0	0	2	2151	134	25.0440990495	29.1256467506	29.0980254689	15.181
11	0	0	1	1234	77	17.4664749677	30.2679489181	30.2486850418	4.882
11	0	0	2	2583	161	17.4664749677	31.4133118395	31.3940479633	9.213
12	0	0	1	452	28	20.8077010431	29.1468708971	29.1239219633	15.055
12	0	0	2	1797	112	20.8077010431	26.3567647863	26.3338158525	5.355
13	0	0	1	489	30	22.6512874654	29.6281045003	29.6031222643	18.252
13	0	0	2	1833	114	22.6512874654	30.0267663972	30.0017841612	13.842
14	0	0	1	864	54	24.7312353459	31.4722494725	31.44497325	7.874
14	0	0	2	2214	138	24.7312353459	32.022323823	31.9950476005	15.102
15	0	0	1	134	8	25.0070511239	29.8099293163	29.782348895	11.874
15	0	0	2	1475	92	25.0070511239	36.2203840424	36.1928036211	7.906
16	0	0	1	1004	62	29.6396561868	33.3372149907	33.3045252424	13.087
16	0	0	2	2350	146	29.6396561868	34.070254424	34.0375646757	12.032
17	0	0	1	456	28	23.7444259862	29.1385422009	29.1123543362	6.74
17	0	0	2	1800	112	23.7444259862	27.4601044643	27.4339165995	12.157
18	0	0	1	1269	79	22.804073064	31.3563904166	31.3312396725	13.118
18	0	0	2	2619	163	22.804073064	29.7027388035	29.6775880594	16.283
19	0	0	1	1253	78	17.8878873887	26.8149041634	26.795175509	8.063
19	0	0	2	2600	162	17.8878873887	28.1892577411	28.1695290866	15.212
20	0	0	1	545	34	24.5731490637	34.3671004318	34.3399985635	5.37
20	0	0	2	1893	118	24.5731490637	33.7372761761	33.7101743079	15.78
21	0	0	1	457	28	22.7542261657	28.7570924204	28.7319966528	6.709
21	0	0	2	1803	112	22.7542261657	28.5975939651	28.5724981975	7.024
22	0	0	1	586	36	22.4429704287	29.5246605284	29.4999080465	18.393
22	0	0	2	1936	121	22.4429704287	30.4026475523	30.3778950704	11.811
23	0	0	1	415	25	25.3533773472	32.6201096777	32.5921472911	4.378
23	0	0	2	1763	110	25.3533773472	31.9827702178	31.9548078313	6.41
24	0	0	1	490	30	21.2436484778	26.9349560257	26.911526283	17.449
24	0	0	2	1834	114	21.2436484778	30.8154683131	30.7920385703	5.716
25	0	0	1	1268	79	23.8066112145	28.9847741718	28.9585177226	10.646
25	0	0	2	2617	163	23.8066112145	29.6610107962	29.634754347	7.717
26	0	0	1	1279	79	20.3246501752	29.2266349931	29.2042188189	8
26	0	0	2	2629	164	20.3246501752	31.8355340852	31.8131179109	12.63
27	0	0	1	1241	77	21.5753970136	30.2284411111	30.204645481	9.307
27	0	0	2	2590	161	21.5753970136	30.0166372531	29.9928416229	12.189
28	0	0	1	1230	76	22.0169236707	29.7321245645	29.7078419721	9.937
28	0	0	2	2580	161	22.0169236707	32.6831239525	32.6588413601	6.126
29	0	0	1	1244	77	18.2685761625	29.1438337861	29.1236852678	14.283
29	0	0	2	2594	162	18.2685761625	28.0927442652	28.0725957469	22.756
30	0	0	1	490	30	25.7003211595	24.0235422869	23.9951972541	10.488
30	0	0	2	1834	114	25.7003211595	26.4032130115	26.3748679786	15.338
31	0	0	1	902	56	21.1995427626	30.1852985609	30.1619174625	4.504
31	0	0	2	2247	140	21.1995427626	27.3075054182	27.2841243198	12.346
32	0	0	1	430	26	24.8357441677	32.0611241532	32.0337326673	6.693
