event_index	pair_index	fold	layer	pixel	half_bar	ecal_time_ns	cdet_time_master_ns	cdet_time_candidate_ns	tot_ns
0	0	0	1	1250	78	20.1613564627	28.3126586665	31.1150936027	4.158
0	0	0	2	2596	162	20.1613564627	32.7219360999	35.5243710361	18.661
1	0	0	1	567	35	22.5634268942	28.8071090758	31.9434325631	6.472
1	0	0	2	1914	119	22.5634268942	28.9788925261	32.1152160134	8.409
2	0	0	1	452	28	31.4875215937	19.6626197981	24.0393952761	16.898
2	0	0	2	1796	112	31.4875215937	21.1380491524	25.5148246304	6.709
3	0	0	1	153	9	23.9744240668	28.3945257227	31.726978264	16.158
3	0	0	2	1496	93	23.9744240668	28.4398382057	31.772290747	11.181
3	1	0	1	154	9	23.9744240668	30.616074987	33.9485275283	9.149
3	1	0	2	1495	93	23.9744240668	29.9146258843	33.2470784256	13.213
4	0	0	1	433	27	16.9294957252	29.1146756807	31.4678809504	6.284
4	0	0	2	1781	111	16.9294957252	30.9111735386	33.2643788084	9.622
5	0	0	1	214	13	26.1008334049	29.0757508485	32.7037749616	6.913
5	0	0	2	1558	97	26.1008334049	29.8821184982	33.5101426112	11.464
6	0	0	1	439	27	16.0764189867	28.3877808761	30.6224082089	6.567
6	0	0	2	1787	111	16.0764189867	28.9375708912	31.172198224	7.307
7	0	0	1	275	17	22.7661236618	23.6950035116	26.8595019138	16.252
7	0	0	2	1619	101	22.7661236618	24.1880913745	27.3525897767	17.071
8	0	0	1	431	26	18.1780631962	35.805896116	38.3326526598	7.496
8	0	0	2	1779	111	18.1780631962	30.261909353	32.7886658968	8.031
9	0	0	1	438	27	21.4258160555	28.4014714634	31.3796666837	13.874
9	0	0	2	1781	111	21.4258160555	30.037329115	33.0155243353	7.527
10	0	0	1	431	26	22.9993406164	33.0019203655	36.1988359983	9.292
10	0	0	2	1776	111	22.9993406164	30.937796016	34.1347116487	7.653
11	0	0	1	440	27	17.6887225764	29.7432497429	32.2019877855	8.992
11	0	0	2	1784	111	17.6887225764	30.8115853984	33.270323441	6.158
12	0	0	1	437	27	21.6734121161	28.4113796595	31.4239908106	11.48
12	0	0	2	1782	111	21.6734121161	31.025320899	34.0379320501	10.126
13	0	0	1	485	30	21.799916553	28.7179467244	31.7481420324	9.716
13	0	0	2	1830	114	21.799916553	33.4565773746	36.4867726825	7.354
14	0	0	1	1264	79	22.6130489032	28.2235780282	31.3667989905	5.275
14	0	0	2	2614	163	22.6130489032	29.0462949868	32.189515949	11.843
15	0	0	1	377	23	20.5631303102	31.9930641997	34.851345828	10.157
15	0	0	2	1722	107	20.5631303102	29.423563897	32.2818455253	9.622
16	0	0	1	551	34	19.9318599483	32.9123395071	35.6828743552	6.063
16	0	0	2	1897	118	19.9318599483	31.9575490178	34.7280838658	11.779
17	0	0	1	431	26	16.9463619782	32.1246317507	34.4801814349	4.378
17	0	0	2	1777	111	16.9463619782	33.0286870189	35.3842367031	7.087
18	0	0	1	265	16	27.8343971593	32.785790447	36.6547804712	5.874
18	0	0	2	1608	100	27.8343971593	31.9577555429	35.8267455671	7.607
19	0	0	1	430	26	18.7890487348	30.9380178208	33.5497015481	14.031
19	0	0	2	1777	111	18.7890487348	31.7741167717	34.385800499	6.834
20	0	0	1	154	9	25.1005149124	28.9138268683	32.4028063939	18.094
20	0	0	2	1495	93	25.1005149124	31.3214106698	34.8103901955	11.906
21	0	0	1	547	34	21.1172298525	26.4766201455	29.4119217858	11.496
21	0	0	2	1895	118	21.1172298525	29.4994535621	32.4347552024	15.323
22	0	0	1	809	50	24.8590921753	25.2029189768	28.6583406655	10.551
22	0	0	2	2151	134	24.8590921753	19.9955191748	23.4509408635	4.85
23	0	0	1	281	17	27.8491495238	26.2437928944	30.1148335019	17.906
23	0	0	2	1625	101	27.8491495238	27.283793556	31.1548341635	16.898
25	0	0	1	1244	77	23.4381804843	27.8453914924	31.1033060058	6.126
25	0	0	2	2594	162	23.4381804843	31.2228410043	34.4807555177	15.118
26	0	0	1	440	27	18.2627541356	31.6147771868	34.153305798	6.913
26	0	0	2	1787	111	18.2627541356	30.4878612339	33.0263898451	12.929
27	0	0	1	584	36	22.0850994236	29.5589434187	32.628779236	11.559
27	0	0	2	1933	120	22.0850994236	30.8136936472	33.8835294645	13.842
28	0	0	1	1097	68	17.9487410084	31.5308352947	34.0257159817	6.504
28	0	0	2	2446	152	17.9487410084	33.7508870849	36.2457677719	8
29	0	0	1	306	19	25.1451709976	26.6767244897	30.1719112253	4.63
29	0	0	2	1651	103	25.1451709976	28.3485160149	31.8437027506	12.252
30	0	0	1	439	27	18.9449851507	31.5068356256	34.1401945641	6.866
30	0	0	2	1784	111	18.9449851507	30.8861860725	33.519545011	11.055
31	0	0	1	490	30	22.4091540334	25.9647716728	29.0796511836	13.181
31	0	0	2	1834	114	22.4091540334	25.7585609902	28.873440501	9.654
32	0	0	1	571	35	28.4647681949	25.0191577211	28.975769519	9.59
32	0	0	2	1921	120	28.4647681949	29.2288494052	33.1854612031	6.362
33	0	0	1	240	15	26.0415846311	28.5934569413	32.213245456	5.008
33	0	0	2	1581	98	26.0415846311	31.0182932739	34.6380817886	4.456
34	0	0	1	439	27	19.0286341687	31.9044745422	34.5494607207	11.906
34	0	0	2	1784	111	19.0286341687	31.0356680332	33.6806542117	11.811
35	0	0	1	457	28	20.0330428546	32.8890906912	35.6736899952	8.598
35	0	0	2	1802	112	20.0330428546	29.3461875008	32.1307868048	5.464
36	0	0	1	443	27	18.4931166603	29.2344217071	31.8049707822	9.748
36	0	0	2	1789	111	18.4931166603	29.2838613272	31.8544104023	7.748
37	0	0	1	469	29	21.1757669017	31.791992754	34.7354310627	9.842
37	0	0	2	1816	113	21.1757669017	33.7493953714	36.69283368	5.103
38	0	0	1	438	27	18.8638148261	31.6877698043	34.3098460419	14.095
38	0	0	2	1784	111	18.8638148261	30.5970056163	33.2190818539	5.559
39	0	0	1	1230	76	24.9352943038	28.3543939975	31.8204078062	14.599
39	0	0	2	2580	161	24.9352943038	28.1829552642	31.6489690729	16.772
40	0	0	1	1218	76	20.6915825134	32.7105046565	35.5866411818	12.866
40	0	0	2	2567	160	20.6915825134	28.3926809445	31.2688174698	18.063
41	0	0	1	438	27	17.6807890816	31.1683916556	33.6260269399	5.811
41	0	0	2	1783	111	17.6807890816	31.42325396	33.8808892443	9.527
