event_index	pair_index	fold	layer	pixel	half_bar	ecal_time_ns	cdet_time_master_ns	cdet_time_candidate_ns	tot_ns
0	0	0	1	486	30	13.0975440727	29.0496802534	29.0868313192	14.945
0	0	0	2	1830	114	13.0975440727	29.5887018156	29.6258528815	4.929
1	0	0	1	217	13	21.0368836611	33.2196217697	33.2792927008	7.748
1	0	0	2	1561	97	21.0368836611	36.7808579499	36.840528881	6.898
2	0	0	1	585	36	11.1958790516	28.8003087306	28.8320657408	10.598
2	0	0	2	1936	121	11.1958790516	31.003478057	31.0352350671	11.874
3	0	0	1	567	35	9.59303424661	30.4755483378	30.502758893	11.244
3	0	0	2	1913	119	9.59303424661	26.7175056577	26.744716213	7.307
4	0	0	1	491	30	15.1581721378	26.7090195362	26.752015555	8.788
4	0	0	2	1837	114	15.1581721378	24.6215483838	24.6645444026	15.401
5	0	0	1	920	57	17.9380919811	29.9821609463	30.0330421827	9.78
5	0	0	2	2264	141	17.9380919811	28.6902487719	28.7411300082	8.094
6	0	0	1	457	28	10.2187862122	33.0425576765	33.0715431715	5.748
6	0	0	2	1803	112	10.2187862122	29.8845032729	29.913488768	6.599
7	0	0	1	1079	67	17.2613859225	29.5552758606	29.6042376264	14.803
7	0	0	2	2424	151	17.2613859225	31.1827965187	31.2317582845	11.591
8	0	0	1	1090	68	11.2779688308	33.3524153971	33.3844052541	9.055
8	0	0	2	2438	152	11.2779688308	34.5110728678	34.5430627248	7.276
9	0	0	1	490	30	13.4492977637	24.6928929472	24.7310417592	16.788
9	0	0	2	1835	114	13.4492977637	25.0052483279	25.0433971399	14.158
10	0	0	1	429	26	10.9759819922	27.4486121077	27.4797453818	18.315
10	0	0	2	1775	110	10.9759819922	28.5061838019	28.537317076	13.118
11	0	0	1	1010	63	12.4641823121	27.4786296919	27.5139842328	7.717
11	0	0	2	2354	147	12.4641823121	30.6368716613	30.6722262022	12.346
12	0	0	1	259	16	17.5232988436	27.3093389348	27.3590436142	11.968
12	0	0	2	1602	100	17.5232988436	28.8741098784	28.9238145578	11.292
13	0	0	1	1253	78	8.38127122181	29.5746066029	29.5983800033	8.031
13	0	0	2	2599	162	8.38127122181	32.5090629984	32.5328363988	16.803
14	0	0	1	439	27	13.5588773134	33.4229228087	33.4613824421	7.811
14	0	0	2	1787	111	13.5588773134	35.2146128488	35.2530724822	7.748
15	0	0	1	1040	65	16.6696945535	28.3405211375	28.387804576	11.685
15	0	0	2	2394	149	16.6696945535	28.6775744639	28.7248579024	6.693
16	0	0	1	449	28	8.87698593122	29.6336689798	29.6588484705	29.339
16	0	0	2	1796	112	8.87698593122	30.3449557137	30.3701352044	5.748
17	0	0	1	131	8	23.8610424707	30.7213662386	30.7890478707	8.52
17	0	0	2	1473	92	23.8610424707	30.2123684958	30.2800501279	14.315
18	0	0	1	524	32	6.72641225417	26.8537261559	26.8728055637	7.874
18	0	0	2	1872	117	6.72641225417	28.3284092	28.3474886078	6.835
19	0	0	1	490	30	13.6665298911	29.0060037154	29.0447687044	6.063
19	0	0	2	1835	114	13.6665298911	25.7850633583	25.8238283473	6.189
20	0	0	1	415	25	9.82855821134	30.2577616698	30.2856402866	10.661
20	0	0	2	1764	110	9.82855821134	32.6961906848	32.7240693016	11.559
