event_index	pair_index	fold	layer	pixel	half_bar	ecal_time_ns	cdet_time_master_ns	cdet_time_candidate_ns	tot_ns
0	0	0	1	1040	65	26.635239973	26.5132020188	27.205675024	17.307
0	0	0	2	2393	149	26.635239973	26.6894026488	27.381875654	16.677
1	0	0	1	1251	78	20.7112975439	28.856778288	29.3952384057	7.969
1	0	0	2	2601	162	20.7112975439	30.4069121011	30.9453722188	17.748
2	0	0	1	539	33	21.5799754697	32.6378999741	33.1989443078	16.645
2	0	0	2	1889	118	21.5799754697	28.8061462294	29.3671905631	20.221
3	0	0	1	331	20	20.4713191739	30.228469916	30.7606909856	9.843
3	0	0	2	1674	104	20.4713191739	30.7390795115	31.2713005811	4.378
4	0	0	1	252	15	23.7933731737	30.0166393836	30.6352284649	4.866
4	0	0	2	1595	99	23.7933731737	31.940776918	32.5593659993	9.496
5	0	0	1	350	21	24.4825240529	31.1843630624	31.820868948	9.307
5	0	0	2	1694	105	24.4825240529	29.0193939611	29.6558998466	13.339
6	0	0	1	431	26	21.0189298908	31.2648128106	31.81127087	6.283
6	0	0	2	1779	111	21.0189298908	31.4151415533	31.9615996127	9.937
7	0	0	1	941	58	26.6525011323	31.8562592063	32.5491809736	10.315
7	0	0	2	2285	142	26.6525011323	28.8190693605	29.5119911278	10.677
9	0	0	1	469	29	22.018799354	26.3652156766	26.937668719	14.158
9	0	0	2	1816	113	22.018799354	32.3419056495	32.9143586919	8.472
10	0	0	1	227	14	25.8573170473	29.5103566452	30.182604917	10.567
10	0	0	2	1569	98	25.8573170473	30.4121151972	31.084363469	10.567
11	0	0	1	1064	66	25.1294948841	26.2968853999	26.9502114768	7.874
11	0	0	2	2410	150	25.1294948841	27.354038972	28.0073650489	17.685
12	0	0	1	159	9	24.4765440325	29.9592666071	30.5956170218	5.811
12	0	0	2	1498	93	24.4765440325	31.2963277981	31.9326782128	14.976
13	0	0	1	833	52	25.6696816827	28.365726684	29.0330967409	10.85
13	0	0	2	2175	135	25.6696816827	25.24471465	25.9120847069	7.433
14	0	0	1	334	20	23.3002641816	30.9937730442	31.5995420921	9.433
14	0	0	2	1670	104	23.3002641816	32.9575256003	33.5632946482	10.63
15	0	0	1	993	62	24.6014809478	29.883247468	30.5228460397	8.189
15	0	0	2	2340	146	24.6014809478	31.0680970071	31.7076955788	10.063
18	0	0	1	577	36	23.3921648426	30.7663851616	31.3745434775	5.276
18	0	0	2	1925	120	23.3921648426	31.8386304207	32.4467887367	9.59
19	0	0	1	1251	78	21.4548017068	29.4360722267	29.9938622458	5.622
19	0	0	2	2600	162	21.4548017068	26.5780452459	27.135835265	25.165
20	0	0	1	1051	65	25.0973589574	39.3453656112	39.9978562063	4.74
20	0	0	2	2406	150	25.0973589574	31.5187622279	32.1712528229	19.401
21	0	0	1	903	56	24.1074382341	27.2057840442	27.8325383073	6.992
21	0	0	2	2246	140	24.1074382341	29.8059718507	30.4327261137	11.842
22	0	0	1	1240	77	20.7731836084	31.3016095613	31.8416786162	11.811
22	0	0	2	2589	161	20.7731836084	31.1549012946	31.6949703495	8.252
23	0	0	1	126	7	25.7681343099	29.8803414398	30.5502711052	7.402
23	0	0	2	1465	91	25.7681343099	31.1686021857	31.8385318511	12.031
24	0	0	1	431	26	22.9992319029	28.4645674029	29.0625101002	8.693
24	0	0	2	1779	111	22.9992319029	28.3888816465	28.9868243438	5.685
25	0	0	1	431	26	20.7803277325	30.3048137041	30.8450684946	12.267
25	0	0	2	1779	111	20.7803277325	30.9604965811	31.5007513717	10.583
26	0	0	1	470	29	20.5793971722	29.9392700537	30.4743009759	8.645
26	0	0	2	1817	113	20.5793971722	29.5278033521	30.0628342742	9.055
27	0	0	1	1270	79	19.0679885441	31.1378126052	31.6335493563	9.26
27	0	0	2	2619	163	19.0679885441	31.0663030673	31.5620398185	6.63
28	0	0	1	1251	78	25.860105953	27.6467363484	28.3190571272	6
28	0	0	2	2600	162	25.860105953	26.0939861912	26.7663069701	23.024
29	0	0	1	1233	77	20.9990313327	31.441945506	31.9878862352	5.496
29	0	0	2	2582	161	20.9990313327	31.4192911026	31.9652318318	13.149
30	0	0	1	1245	77	23.4825491898	29.6494963651	30.2600045273	6.031
30	0	0	2	2593	162	23.4825491898	30.9095191304	31.5200272926	12.851
31	0	0	1	994	62	22.744392785	27.1821629206	27.7734802145	15.779
31	0	0	2	2337	146	22.744392785	25.8912421288	26.4825594227	13.339
32	0	0	1	430	26	20.5014981962	31.4452716378	31.978277313	8.677
32	0	0	2	1776	111	20.5014981962	30.719335657	31.2523413322	12
33	0	0	1	618	38	15.0341274843	41.4701541479	41.8610170592	14
33	0	0	2	1966	122	15.0341274843	32.6782743817	33.069137293	4.473
35	0	0	1	275	17	25.9879178498	29.3264474976	30.0020911783	15.622
