event_index	pair_index	fold	layer	pixel	half_bar	ecal_time_ns	cdet_time_master_ns	cdet_time_candidate_ns	tot_ns
0	0	0	1	519	32	19.978636096	31.4584496619	30.2009043223	12.22
0	0	0	2	1866	116	19.978636096	30.3876103674	29.1300650278	12.725
1	0	0	1	1236	77	20.4673109625	30.9803650624	29.6920603257	10.63
1	0	0	2	2584	161	20.4673109625	31.6763488103	30.3880440736	12.992
2	0	0	1	1064	66	29.5840328256	34.9275856276	33.0654333551	11.905
2	0	0	2	2412	150	29.5840328256	31.7356852028	29.8735329303	14.724
3	0	0	1	879	54	26.6787803956	32.8931983707	31.2139157714	10.378
3	0	0	2	2223	138	26.6787803956	33.204082122	31.5247995227	8.818
5	0	0	1	430	26	21.7553387125	27.2673033349	25.8979243303	10.252
5	0	0	2	1777	111	21.7553387125	30.2723102827	28.9029312781	8.252
6	0	0	1	1089	68	23.6365688096	28.9862209627	27.4984288627	5.748
6	0	0	2	2434	152	23.6365688096	26.1484668778	24.6606747779	12.551
7	0	0	1	584	36	24.3508955044	32.741338546	31.2085835065	8.189
7	0	0	2	1932	120	24.3508955044	32.3674761373	30.8347210979	13.496
8	0	0	1	1024	64	25.6346264189	25.8791075673	24.2655487222	13.323
8	0	0	2	2372	148	25.6346264189	28.5316799766	26.9181211315	8.22
9	0	0	1	538	33	22.3730940244	28.8057600913	27.397496785	11.653
9	0	0	2	1889	118	22.3730940244	30.0688682286	28.6606049223	7.291
10	0	0	1	491	30	15.989924259	30.2038480065	29.197370155	11.04
10	0	0	2	1835	114	15.989924259	27.9474921722	26.9410143207	11.212
11	0	0	1	765	47	21.5469002915	31.3991052657	30.0428463141	5.37
11	0	0	2	2106	131	21.5469002915	28.7026884268	27.3464294753	7.465
12	0	0	1	1270	79	24.8133901689	28.2888090632	26.7269425265	8.409
12	0	0	2	2619	163	24.8133901689	28.0548506972	26.4929841605	11.874
13	0	0	1	432	27	22.4510373927	27.8414340439	26.428264631	4.724
13	0	0	2	1779	111	22.4510373927	28.4096365514	26.9964671384	12.094
14	0	0	1	1268	79	22.2943619837	30.6936946031	29.290387046	7.622
14	0	0	2	2617	163	22.2943619837	29.2218900364	27.8185824794	8.032
15	0	0	1	1246	77	21.1090825937	29.1505887474	27.8218880137	9.591
15	0	0	2	2594	162	21.1090825937	27.2679393408	25.9392386071	20.283
16	0	0	1	1275	79	14.8916262182	33.1124057342	32.1750597081	9.023
16	0	0	2	2625	164	14.8916262182	34.0561764193	33.1188303932	9.181
17	0	0	1	1230	76	18.3307893303	27.1478601042	25.9940376619	15.212
17	0	0	2	2579	161	18.3307893303	27.738155607	26.5843331647	8.851
18	0	0	1	1096	68	19.3351348081	32.0255703533	30.808529883	6.221
18	0	0	2	2443	152	19.3351348081	29.9431409451	28.7261004748	9.842
19	0	0	1	1264	79	26.0199165138	32.7879048628	31.1500941237	9.685
19	0	0	2	2615	163	26.0199165138	32.6423466326	31.0045358936	11.307
20	0	0	1	1000	62	28.7735426637	33.2570616824	31.4459253111	28.063
20	0	0	2	2349	146	28.7735426637	31.9056886752	30.0945523039	18.315
20	1	0	1	1003	62	28.7735426637	45.8726687776	44.0615324063	4.488
20	1	0	2	2351	146	28.7735426637	32.0323579538	30.2212215825	4.599
21	0	0	1	407	25	21.6587979091	31.3228254088	29.9595231172	7.166
21	0	0	2	1755	109	21.6587979091	30.8994869169	29.5361846253	6.708
22	0	0	1	1002	62	26.2570932133	30.7713835477	29.1186438389	11.811
22	0	0	2	2351	146	26.2570932133	33.734434039	32.0816943302	7.118
23	0	0	1	935	58	28.8995401582	25.6074534566	23.7883862355	10.488
23	0	0	2	2273	142	28.8995401582	29.702062554	27.882995333	8.031
24	0	0	1	1259	78	24.3887951566	32.2351858824	30.7000452681	7.811
24	0	0	2	2609	163	24.3887951566	31.576929851	30.0417892367	19.008
25	0	0	1	439	27	22.1237576163	29.8038061704	28.4112372206	7.685
25	0	0	2	1785	111	22.1237576163	28.4237120909	27.0311431412	8.693
26	0	0	1	1103	68	22.892043525	33.3230173657	31.8820890405	4.504
26	0	0	2	2452	153	22.892043525	33.7106446923	32.2697163671	8.378
27	0	0	1	491	30	24.2071483458	30.8270461475	29.3033392017	11.15
27	0	0	2	1837	114	24.2071483458	28.7239820716	27.2002751257	6.961
28	0	0	1	76	4	23.9924407487	30.792132987	29.2819407043	12.315
28	0	0	2	1415	88	23.9924407487	30.3299333306	28.8197410479	14.63
29	0	0	1	263	16	24.0720963534	28.0812813304	26.5660751652	8.41
29	0	0	2	1606	100	24.0720963534	29.7235181037	28.2083119385	12.032
30	0	0	1	1061	66	23.8027236915	29.3125562708	27.8143056342	20.441
30	0	0	2	2410	150	23.8027236915	30.9224699957	29.4242193591	6.803
31	0	0	1	489	30	24.4826673922	30.6638986034	29.1228492478	11.842
31	0	0	2	1834	114	24.4826673922	28.1673119257	26.6262625701	12.567
32	0	0	1	741	46	22.4100735131	27.6084822893	26.1978913274	15.197
32	0	0	2	2079	129	22.4100735131	28.1140866986	26.7034957367	7.874
33	0	0	1	902	56	25.3737232491	29.5824015293	27.9852651048	11.559
33	0	0	2	2244	140	25.3737232491	28.2295362739	26.6323998493	5.181
34	0	0	1	383	23	19.9880470747	27.8285789364	26.5704412274	4.677
34	0	0	2	1728	108	19.9880470747	27.264877865	26.0067401559	13.59
35	0	0	1	1238	77	18.0796003328	28.6851207337	27.5471092582	7.402
35	0	0	2	2599	162	18.0796003328	26.3084639216	25.1704524461	4.567
36	0	0	1	1098	68	24.4989938133	31.2040194711	29.661942457	6.094
36	0	0	2	2446	152	24.4989938133	29.3531572679	27.8110802539	6.977
37	0	0	1	1221	76	17.3770323011	26.8407942389	25.7470055598	16.834
37	0	0	2	2571	160	17.3770323011	27.9862551386	26.8924664594	11.496
38	0	0	1	431	26	22.3688599528	29.8618672029	28.4538704082	7.607
38	0	0	2	1777	111	22.3688599528	30.4783209568	29.070324162	8.677
