event_index	pair_index	fold	layer	pixel	half_bar	ecal_time_ns	cdet_time_master_ns	cdet_time_candidate_ns	tot_ns
0	0	0	1	477	29	14.2295732535	30.3431818185	29.7020851444	4.394
0	0	0	2	1827	114	14.2295732535	27.8717403153	27.2306436412	8.158
1	0	0	1	248	15	20.8017008859	29.7182638032	28.7810676543	5.716
1	0	0	2	1590	99	20.8017008859	31.1370390912	30.1998429424	12.992
2	0	0	1	261	16	18.286775902	39.6184415389	38.794552375	5.433
2	0	0	2	1605	100	18.286775902	35.5752181529	34.7513289889	11.717
3	0	0	1	430	26	12.8575601517	30.4528647182	29.8735824795	10.598
3	0	0	2	1777	111	12.8575601517	31.9609068323	31.3816245936	10.992
4	0	0	1	938	58	19.1539273917	32.9450025111	32.0820448575	13.165
4	0	0	2	2282	142	19.1539273917	31.6720408974	30.8090832438	5.685
5	0	0	1	383	23	11.0726999289	30.3958333894	29.8969659271	5.024
5	0	0	2	1728	108	11.0726999289	28.9321959223	28.4333284601	11.118
6	0	0	1	1238	77	9.21794039955	29.9748104444	29.5595069897	12.095
6	0	0	2	2587	161	9.21794039955	28.445010557	28.0297071023	11.811
7	0	0	1	273	17	20.8895681221	28.3131399342	27.3719850304	15.528
7	0	0	2	1616	101	20.8895681221	28.662859379	27.7217044752	20.472
8	0	0	1	474	29	8.67990781316	29.2088217177	28.8177586878	16.126
8	0	0	2	1822	113	8.67990781316	30.0211430001	29.6300799702	4.567
9	0	0	1	490	30	15.286656385	27.0244938148	26.3357715044	17.133
9	0	0	2	1834	114	15.286656385	28.8085325331	28.1198102228	19.842
11	0	0	1	1224	76	24.7814716981	34.20672621	33.0902261716	12.126
11	0	0	2	2575	160	24.7814716981	33.2869618335	32.170461795	12.771
12	0	0	1	583	36	6.36069414728	27.4499755226	27.1634019346	13.464
12	0	0	2	1931	120	6.36069414728	27.4111610008	27.1245874128	10.645
13	0	0	1	1019	63	10.1960716807	36.4076364307	35.9482644223	7.149
13	0	0	2	2363	147	10.1960716807	32.9812366282	32.5218646199	14.22
14	0	0	1	832	52	20.2708096393	34.1837482574	33.2704707888	10
14	0	0	2	2174	135	20.2708096393	30.6993258631	29.7860483945	4.992
15	0	0	1	554	34	8.36470030498	28.5410563376	28.164194611	10.095
15	0	0	2	1901	118	8.36470030498	29.5683229986	29.191461272	9.465
16	0	0	1	528	33	9.92211722957	29.1400619048	28.6930325918	15.338
16	0	0	2	1876	117	9.92211722957	28.8609340315	28.4139047185	11.591
17	0	0	1	806	50	22.3631373347	30.9367575811	29.9292127509	16.441
17	0	0	2	2148	134	22.3631373347	29.3892414296	28.3816965994	16.914
18	0	0	1	1069	66	9.69439843279	28.7392739828	28.3025042721	10.536
18	0	0	2	2414	150	9.69439843279	27.7928061588	27.3560364481	11.874
19	0	0	1	210	13	15.9560264205	29.1577820148	28.4389020254	15.811
19	0	0	2	1553	97	15.9560264205	32.7494608458	32.0305808563	5.307
20	0	0	1	881	55	20.7393247508	32.6470699137	31.7126840482	5.969
20	0	0	2	2220	138	20.7393247508	28.2503485463	27.3159626808	18.819
21	0	0	1	486	30	8.78906764694	28.5056936683	28.1097125706	14.126
21	0	0	2	1831	114	8.78906764694	29.2178544862	28.8218733885	8.976
23	0	0	1	561	35	9.86329790766	29.664043774	29.2196644963	15.418
23	0	0	2	1911	119	9.86329790766	30.9832107792	30.5388315015	12.063
24	0	0	1	539	33	12.1365537686	34.2756860197	33.728887875	14.977
24	0	0	2	1888	118	12.1365537686	32.0735707603	31.5267726155	11.559
25	0	0	1	490	30	12.9382341365	27.3960602655	26.8131433554	16.189
25	0	0	2	1835	114	12.9382341365	27.8938483126	27.3109314025	7.512
26	0	0	1	485	30	8.70657268801	27.1711919622	26.7789275778	12.771
26	0	0	2	1829	114	8.70657268801	29.4135645123	29.0213001279	14.126
27	0	0	1	1218	76	14.9704424961	26.454122396	25.7796467302	11.071
27	0	0	2	2568	160	14.9704424961	26.5015991631	25.8271234973	7.039
29	0	0	1	580	36	11.7799451948	33.202510338	32.6717787728	5.26
29	0	0	2	1929	120	11.7799451948	30.4864530705	29.9557215052	16.441
30	0	0	1	975	60	14.6194654751	29.655939554	28.9972767447	13.04
30	0	0	2	2319	144	14.6194654751	31.7204965857	31.0618337765	10.914
31	0	0	1	431	26	14.2607031521	34.0171028253	33.3746036303	13.779
31	0	0	2	1777	111	14.2607031521	32.9414677042	32.2989685091	6.095
32	0	0	1	429	26	10.702364781	29.1618449364	28.6796624884	11.653
32	0	0	2	1773	110	10.702364781	28.9669408461	28.484758398	13.874
32	1	0	1	431	26	10.702364781	29.6662001268	29.1840176788	16.504
32	1	0	2	1779	111	10.702364781	29.6965590455	29.2143765975	11.402
32	2	0	1	430	26	10.702364781	32.6449543259	32.1627718778	5.906
32	2	0	2	1777	111	10.702364781	27.2110877628	26.7289053148	12.472
33	0	0	1	452	28	7.66636359061	33.0652274205	32.7198284326	16.252
33	0	0	2	1797	112	7.66636359061	30.5972135915	30.2518146036	8.441
34	0	0	1	1270	79	5.90048054803	29.8781317036	29.6122924976	15.401
34	0	0	2	2619	163	5.90048054803	29.8533279095	29.5874887035	9.591
35	0	0	1	375	23	11.7256019214	30.8161776023	30.2878944093	13.969
35	0	0	2	1720	107	11.7256019214	28.9642648741	28.4359816811	13.496
36	0	0	1	1063	66	15.5582543686	27.4957022815	26.7947434437	17.874
