event_index	pair_index	fold	layer	pixel	half_bar	ecal_time_ns	cdet_time_master_ns	cdet_time_candidate_ns	tot_ns
0	0	0	1	485	30	11.810203826	29.5977945437	29.2212593322	14.882
0	0	0	2	1830	114	11.810203826	29.2391040839	28.8625688724	10.221
1	0	0	1	462	28	14.1637908007	28.7050871239	28.2535143955	4.032
1	0	0	2	1808	113	14.1637908007	26.524802963	26.0732302346	12.41
2	0	0	1	1226	76	13.1550768815	27.8896978266	27.4702851112	10.315
2	0	0	2	2575	160	13.1550768815	27.4018336501	26.9824209348	7.843
4	0	0	1	438	27	11.6942848383	33.3763790415	33.0035395817	15.653
4	0	0	2	1783	111	11.6942848383	29.6122055402	29.2393660804	10.803
5	0	0	1	250	15	20.1752837974	30.0965366577	29.4533043424	7.779
5	0	0	2	1592	99	20.1752837974	31.0519248946	30.4086925793	7.055
6	0	0	1	273	17	15.3715253418	27.3756474081	26.8855694526	14.866
6	0	0	2	1618	101	15.3715253418	30.0022735056	29.5121955501	4.819
7	0	0	1	933	58	20.680893259	27.317942078	26.6585898237	20.693
7	0	0	2	2277	142	20.680893259	32.1600986525	31.5007463982	9.102
8	0	0	1	1248	78	14.9981885717	30.2828299293	29.8046547691	9.748
8	0	0	2	2599	162	14.9981885717	31.4026724096	30.9244972495	22.536
9	0	0	1	1223	76	12.3108930359	28.8194310692	28.4269327871	14.032
9	0	0	2	2573	160	12.3108930359	27.2577690707	26.8652707886	10.63
11	0	0	1	454	28	14.2579891258	34.4837750019	34.0291990242	18.913
11	0	0	2	1802	112	14.2579891258	30.7556093865	30.3010334088	10.158
12	0	0	1	838	52	22.5518508463	28.2584733771	27.5394708897	17.528
12	0	0	2	2181	136	22.5518508463	21.1263246849	20.4073221975	8
13	0	0	1	1243	77	11.3625816836	29.9753475052	29.6130834698	8.126
13	0	0	2	2594	162	11.3625816836	24.3901634432	24.0278994077	23.874
14	0	0	1	259	16	9.39926516455	28.7782979026	28.4786287056	10.189
14	0	0	2	1604	100	9.39926516455	28.841499542	28.5418303451	17.401
15	0	0	1	304	19	19.0097927993	28.411143699	27.805069794	7.937
15	0	0	2	1644	102	19.0097927993	33.1631987296	32.5571248246	11.685
16	0	0	1	562	35	9.2229724125	31.4653422705	31.1712936733	9.291
16	0	0	2	1910	119	9.2229724125	33.4583345897	33.1642859925	13.843
17	0	0	1	429	26	9.19421671118	28.8033994919	28.5102676896	10.504
17	0	0	2	1775	110	9.19421671118	28.2603833346	27.9672515322	15.59
18	0	0	1	1013	63	12.9230345339	30.611153841	30.1991391448	8.063
18	0	0	2	2357	147	12.9230345339	26.4924436867	26.0804289905	21.496
19	0	0	1	525	32	8.20077455373	31.1426270175	30.8811683309	10.677
19	0	0	2	1872	117	8.20077455373	31.1719198222	30.9104611356	10.472
20	0	0	1	439	27	10.9672975557	37.5968980534	37.2472365433	9.717
20	0	0	2	1793	112	10.9672975557	29.6661174084	29.3164558983	7.338
21	0	0	1	820	51	23.9647401803	31.3747315493	30.6106830498	14.992
21	0	0	2	2164	135	23.9647401803	32.7854511196	32.0214026201	11.181
22	0	0	1	1264	79	10.1286501619	27.8302396156	27.5073160245	8.929
22	0	0	2	2614	163	10.1286501619	26.6327399124	26.3098163213	13.086
24	0	0	1	930	58	12.1344732926	33.3333469806	32.9464733471	17.874
24	0	0	2	2272	142	12.1344732926	32.4299947094	32.0431210758	4.189
25	0	0	1	570	35	10.73780746	26.6295287333	26.2871838709	8.473
25	0	0	2	1918	119	10.73780746	26.8184652147	26.4761203523	11.229
26	0	0	1	513	32	7.19829459768	31.5114216161	31.2819241901	8.095
26	0	0	2	1861	116	7.19829459768	34.3921428219	34.1626453959	8.315
27	0	0	1	379	23	11.8048698623	36.4707741535	36.0944090005	4.74
27	0	0	2	1724	107	11.8048698623	33.6142288478	33.2378636947	11.166
28	0	0	1	539	33	10.8842061611	32.2430976406	31.8960852664	5.685
28	0	0	2	1888	118	10.8842061611	29.9965495102	29.6495371361	16.929
29	0	0	1	582	36	10.1053762731	29.4830709906	29.1608894222	11.118
29	0	0	2	1931	120	10.1053762731	28.8768772432	28.5546956747	10.126
30	0	0	1	291	18	16.3991094958	29.6558938322	29.1330542391	7.559
30	0	0	2	1634	102	16.3991094958	28.0585823916	27.5357427986	10.598
31	0	0	1	291	18	13.9099131286	33.8810596421	33.437581091	10.221
31	0	0	2	1633	102	13.9099131286	35.1518394969	34.7083609457	10
32	0	0	1	487	30	13.320304958	28.2226640855	27.7979835365	12.347
32	0	0	2	1832	114	13.320304958	29.1112448144	28.6865642654	11.874
33	0	0	1	291	18	12.7756174602	26.1817203763	25.7744056599	15.433
33	0	0	2	1635	102	12.7756174602	27.0400611098	26.6327463934	13.292
34	0	0	1	429	26	9.65415702041	28.2465358129	27.9387401043	7.528
34	0	0	2	1776	111	9.65415702041	27.0300460341	26.7222503255	8.992
35	0	0	1	485	30	10.0827088639	28.062847355	27.7413884734	10.614
35	0	0	2	1831	114	10.0827088639	32.3719566986	32.0504978169	5.607
36	0	0	1	1213	75	7.70968897043	30.2024661509	29.9566643502	5.355
36	0	0	2	2562	160	7.70968897043	29.7111508671	29.4653490664	12
37	0	0	1	411	25	14.4468117335	30.9062216674	30.4456256107	4.582
37	0	0	2	1750	109	14.4468117335	28.5404659731	28.0798699164	6.095
38	0	0	1	933	58	16.8846503517	30.3189563484	29.7806366475	6.189
38	0	0	2	2274	142	16.8846503517	28.8850382018	28.346718501	5.024
39	0	0	1	798	49	21.9116264983	32.7855163981	32.0869256677	5.748
39	0	0	2	2148	134	21.9116264983	28.8509734966	28.1523827662	7.59
40	0	0	1	429	26	13.0701006824	33.0785696927	32.661866205	7.37
40	0	0	2	1776	111	13.0701006824	33.1275458471	32.7108423594	11.842
41	0	0	1	258	16	20.4035272729	30.6067113638	29.9562021457	17.118
41	0	0	2	1602	100	20.4035272729	31.8013375285	31.1508283104	8.787
42	0	0	1	196	12	21.3465292043	32.1252346178	31.444660429	11.181
42	0	0	2	1540	96	21.3465292043	35.7055494599	35.0249752711	10.315
43	0	0	1	370	23	8.3964933571	32.3517754255	32.084076794	9.874
43	0	0	2	1716	107	8.3964933571	32.1756212838	31.9079226523	8.756
44	0	0	1	1233	77	10.9184158537	49.3546261114	49.0065230572	5.968
44	0	0	2	2585	161	10.9184158537	48.7833103796	48.4352073254	13.086
45	0	0	1	253	15	14.0230971903	27.3310998275	26.8840127201	11.811
45	0	0	2	1598	99	14.0230971903	26.8204101529	26.3733230456	16.992
45	1	0	1	254	15	14.0230971903	30.5304760506	30.0833889432	11.244
45	1	0	2	1596	99	14.0230971903	30.052556628	29.6054695206	10.567
46	0	0	1	452	28	10.6024217759	30.3992754771	30.0612470074	15.04
46	0	0	2	1797	112	10.6024217759	30.8145658016	30.4765373319	7.118
47	0	0	1	586	36	11.1218430546	29.5120856741	29.1574969144	12.835
47	0	0	2	1936	121	11.1218430546	29.2976237294	28.9430349697	5.433
48	0	0	1	1098	68	12.3977474531	30.4018690166	30.0066016251	8.725
48	0	0	2	2447	152	12.3977474531	32.8234527971	32.4281854056	9.78
49	0	0	1	452	28	10.0959960586	34.1430130435	33.8211305369	14
49	0	0	2	1797	112	10.0959960586	31.9409005738	31.6190180671	6.913
50	0	0	1	1057	66	12.0696663909	29.5752398949	29.1904324475	6.315
50	0	0	2	2402	150	12.0696663909	30.5786646344	30.1938571871	14.834
51	0	0	1	440	27	10.7225298708	31.0648312587	30.7229734794	9.26
51	0	0	2	1788	111	10.7225298708	27.3608185743	27.0189607951	12.677
53	0	0	1	496	31	12.7349671716	29.243828028	28.837809332	6.126
53	0	0	2	1844	115	12.7349671716	32.4047532872	31.9987345912	6
54	0	0	1	430	26	10.6349312799	33.8676053493	33.5285404054	12.441
54	0	0	2	1776	111	10.6349312799	30.2515979504	29.9125330064	5.528
55	0	0	1	1217	76	11.4819416544	29.1795656971	28.8134962039	4.803
55	0	0	2	2565	160	11.4819416544	30.6452003336	30.2791308404	7.937
56	0	0	1	1230	76	11.296831419	27.4173221427	27.05715437	17.244
56	0	0	2	2579	161	11.296831419	29.2921758437	28.932008071	17.528
57	0	0	1	555	34	6.5225604149	33.5434645654	33.3355110278	10.315
57	0	0	2	1904	119	6.5225604149	26.4588176791	26.2508641415	12.441
58	0	0	1	470	29	18.1467345113	31.5038653737	30.9253076606	7.59
58	0	0	2	1817	113	18.1467345113	29.6584961428	29.0799384297	7.906
59	0	0	1	486	30	11.1129221097	30.8065123673	30.4522080269	7.842
59	0	0	2	1831	114	11.1129221097	29.6189270759	29.2646227355	12.031
60	0	0	1	1064	66	10.7409794404	29.2921908596	28.9497448676	9.842
60	0	0	2	2412	150	10.7409794404	28.7525091226	28.4100631306	14.473
61	0	0	1	888	55	19.7306941024	39.9060984687	39.2770406484	7.748
61	0	0	2	2231	139	19.7306941024	36.7071358382	36.0780780179	4.41
62	0	0	1	492	30	13.0700486358	30.2917442034	29.8750423751	10.929
62	0	0	2	1837	114	13.0700486358	27.5151523706	27.0984505423	6.992
64	0	0	1	444	27	11.5596346004	28.6282797597	28.2597332449	12.819
64	0	0	2	1790	111	11.5596346004	27.883319864	27.5147733492	7.244
65	0	0	1	985	61	15.6118338013	25.6474248593	25.1496853428	8.583
65	0	0	2	2330	145	15.6118338013	32.6102265616	32.1124870451	8.126
66	0	0	1	1220	76	15.1979797183	32.3003927433	31.815847803	12.897
66	0	0	2	2569	160	15.1979797183	29.9544636807	29.4699187404	13.905
67	0	0	1	811	50	26.4700733755	35.9984847187	35.1545606998	9.055
67	0	0	2	2152	134	26.4700733755	37.5548403821	36.7109163632	5.339
68	0	0	1	547	34	13.3193877017	27.3380346588	26.9133833539	9.874
68	0	0	2	1894	118	13.3193877017	30.904149794	30.4794984892	13.685
69	0	0	1	430	26	7.9704604689	27.2968569988	27.0427412306	15.843
69	0	0	2	1776	111	7.9704604689	26.6837300919	26.4296143236	6.441
70	0	0	1	468	29	13.6571370533	26.0453867468	25.6099672516	18.394
70	0	0	2	1814	113	13.6571370533	31.1424440431	30.7070245478	13.906
71	0	0	1	475	29	10.0278604651	32.1287431181	31.8090329238	17.843
71	0	0	2	1822	113	10.0278604651	28.3327755457	28.0130653514	5.528
72	0	0	1	165	10	23.8749312303	31.1360836554	30.3748984623	12.756
72	0	0	2	1506	94	23.8749312303	29.3706596003	28.6094744072	11.181
73	0	0	1	340	21	14.0131559681	33.0051912681	32.5584211087	8.126
73	0	0	2	1688	105	14.0131559681	33.3020465776	32.8552764182	4.536
75	0	0	1	471	29	8.71610405448	29.9178838898	29.639995368	7.559
75	0	0	2	1819	113	8.71610405448	32.2594993986	31.9816108768	7.496
76	0	0	1	1004	62	25.3919220054	33.4410211196	32.6314709321	13.685
76	0	0	2	2351	146	25.3919220054	35.6437742457	34.8342240581	11.842
77	0	0	1	414	25	9.90711562484	31.3987261843	31.0828656004	9.433
