event_index	pair_index	fold	layer	pixel	half_bar	ecal_time_ns	cdet_time_master_ns	cdet_time_candidate_ns	tot_ns
0	0	0	1	453	28	9.31074008663	31.0041020433	30.7663698971	7.717
0	0	0	2	1798	112	9.31074008663	30.2434634256	30.0057312794	11.103
1	0	0	1	429	26	13.3850913373	29.2317424984	28.8899794957	14.851
1	0	0	2	1775	110	13.3850913373	30.4661761128	30.1244131101	11.905
2	0	0	1	247	15	20.0907810553	32.426545039	31.9135649264	13.149
2	0	0	2	1590	99	20.0907810553	32.9882611688	32.4752810562	13.008
3	0	0	1	1012	63	13.6440698555	27.3207058137	26.9723302841	15.874
3	0	0	2	2356	147	13.6440698555	30.0407750211	29.6923994914	14.724
4	0	0	1	1041	65	17.3484596566	28.2847303101	27.84177019	12.189
4	0	0	2	2396	149	17.3484596566	26.7163160626	26.2733559426	13.748
5	0	0	1	449	28	9.62816828402	28.5845087911	28.338671716	22.788
5	0	0	2	1796	112	9.62816828402	30.9963069843	30.7504699092	11.086
6	0	0	1	482	30	13.7611470521	27.9680291021	27.6166642276	18.378
6	0	0	2	1828	114	13.7611470521	27.7078317068	27.3564668323	5.685
7	0	0	1	1004	62	26.283144278	35.5878935828	34.916803182	15.149
7	0	0	2	2350	146	26.283144278	34.4326867995	33.7615963987	8.126
8	0	0	1	487	30	13.7859816219	32.1935028846	31.8415039063	16.913
8	0	0	2	1830	114	13.7859816219	31.5679936548	31.2159946765	11.071
9	0	0	1	487	30	7.14086072748	28.5257775911	28.3434492122	14.441
9	0	0	2	1830	114	7.14086072748	30.8796209437	30.6972925648	13.496
10	0	0	1	409	25	13.3901187236	29.2002088247	28.8583174572	26.756
10	0	0	2	1755	109	13.3901187236	30.356113003	30.0142216355	9.087
11	0	0	1	259	16	15.7279656263	30.7293237679	30.3277398994	12.929
11	0	0	2	1601	100	15.7279656263	32.6796183563	32.2780344878	5.905
12	0	0	1	1221	76	13.413426513	31.1129697091	30.7704832212	13.496
12	0	0	2	2571	160	13.413426513	31.8969310395	31.5544445516	16.488
13	0	0	1	328	20	11.8320940988	30.2167450846	29.9146349304	9.464
13	0	0	2	1671	104	11.8320940988	15.7768277896	15.4747176354	7.748
14	0	0	1	1220	76	13.0126951689	29.7884397481	29.4561851775	8.914
14	0	0	2	2568	160	13.0126951689	30.4469973671	30.1147427965	12.315
15	0	0	1	551	34	10.3089315631	28.3851119186	28.1218928402	10.834
15	0	0	2	1895	118	10.3089315631	28.0115105677	27.7482914893	8.284
16	0	0	1	1237	77	8.30022614581	28.6368744352	28.4249438522	7.213
16	0	0	2	2587	161	8.30022614581	27.8899906036	27.6780600206	13.496
17	0	0	1	485	30	11.5237748265	27.9486143367	27.6543765322	15.449
17	0	0	2	1830	114	11.5237748265	26.4746739588	26.1804361544	9.276
18	0	0	1	281	17	18.8127718912	29.2426774192	28.7623288545	18.787
18	0	0	2	1625	101	18.8127718912	30.4967183952	30.0163698305	21.291
19	0	0	1	490	30	9.47301346601	29.7789780909	29.5371026008	12.473
19	0	0	2	1835	114	9.47301346601	31.952689499	31.7108140089	12.819
20	0	0	1	901	56	20.4175424848	29.1466136157	28.6252902677	11.843
20	0	0	2	2242	140	20.4175424848	29.2591737072	28.7378503592	11.04
21	0	0	1	274	17	10.5428940213	35.0805475842	34.8113547167	11.716
21	0	0	2	1618	101	10.5428940213	32.6035146207	32.3343217533	6.992
22	0	0	1	438	27	7.21216432276	29.5585929872	29.3744440059	11.874
22	0	0	2	1785	111	7.21216432276	29.4181242569	29.2339752755	9.244
23	0	0	1	1245	77	6.66760640724	28.2891984241	28.1189536996	7.906
23	0	0	2	2596	162	6.66760640724	27.4726730768	27.3024283523	22.126
24	0	0	1	144	9	22.6970343825	28.1399082823	27.5603824181	15.654
24	0	0	2	1483	92	22.6970343825	33.2829671657	32.7034413016	15.779
25	0	0	1	839	52	24.0298635963	27.2957249575	26.6821678191	9.874
25	0	0	2	2182	136	24.0298635963	23.8557906605	23.2422335221	11.527
26	0	0	1	209	13	17.6608022652	34.4565888146	34.0056536165	10.126
26	0	0	2	1552	97	17.6608022652	31.769217746	31.318282548	12.898
27	0	0	1	486	30	11.7119841644	28.3607432126	28.0616998385	16.315
27	0	0	2	1832	114	11.7119841644	29.6547839655	29.3557405914	17.843
28	0	0	1	865	54	19.7258544981	34.5772716528	34.07360925	7.527
28	0	0	2	2209	138	19.7258544981	31.3816013494	30.8779389465	19.591
29	0	0	1	274	17	15.6604900286	31.2997157341	30.8998547274	10.189
29	0	0	2	1619	101	15.6604900286	29.1839400669	28.7840790602	6.897
30	0	0	1	470	29	12.0881054844	29.2534161611	28.9447692401	10.567
30	0	0	2	1816	113	12.0881054844	28.9618845953	28.6532376744	9.023
31	0	0	1	430	26	10.7601372641	33.3134630712	33.0387233082	14.063
31	0	0	2	1776	111	10.7601372641	31.2195767306	30.9448369676	11.197
32	0	0	1	256	16	17.5652108628	29.9769036547	29.5284092024	10.284
32	0	0	2	1598	99	17.5652108628	30.5038929768	30.0553985245	15.779
33	0	0	1	819	51	25.3668609795	26.6229256388	25.9752307998	12.897
33	0	0	2	2161	135	25.3668609795	28.2691446863	27.6214498473	6.977
34	0	0	1	1265	79	6.56358841505	30.5862801265	30.4186913048	8.378
34	0	0	2	2616	163	6.56358841505	27.4172942126	27.2497053909	18.189
35	0	0	1	504	31	10.018294151	33.5378007352	33.2820025336	9.37
35	0	0	2	1852	115	10.018294151	31.9871607169	31.7313625154	6.882
36	0	0	1	474	29	12.9573133458	27.344932592	27.0140920915	10.189
36	0	0	2	1819	113	12.9573133458	26.3204212524	25.989580752	17.716
37	0	0	1	456	28	10.2410118371	31.1124840427	30.8509991661	7.591
37	0	0	2	1801	112	10.2410118371	31.2398225848	30.9783377082	8.835
38	0	0	1	1003	62	10.234537569	30.203808651	29.9424890826	14.693
38	0	0	2	2349	146	10.234537569	30.6581467704	30.396827202	11.086
39	0	0	1	737	46	18.9385889882	32.6510488291	32.1674877628	14.85
39	0	0	2	2077	129	18.9385889882	35.6406700156	35.1571089492	8.063
40	0	0	1	994	62	16.118705827	26.4764976411	26.0649369603	15.717
40	0	0	2	2338	146	16.118705827	26.5859746855	26.1744140047	20.031
41	0	0	1	467	29	7.72013726429	41.344293753	41.1471746429	5.685
41	0	0	2	1813	113	7.72013726429	34.626425206	34.4293060958	6.929
42	0	0	1	915	57	13.394422898	27.5581314079	27.2161301414	21.716
42	0	0	2	2257	141	13.394422898	29.3956194181	29.0536181516	11.559
43	0	0	1	312	19	15.6940432149	25.004644334	24.6039266101	10.063
43	0	0	2	1657	103	15.6940432149	28.5114180299	28.110700306	7.748
46	0	0	1	429	26	14.9801144917	26.5125492679	26.1300603643	15.433
46	0	0	2	1775	110	14.9801144917	26.8220043317	26.4395154281	11.559
46	1	0	1	430	26	14.9801144917	29.409716552	29.0272276484	9.276
