event_index	pair_index	fold	layer	pixel	half_bar	ecal_time_ns	cdet_time_master_ns	cdet_time_candidate_ns	tot_ns
0	0	0	1	288	18	22.3628983759	30.8647075691	30.7584807374	5.748
0	0	0	2	1631	101	22.3628983759	31.3100683515	31.2038415198	15.622
1	0	0	1	489	30	18.860869963	30.6325425014	30.5429507845	8.803
1	0	0	2	1833	114	18.860869963	29.5609065806	29.4713148637	16.441
2	0	0	1	1217	76	22.5628012894	32.6146397884	32.5074633904	5.559
2	0	0	2	2568	160	22.5628012894	30.9173112029	30.8101348049	6.158
4	0	0	1	536	33	16.7582172347	30.4071307344	30.3275269061	9.622
4	0	0	2	1888	118	16.7582172347	26.2818445399	26.2022407116	9.811
5	0	0	1	449	28	21.0945530864	33.9732687046	33.8730666868	19.087
5	0	0	2	1796	112	21.0945530864	28.7519367829	28.6517347651	6.063
6	0	0	1	582	36	22.692093437	32.0429428607	31.9351523073	10
6	0	0	2	1930	120	22.692093437	28.5714449953	28.4636544419	9.166
7	0	0	1	1262	78	23.352233926	31.7873366353	31.6764103241	10.095
7	0	0	2	2613	163	23.352233926	30.9432224673	30.8322961561	8.347
8	0	0	1	338	21	22.1763729491	29.5458865664	29.440545756	12.315
8	0	0	2	1682	105	22.1763729491	30.7973522057	30.6920113953	11.402
9	0	0	1	473	29	21.3530555845	30.1323734642	30.0309435241	18.992
9	0	0	2	1818	113	21.3530555845	31.5370675641	31.435637624	9.213
11	0	0	1	1265	79	28.2583502461	26.6035849792	26.4693539432	11.496
11	0	0	2	2615	163	28.2583502461	27.9103793461	27.7761483101	14.819
12	0	0	1	1064	66	28.3918418484	31.8764316847	31.7415665453	18.677
12	0	0	2	2413	150	28.3918418484	29.8607887224	29.725923583	13.087
13	0	0	1	1251	78	19.3150171844	30.4983322471	30.4065832687	7.59
13	0	0	2	2600	162	19.3150171844	30.4385329328	30.3467839544	21.559
14	0	0	1	1063	66	25.6681397255	28.2684519414	28.1465247603	4.409
14	0	0	2	2411	150	25.6681397255	28.5733992353	28.4514720543	10.85
15	0	0	1	1250	78	19.5504725001	29.5862263573	29.4933589339	8.536
15	0	0	2	2599	162	19.5504725001	28.7370981922	28.6442307687	23.717
16	0	0	1	1062	66	25.466747637	27.9373714526	27.8164009116	6.535
16	0	0	2	2408	150	25.466747637	28.4042564445	28.2832859034	17.276
17	0	0	1	485	30	15.8891749329	30.0922146855	30.0167389272	12.866
17	0	0	2	1830	114	15.8891749329	31.3810501765	31.3055744183	8.425
19	0	0	1	430	26	21.2645533602	33.7626200258	33.6616104834	17.842
19	0	0	2	1776	111	21.2645533602	30.3481746715	30.2471651291	6.378
20	0	0	1	919	57	27.7126082712	30.4428318029	30.3111931161	15.275
20	0	0	2	2262	141	27.7126082712	32.1118643742	31.9802256874	11.275
21	0	0	1	1254	78	20.055685349	32.3216398137	32.22637256	7.039
21	0	0	2	2600	162	20.055685349	31.8024389163	31.7071716626	7.055
22	0	0	1	1270	79	24.4541073535	27.4513070513	27.3351466903	10.284
22	0	0	2	2619	163	24.4541073535	30.2859366086	30.1697762476	6.347
23	0	0	1	1093	68	19.5976070056	30.2156805155	30.1225891967	13.685
23	0	0	2	2442	152	19.5976070056	28.0818429885	27.9887516697	6.063
24	0	0	1	585	36	19.5304292228	28.9114550216	28.8186828065	12.189
24	0	0	2	1933	120	19.5304292228	27.9738615151	27.8810893	9.275
25	0	0	1	489	30	21.9927948143	28.6215205816	28.5170517925	16.315
25	0	0	2	1834	114	21.9927948143	30.06876886	29.9643000709	16.063
27	0	0	1	182	11	22.6024715688	27.5333120302	27.425947193	6.378
27	0	0	2	1525	95	22.6024715688	29.1536683956	29.0463035584	13.685
28	0	0	1	539	33	20.5082554259	28.8786813851	28.7812643615	13.969
28	0	0	2	1889	118	20.5082554259	25.6731577752	25.5757407516	18.803
29	0	0	1	553	34	24.2004169501	32.2176727573	32.1027174605	16.456
29	0	0	2	1901	118	24.2004169501	29.591155448	29.4762001512	15.37
30	0	0	1	519	32	22.0946245812	30.2648180967	30.1598656022	10.74
30	0	0	2	1866	116	22.0946245812	31.6148646927	31.5099121982	11.37
31	0	0	1	1064	66	25.0306662292	31.4182347937	31.2993356991	11.622
31	0	0	2	2412	150	25.0306662292	30.6262040538	30.5073049592	7.748
32	0	0	1	485	30	20.9850670228	29.7505576116	29.6508756676	6.819
32	0	0	2	1830	114	20.9850670228	30.7368270688	30.6371451248	10.189
33	0	0	1	1026	64	22.682732696	32.8033501576	32.6956040691	12.032
33	0	0	2	2372	148	22.682732696	29.569203369	29.4614572804	12.409
34	0	0	1	1107	69	24.707941988	34.5725959128	34.4552298026	6.126
34	0	0	2	2460	153	24.707941988	27.0272541842	26.909888074	7.402
35	0	0	1	920	57	30.2286175615	25.8435678784	25.6999778027	4.094
35	0	0	2	2273	142	30.2286175615	28.7792717036	28.6356816278	5.433
36	0	0	1	159	9	21.9702831953	28.9994772294	28.8951153735	13.307
36	0	0	2	1499	93	21.9702831953	28.2515698717	28.1472080158	14.85
37	0	0	1	489	30	21.1429103557	28.2562101289	28.1557784074	14.425
37	0	0	2	1833	114	21.1429103557	29.4521759147	29.3517441932	11.969
37	1	0	1	488	30	21.1429103557	30.015657055	29.9152253336	10.504
37	1	0	2	1834	114	21.1429103557	28.7781700954	28.677738374	9.401
38	0	0	1	406	25	20.5599738526	32.210420845	32.1127581518	13.04
38	0	0	2	1752	109	20.5599738526	30.1950904322	30.097427739	13.244
39	0	0	1	1268	79	24.2475626866	29.8818982476	29.7667190021	11.78
39	0	0	2	2617	163	24.2475626866	30.4443048716	30.3291256261	10.977
40	0	0	1	1062	66	20.5113711413	30.9531010781	30.8556692544	9.654
40	0	0	2	2411	150	20.5113711413	31.0622493867	30.964817563	10.283
41	0	0	1	478	29	18.0018992265	30.609621039	30.5241095508	11.654
41	0	0	2	1826	114	18.0018992265	30.3012318689	30.2157203808	5.527
42	0	0	1	1107	69	25.4013371615	40.7643563068	40.6436964745	4.693
42	0	0	2	2454	153	25.4013371615	31.0790360467	30.9583762144	10.252
43	0	0	1	1230	76	20.4954949314	31.7213849736	31.6240285641	6.441
43	0	0	2	2581	161	20.4954949314	29.6370493416	29.5396929321	6.866
44	0	0	1	591	36	19.6556259131	29.658830482	29.5654635654	6.347
44	0	0	2	1940	121	19.6556259131	31.4952023715	31.4018354549	7.401
45	0	0	1	1213	75	16.7711679238	27.5878830966	27.5082177508	4.85
45	0	0	2	2562	160	16.7711679238	29.3909196315	29.3112542857	16.063
46	0	0	1	603	37	14.5677288136	34.8346833466	34.7654846384	12.708
46	0	0	2	1952	122	14.5677288136	34.9786977652	34.9094990571	7.055
47	0	0	1	918	57	26.3697339484	35.0618639745	34.9366041247	5.874
47	0	0	2	2262	141	26.3697339484	29.9759727036	29.8507128538	9.213
48	0	0	1	504	31	17.6271840054	27.8201290055	27.7363974659	6.74
48	0	0	2	1859	116	17.6271840054	25.0478726227	24.9641410832	6.992
49	0	0	1	160	10	19.3093753807	30.5738324411	30.482110262	6.378
49	0	0	2	1498	93	19.3093753807	31.6120187076	31.5202965286	14.756
50	0	0	1	591	36	21.1954607647	29.5900052468	29.4893239037	7.527
50	0	0	2	1941	121	21.1954607647	29.1343562342	29.0336748911	7.228
51	0	0	1	1021	63	21.0077408412	21.9093673075	21.8095776597	14.63
51	0	0	2	2366	147	21.0077408412	30.2097315487	30.1099419009	4.094
52	0	0	1	521	32	21.2654299359	28.0311548989	27.9301411926	5.905
52	0	0	2	1867	116	21.2654299359	26.7566609054	26.6556471992	8.819
53	0	0	1	471	29	20.9908713774	40.1418598824	40.0421503669	24.095
53	0	0	2	1815	113	20.9908713774	30.3101276785	30.210418163	9.969
54	0	0	1	571	35	18.4153496035	22.073408554	21.9859331199	5.386
54	0	0	2	1913	119	18.4153496035	23.0088503733	22.9213749392	8.803
55	0	0	1	491	30	23.1361626382	30.7067817322	30.5968817892	13.496
55	0	0	2	1835	114	23.1361626382	31.1740549048	31.0641549618	6.961
56	0	0	1	1272	79	13.853664612	29.3747674	29.3089605947	7.355
56	0	0	2	2624	164	13.853664612	30.1457897668	30.0799829614	13.339
57	0	0	1	430	26	22.2444552109	29.8377386243	29.7320744139	14.158
57	0	0	2	1776	111	22.2444552109	30.3294763546	30.2238121442	8.315
58	0	0	1	1065	66	22.8302772511	25.5691690369	25.4607220915	4.158
58	0	0	2	2411	150	22.8302772511	26.7117958593	26.6033489139	18.126
58	1	0	1	1064	66	22.8302772511	25.6584740052	25.5500270598	5.685
58	1	0	2	2413	150	22.8302772511	27.4772874163	27.3688404709	14.913
59	0	0	1	583	36	23.0902384387	24.4959922635	24.3863104668	6.189
59	0	0	2	1912	119	23.0902384387	31.9442202324	31.8345384357	8.409
60	0	0	1	471	29	15.387961446	28.6975211047	28.6244261792	6.63
60	0	0	2	1818	113	15.387961446	29.7700490569	29.6969541313	10.851
61	0	0	1	453	28	20.6687665899	31.2894432649	31.1912637913	4.725
61	0	0	2	1798	112	20.6687665899	30.2246133279	30.1264338543	11.464
62	0	0	1	1270	79	22.2283407968	30.0052524027	29.8996647379	9.969
62	0	0	2	2619	163	22.2283407968	30.6934174537	30.5878297889	12.425
63	0	0	1	454	28	18.7481008849	33.1491909957	33.0601349474	19.606
63	0	0	2	1800	112	18.7481008849	34.1707252027	34.0816691544	13.04
64	0	0	1	529	33	18.0796347558	29.0507429996	28.964862257	17.811
64	0	0	2	1879	117	18.0796347558	28.2193989574	28.1335182148	5.638
65	0	0	1	545	34	21.0290465648	34.1851698151	34.0852789622	9.229
65	0	0	2	1893	118	21.0290465648	34.9779254436	34.8780345907	11.15
66	0	0	1	1233	77	24.4805782112	30.2584251033	30.1421390021	8.315
66	0	0	2	2602	162	24.4805782112	17.3130946119	17.1968085108	15.937
67	0	0	1	1245	77	22.0095144007	29.4512049017	29.3466566923	9.307
67	0	0	2	2596	162	22.0095144007	31.9136408672	31.8090926578	19.307
68	0	0	1	1284	80	18.0177386182	30.3013467375	30.2157600101	5.134
68	0	0	2	2634	164	18.0177386182	30.7177414346	30.6321547071	9.527
69	0	0	1	598	37	16.9540411933	29.4601736519	29.3796396329	5.496
69	0	0	2	1947	121	16.9540411933	26.880720865	26.8001868461	13.197
70	0	0	1	413	25	19.5340995547	29.5805942414	29.4878045917	11.102
70	0	0	2	1759	109	19.5340995547	30.5122004388	30.4194107891	7.78
71	0	0	1	1003	62	19.4783749742	30.0169152971	29.9243903468	8.189
71	0	0	2	2350	146	19.4783749742	31.6905780634	31.5980531131	7.37
72	0	0	1	473	29	22.6575723415	29.2928853459	29.1852587725	6.866
72	0	0	2	1814	113	22.6575723415	30.2746835705	30.1670569971	10.221
73	0	0	1	1265	79	19.5618182248	31.8840846477	31.7911633305	12.315
73	0	0	2	2616	163	19.5618182248	30.1010281635	30.0081068463	14.063
74	0	0	1	431	26	21.0566439853	30.4605182324	30.360496288	8.504
74	0	0	2	1777	111	21.0566439853	29.0995633694	28.999541425	7.244
75	0	0	1	1273	79	20.9393341706	29.898314313	29.7988496063	8.158
75	0	0	2	2622	163	20.9393341706	34.9252557922	34.8257910855	5.591
76	0	0	1	1042	65	22.4854890358	35.9043109738	35.7975018196	12.031
76	0	0	2	2389	149	22.4854890358	27.0432034925	26.9363943383	15.969
77	0	0	1	1269	79	20.3760569865	31.4265868361	31.3297977732	13.937
77	0	0	2	2617	163	20.3760569865	31.1073279466	31.0105388837	10.614
78	0	0	1	1244	77	22.6929516838	28.4607106958	28.3529160656	10.063
78	0	0	2	2594	162	22.6929516838	27.9085809891	27.8007863589	18.441
79	0	0	1	1257	78	20.7916716434	30.1535204227	30.0547571333	11.118
79	0	0	2	2597	162	20.7916716434	26.9946016872	26.8958383977	9.244
80	0	0	1	430	26	23.554878791	30.2692573402	30.1573684381	6.252
80	0	0	2	1776	111	23.554878791	28.8665524557	28.7546635536	11.622
81	0	0	1	1004	62	18.8642522082	56.467112757	56.3775049739	15.811
81	0	0	2	2350	146	18.8642522082	58.3158888449	58.2262810619	9.748
82	0	0	1	1061	66	21.064943558	34.0159031883	33.9158418198	21.464
82	0	0	2	2415	150	21.064943558	29.3917203179	29.2916589494	7.307
83	0	0	1	534	33	17.9011631339	28.1476268497	28.0625938718	12.126
83	0	0	2	1888	118	17.9011631339	26.8223134264	26.7372804485	7.842
84	0	0	1	296	18	22.0397871923	30.8551884779	30.7504964686	13.559
84	0	0	2	1639	102	22.0397871923	26.9662299382	26.8615379288	8.221
85	0	0	1	490	30	22.3337924958	26.7908061177	26.6847175428	13.15
85	0	0	2	1837	114	22.3337924958	24.6971384474	24.5910498726	11.244
86	0	0	1	456	28	21.9072494932	26.5698276179	26.4657651808	4.693
86	0	0	2	1801	112	21.9072494932	27.1833478229	27.0792853858	9.008
87	0	0	1	183	11	24.1476319932	28.537407253	28.422702692	10.41
87	0	0	2	1527	95	24.1476319932	30.8395802028	30.7248756418	11.465
88	0	0	1	1071	66	25.6883593987	29.5062803852	29.3842571579	5.433
88	0	0	2	2418	151	25.6883593987	26.7330039231	26.6109806958	4
89	0	0	1	564	35	26.6781867274	33.8800435145	33.7533184717	6.662
89	0	0	2	1912	119	26.6781867274	31.4975897034	31.3708646607	4.157
90	0	0	1	1233	77	19.5566978988	30.1566873117	30.0637903167	8.835
90	0	0	2	2583	161	19.5566978988	31.0818557763	30.9889587814	9.008
91	0	0	1	1030	64	21.4928032222	33.264696145	33.1626023845	9.102
91	0	0	2	2374	148	21.4928032222	35.9344197801	35.8323260195	17.023
92	0	0	1	1064	66	23.7307527386	30.7761584329	30.6634341055	8.095
92	0	0	2	2410	150	23.7307527386	30.9031346814	30.790410354	8.63
93	0	0	1	1248	78	16.4754094367	31.2377520102	31.1594915577	7.402
93	0	0	2	2597	162	16.4754094367	32.0538112201	31.9755507676	10.914
94	0	0	1	430	26	19.2615711908	28.8682127044	28.7767176018	10.346
94	0	0	2	1776	111	19.2615711908	27.1498912137	27.0583961111	6.063
95	0	0	1	474	29	18.3871781488	22.222405519	22.1350639031	19.039
95	0	0	2	1818	113	18.3871781488	29.0943384484	29.0069968326	5.748
96	0	0	1	1022	63	27.7903207818	28.7840565928	28.6520487609	13.339
96	0	0	2	2368	148	27.7903207818	23.6730422453	23.5410344134	17.37
97	0	0	1	557	34	22.1400996309	26.1520244179	26.0468559108	7.213
97	0	0	2	1906	119	22.1400996309	26.8611489428	26.7559804356	9.008
98	0	0	1	1242	77	21.8023611137	29.7141538975	29.6105896946	11.78
98	0	0	2	2590	161	21.8023611137	27.2117524189	27.1081882159	5.78
99	0	0	1	582	36	20.7587521515	29.6473226526	29.5487157352	5.748
99	0	0	2	1930	120	20.7587521515	28.5876316808	28.4890247635	10.158
100	0	0	1	443	27	23.0453855292	29.3333361434	29.2238674041	6.126
100	0	0	2	1789	111	23.0453855292	30.5528255488	30.4433568096	5.716
100	1	0	1	431	26	23.0453855292	31.579543518	31.4700747787	8.252
100	1	0	2	1782	111	23.0453855292	33.9907359603	33.8812672211	9.339
101	0	0	1	1275	79	25.504190346	23.2992651753	23.1781167763	15.464
101	0	0	2	2625	164	25.504190346	27.8458398991	27.7246915001	13.37
102	0	0	1	459	28	22.0754696807	46.3757909209	46.2709294149	4.976
102	0	0	2	1800	112	22.0754696807	31.4508539441	31.345992438	15.811
103	0	0	1	583	36	20.578909502	34.2156014319	34.1178487917	12.031
103	0	0	2	1932	120	20.578909502	31.347081585	31.2493289449	5.78
104	0	0	1	1063	66	11.1466162273	29.7947817439	29.7418337893	7.843
104	0	0	2	2411	150	11.1466162273	26.7808240953	26.7278761408	17.275
106	0	0	1	368	23	22.9964895178	27.0605304436	26.9512939671	12.472
106	0	0	2	1713	107	22.9964895178	29.6762120366	29.5669755601	13.181
107	0	0	1	997	62	18.6833055329	28.4176441009	28.3288958394	5.276
107	0	0	2	2342	146	18.6833055329	27.6845103781	27.5957621166	5.024
108	0	0	1	802	50	27.7556143786	16.285458503	16.1536155312	6.599
108	0	0	2	2146	134	27.7556143786	18.0085080251	17.8766650534	7.654
109	0	0	1	1236	77	21.368280618	29.203839221	29.1023369599	12.835
109	0	0	2	2587	161	21.368280618	26.972689038	26.8711867769	14.189
110	0	0	1	582	36	18.5091482994	33.6323958886	33.5444748978	6.74
110	0	0	2	1931	120	18.5091482994	34.4752103038	34.387289313	7.307
111	0	0	1	1287	80	21.5620793301	31.9132036835	31.810780852	11.213
111	0	0	2	2637	164	21.5620793301	29.7991985431	29.6967757116	7.37
114	0	0	1	1230	76	18.397205568	32.1976321815	32.1102429341	6.032
114	0	0	2	2581	161	18.397205568	32.2511071411	32.1637178937	16.031
115	0	0	1	1281	80	21.2649596905	31.1486232339	31.0476117613	11.087
115	0	0	2	2632	164	21.2649596905	29.5491938441	29.4481823716	11.653
117	0	0	1	1270	79	26.7298282964	32.1607276136	32.0337572663	5.496
117	0	0	2	2619	163	26.7298282964	24.3295748087	24.2026044614	22.614
118	0	0	1	1041	65	19.1910889976	30.4943402464	30.4031799439	7.087
118	0	0	2	2394	149	19.1910889976	32.01375183	31.9225915275	8.094
119	0	0	1	430	26	23.165695355	30.0787782626	29.9687380352	8.189
119	0	0	2	1775	110	23.165695355	32.5971839029	32.4871436755	11.212
120	0	0	1	249	15	21.1224762219	28.3688420297	28.2685073732	6.63
120	0	0	2	1594	99	21.1224762219	29.5121057474	29.4117710908	5.213
121	0	0	1	802	50	21.8219741009	28.2548196451	28.1511622778	17.716
121	0	0	2	2150	134	21.8219741009	27.7532034624	27.6495460951	16.189
121	1	0	1	809	50	21.8219741009	27.2358328061	27.1321754388	18.158
121	1	0	2	2151	134	21.8219741009	27.9728653525	27.8692079852	9.779
122	0	0	1	1067	66	20.6831816958	31.261566113	31.1633181657	6.519
122	0	0	2	2415	150	20.6831816958	30.8075914465	30.7093434992	11.748
123	0	0	1	567	35	22.8659813011	34.5773566279	34.4687400834	8.882
123	0	0	2	1915	119	22.8659813011	37.3285875869	37.2199710423	9.779
124	0	0	1	774	48	28.4970081649	30.7163289235	30.5809642297	6.866
124	0	0	2	2114	132	28.4970081649	28.812952983	28.6775882892	7.874
125	0	0	1	481	30	18.7433633667	22.4968756897	22.4078421453	24.22
125	0	0	2	1827	114	18.7433633667	31.4580696647	31.3690361203	6
126	0	0	1	1270	79	26.9868264995	33.0334040202	32.9052128962	5.102
126	0	0	2	2602	162	26.9868264995	41.7698797916	41.6416886676	5.134
128	0	0	1	902	56	21.7406011532	29.8177958859	29.7145250513	15.275
128	0	0	2	2245	140	21.7406011532	36.39512627	36.2918554353	10.095
129	0	0	1	533	33	21.2738070329	25.7752340214	25.6741805228	11.26
129	0	0	2	1883	117	21.2738070329	25.033103564	24.9320500653	10
130	0	0	1	276	17	28.8654331853	31.9718159099	31.8347011468	14.031
130	0	0	2	1620	101	28.8654331853	32.1489839505	32.0118691873	15.008
131	0	0	1	1273	79	20.2845754784	29.9712571054	29.8749025922	8.315
131	0	0	2	2624	164	20.2845754784	31.1223090924	31.0259545792	8.032
132	0	0	1	1240	77	21.1960294294	32.1689076709	32.0682236265	6.378
132	0	0	2	2590	161	21.1960294294	31.8009324903	31.7002484459	4.457
133	0	0	1	1271	79	21.4683596092	26.7560822652	26.6541046152	17.181
133	0	0	2	2624	164	21.4683596092	25.8290976573	25.7271200073	4.645
134	0	0	1	1064	66	26.6556355315	32.1647606358	32.0381427144	12.772
134	0	0	2	2412	150	26.6556355315	30.4938996389	30.3672817175	15.008
135	0	0	1	1214	75	20.8641221469	30.0365297267	29.9374222874	11.339
135	0	0	2	2565	160	20.8641221469	31.1273743896	31.0282669504	14.095
136	0	0	1	78	4	25.6638338603	29.7273626442	29.6054559166	7.401
136	0	0	2	1417	88	25.6638338603	34.4736307947	34.3517240671	5.559
