# CDet all-pixel ECal-CDet timing-offset extraction
# run 5710
# calibration_stage 7
# timing_units ns
# ecal_energy_cut_gev 1 12
# dt = tECal - tCDetLE
# fit_interval_ns -30 0
# calibration_centroid_source gaus(0)+pol1(3)_signal_mean; background subtraction is diagnostic only
# background_fit_interval_ns -60 30
# peak_seed_interval_ns -25 -5
# background_rejection_nsigma 2.5
# reference_scope detector-wide
# detector_mu0_ns -8.66783 detector_mu0_err_ns 0.00556291
# residual_correction = mu_i - detector_mu0; total_offset = existing_offset + residual_correction
# pixel_id bar entries fit_status valid_fit detector_reference_valid mu_ns mu_err_ns sigma_ns sigma_err_ns residual_correction_ns correction_err_ns total_offset_ns detector_mu0_ns detector_mu0_err_ns chi2 ndf chi2_ndf amplitude amplitude_err background_amplitude background_amplitude_limit background_mean_ns background_sigma_ns reject_low_ns reject_high_ns validity_code failure_reason
342 21 201 0 1 1 -8.21841 0.227643 2.45147 0.264998 0.449412 0.227575 2.35518 -8.66783 0.00556291 18.7933 15 1.25289 25.5075 2.86933 1.33854 6 -9.89546 28.5061 -14.3471 -2.08974 10 "valid"
343 21 242 0 1 1 -8.0109 0.185715 2.20809 0.183739 0.656928 0.185632 2.95046 -8.66783 0.00556291 8.09825 13 0.622942 36.7565 3.35555 1.3943 3 -3.65615 30.4324 -13.5311 -2.49067 10 "valid"
344 21 124 0 1 1 -8.01684 0.325422 2.44487 0.399537 0.65099 0.325375 2.71935 -8.66783 0.00556291 10.6315 13 0.817804 15.7086 2.2887 0.99999 1 -12.8949 88.4802 -14.129 -1.90467 10 "valid"
345 21 161 0 1 1 -8.34339 0.255585 2.07462 0.330651 0.324441 0.255525 2.16332 -8.66783 0.00556291 11.6361 14 0.831152 20.4533 2.94834 3.87596 5 -1.08142 11.4383 -13.5299 -3.15685 10 "valid"
346 21 295 0 1 1 -8.41342 0.186538 2.53321 0.187104 0.254409 0.186455 3.75969 -8.66783 0.00556291 17.1942 14 1.22816 39.5316 3.27611 2.61132 8 -11.8971 14.8972 -14.7464 -2.0804 10 "valid"
347 21 308 0 1 1 -7.98447 0.231105 3.23757 0.297092 0.683353 0.231038 4.26508 -8.66783 0.00556291 14.1202 18 0.784455 36.7092 2.64891 0.999997 1 -25.4457 88.2758 -16.0784 0.109453 10 "valid"
348 21 279 0 1 1 -7.89679 0.196225 2.79203 0.258768 0.771036 0.196146 5.21781 -8.66783 0.00556291 10.4769 14 0.74835 37.0621 3.07245 1.21064 3 -16.2067 35.8828 -14.8769 -0.916724 10 "valid"
349 21 164 0 1 1 -7.58574 0.295552 2.83929 0.506152 1.08209 0.2955 3.33172 -8.66783 0.00556291 10.2373 11 0.93066 20.1386 2.46565 0.999999 1 -12.4404 89.9993 -14.684 -0.487509 10 "valid"
350 21 94 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
351 21 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
352 22 19 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
353 22 20 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
354 22 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
355 22 2 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
356 22 7 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
357 22 8 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
358 22 6 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
359 22 1 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
360 22 4 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
361 22 2 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
362 22 2 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
363 22 4 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
364 22 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
365 22 6 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
366 22 6 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
367 22 42 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
368 23 15 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
369 23 3 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
370 23 96 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
371 23 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
372 23 59 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
373 23 34 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
374 23 44 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
375 23 68 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
376 23 187 0 1 1 -7.86693 0.444674 3.00538 0.483939 0.8009 0.444639 -0.965326 -8.66783 0.00556291 13.7752 16 0.860948 17.4902 2.22012 1.78086 4 -36.3281 45.1411 -15.3804 -0.353474 10 "valid"
377 23 106 0 1 1 -8.70784 0.642683 2.87054 0.721767 -0.0400092 0.642659 -1.77589 -8.66783 0.00556291 10.0308 15 0.668723 8.79915 1.67564 1.55414 3 -7.57851 21.4068 -15.8842 -1.53148 10 "valid"
378 23 82 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
379 23 161 0 1 1 -8.04092 0.260358 2.25619 0.257203 0.626901 0.260299 -1.43048 -8.66783 0.00556291 19.2546 16 1.20341 19.9249 2.49311 1.91657 7 -10.9736 16.6274 -13.6814 -2.40045 10 "valid"
380 23 126 0 1 1 -6.98683 0.365478 1.40196 0.283197 1.68099 0.365435 0.151697 -8.66783 0.00556291 38.3343 16 2.39589 12.5773 2.78083 5.04143 13 -10.9991 6.51098 -10.4917 -3.48193 10 "valid"
381 23 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
382 23 103 0 1 1 -7.58546 0.523929 2.565 0.66058 1.08236 0.523899 -1.09944 -8.66783 0.00556291 14.9149 18 0.828603 9.30325 1.88646 2.54805 4 -10.4029 10.6849 -13.998 -1.17297 10 "valid"
383 23 359 0 1 1 -7.23924 1.15002 6.4423 1.63019 1.42858 1.15 -0.422453 -8.66783 0.00556291 31.9871 18 1.77706 43.071 15.2194 1.20267 2 -36.3326 89.9478 -23.345 8.86651 10 "valid"
384 24 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
385 24 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
386 24 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
387 24 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
388 24 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
389 24 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
390 24 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
391 24 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
392 24 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
393 24 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
394 24 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
395 24 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
396 24 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
397 24 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
398 24 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
399 24 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
400 25 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
401 25 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
402 25 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
403 25 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
404 25 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
405 25 356 4 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 3 "invalid local signal fit"
406 25 191 0 1 1 -9.93967 0.42146 3.20485 0.387961 -1.27184 0.421424 -1.98154 -8.66783 0.00556291 25.2017 23 1.09572 14.2317 1.8136 34.8999 45 5.62129 3.67177 -17.9518 -1.92753 10 "valid"
407 25 175 2 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 3 "invalid local signal fit"
408 25 275 3 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 3 "invalid local signal fit"
409 25 485 0 1 1 -10.2746 0.214431 3.38514 0.226212 -1.60674 0.214358 -3.88069 -8.66783 0.00556291 9.61636 18 0.534242 52.2451 3.19984 2.15834 4 -3.08091 19.4596 -18.7374 -1.81172 10 "valid"
410 25 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
411 25 649 0 1 1 -8.32442 0.151883 2.75885 0.16282 0.343408 0.151781 -3.32443 -8.66783 0.00556291 14.5453 21 0.692634 78.1309 4.50493 2.61917 10 -2.18857 20.9279 -15.2216 -1.42728 10 "valid"
412 25 87 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
413 25 929 0 1 1 -8.35696 0.122889 2.772 0.114773 0.310864 0.122763 -5.59988 -8.66783 0.00556291 24.6056 20 1.23028 120.774 5.30253 1.73069 8 -1.56403 29.841 -15.287 -1.42697 10 "valid"
414 25 1010 0 1 1 -8.29512 0.111843 2.69925 0.109579 0.372711 0.111705 -6.28913 -8.66783 0.00556291 17.2817 17 1.01657 129.467 5.66433 2.82199 14 -5.4493 15.8948 -15.0433 -1.54698 10 "valid"
415 25 1198 0 1 1 -8.0644 0.102935 2.90766 0.0990045 0.603422 0.102785 -6.3575 -8.66783 0.00556291 13.9738 20 0.69869 154.145 5.79311 2.92108 10 -9.51588 11.8431 -15.3336 -0.795249 10 "valid"
416 26 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
417 26 1072 0 1 1 -10.5442 0.107977 2.64814 0.109871 -1.87635 0.107834 -5.93693 -8.66783 0.00556291 23.3488 25 0.933953 127.319 5.9886 21.7305 55 2.66804 12.179 -17.1645 -3.92382 10 "valid"
418 26 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
419 26 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
420 26 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
421 26 19 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
422 26 143 0 1 1 -7.86527 0.331761 2.88967 0.45327 0.802559 0.331714 1.658 -8.66783 0.00556291 11.3118 13 0.870141 17.3841 2.11037 1.16343 2 1.47329 66.2426 -15.0894 -0.641085 10 "valid"
423 26 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
424 26 36 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
425 26 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
426 26 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
427 26 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
428 26 110 0 1 1 -8.79957 0.377638 2.06396 0.572779 -0.131743 0.377597 1.72988 -8.66783 0.00556291 13.6951 15 0.913004 13.4137 3.10707 1.29251 3 -9.40953 26.2014 -13.9595 -3.63966 10 "valid"
429 26 2353 0 1 1 -8.18259 0.0525839 2.32794 0.0509359 0.485233 0.0522889 0.482781 -8.66783 0.00556291 33.8149 18 1.8786 383.072 10.7803 20 20 -7.89611 4.98396 -14.0025 -2.36273 10 "valid"
430 26 4757 0 1 1 -8.41983 0.0341231 2.19329 0.0309254 0.247991 0.0336666 3.96697 -8.66783 0.00556291 61.4955 25 2.45982 822.285 16.1327 33 33 -7.98031 5.37447 -13.903 -2.93662 10 "valid"
431 26 2534 0 1 1 -8.28209 0.05236 2.41509 0.0484653 0.385738 0.0520637 1.86777 -8.66783 0.00556291 43.0042 22 1.95474 396.702 10.5282 29 29 -8.55077 4.77024 -14.3198 -2.24437 10 "valid"
432 27 1123 0 1 1 -8.16391 0.0833525 2.43596 0.087065 0.50392 0.0831667 7.1756 -8.66783 0.00556291 27.252 19 1.43432 169.327 7.13854 13 13 -7.88713 5.25523 -14.2538 -2.074 10 "valid"
433 27 1122 0 1 1 -8.04279 0.0932706 2.70424 0.106355 0.625032 0.0931045 4.42153 -8.66783 0.00556291 16.2253 17 0.95443 153.778 6.28306 3.38835 8 -9.71475 14.0436 -14.8034 -1.28219 10 "valid"
434 27 567 0 1 1 -8.10209 0.129585 2.64456 0.135693 0.565731 0.129466 4.11845 -8.66783 0.00556291 12.7822 18 0.710122 77.2355 4.3938 1.86561 7 -4.77539 25.7402 -14.7135 -1.49069 10 "valid"
435 27 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
436 27 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
437 27 453 0 1 1 -8.21986 0.158378 2.88011 0.173738 0.447967 0.15828 3.85819 -8.66783 0.00556291 14.7188 16 0.919927 57.6122 3.68537 1.23899 6 -7.62578 37.4739 -15.4201 -1.01959 10 "valid"
438 27 2126 0 1 1 -8.17325 0.0637575 2.67384 0.0621865 0.494579 0.0635144 4.06654 -8.66783 0.00556291 46.1924 23 2.00837 299.089 8.81888 2.35949 18 -9.77641 21.6673 -14.8579 -1.48864 10 "valid"
439 27 1370 0 1 1 -7.94032 0.0763207 2.48576 0.0786392 0.727507 0.0761177 4.12429 -8.66783 0.00556291 33.9596 22 1.54362 200.027 7.5693 13 13 -8.39519 5.96776 -14.1547 -1.72592 10 "valid"
440 27 1165 0 1 1 -8.01774 0.0910162 2.62668 0.0998365 0.650084 0.090846 3.17183 -8.66783 0.00556291 38.4713 24 1.60297 156.725 6.63923 2.9534 9 -7.56925 14.8552 -14.5844 -1.45105 10 "valid"
441 27 68 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
442 27 18 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
443 27 572 0 1 1 -7.85839 0.149223 2.79873 0.171906 0.809433 0.149119 2.95652 -8.66783 0.00556291 15.3161 18 0.850896 70.6405 4.21465 5.16417 11 -5.14004 10.5909 -14.8552 -0.861562 10 "valid"
444 27 754 0 1 1 -8.07754 0.139772 2.6296 0.15373 0.590287 0.139661 2.77784 -8.66783 0.00556291 20.7725 15 1.38483 89.9251 5.04686 20 20 -5.81779 5.28666 -14.6515 -1.50354 10 "valid"
445 27 25 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
446 27 82 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
447 27 245 0 1 1 -7.90614 0.300049 3.39466 0.413331 0.761684 0.299997 2.02273 -8.66783 0.00556291 14.0663 18 0.781461 25.3273 2.3323 1.2617 3 -4.10127 33.2232 -16.3928 0.580504 10 "valid"
448 28 70 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
449 28 606 0 1 1 -10.7305 0.157802 3.0159 0.148948 -2.06266 0.157704 -2.01133 -8.66783 0.00556291 23.4566 19 1.23456 71.4926 4.04543 1.99933 4 -4.77586 19.815 -18.2702 -3.19073 10 "valid"
450 28 40 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
451 28 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
452 28 1702 0 1 1 -9.90834 0.0865852 3.06051 0.0818656 -1.24051 0.0864063 -1.18242 -8.66783 0.00556291 17.366 21 0.826954 208.976 6.64148 15.9998 16 -7.97108 5.99735 -17.5596 -2.25707 10 "valid"
453 28 708 0 1 1 -7.958 0.140347 3.28174 0.154906 0.709829 0.140237 -4.21228 -8.66783 0.00556291 14.4441 18 0.802448 85.7995 4.04095 2.27271 5 -5.87843 18.3626 -16.1624 0.246361 10 "valid"
454 28 825 0 1 1 -10.7329 0.127246 2.99445 0.119502 -2.06503 0.127124 -1.83695 -8.66783 0.00556291 18.9036 19 0.994928 98.3558 4.7616 6.31509 8 -9.29176 8.23527 -18.219 -3.24674 10 "valid"
455 28 593 0 1 1 -9.78468 0.169358 3.24211 0.165402 -1.11686 0.169267 -3.17477 -8.66783 0.00556291 8.09274 15 0.539516 70.3823 3.67772 2.82128 4 -59.9718 49.5704 -17.89 -1.67941 10 "valid"
456 28 1315 0 1 1 -8.34747 0.0952034 3.29127 0.106977 0.320357 0.0950408 -3.85464 -8.66783 0.00556291 23.4433 18 1.30241 160.188 5.47058 11 11 -6.45791 7.191 -16.5756 -0.11929 10 "valid"
457 28 1445 0 1 1 -8.35658 0.0911889 3.11376 0.0921805 0.311249 0.0910191 -2.51071 -8.66783 0.00556291 29.8774 20 1.49387 179.426 5.91153 5.70993 10 -6.74228 10.1331 -16.141 -0.572183 10 "valid"
458 28 682 0 1 1 -8.58473 0.177819 3.51088 0.169987 0.0830952 0.177732 -3.20644 -8.66783 0.00556291 21.6597 20 1.08299 75.569 3.64773 1.45468 3 -2.01182 30.3532 -17.3619 0.192471 10 "valid"
459 28 374 0 1 1 -8.83823 0.248173 3.51258 0.24876 -0.170404 0.248111 -4.19633 -8.66783 0.00556291 10.7657 18 0.598097 41.2442 2.70603 1.31259 5 -0.284134 35.3659 -17.6197 -0.0567836 10 "valid"
460 28 119 0 1 1 -8.76028 0.469975 3.21345 0.512525 -0.0924549 0.469942 -3.95746 -8.66783 0.00556291 14.5759 14 1.04113 11.3146 1.65611 1.2812 3 -3.2267 34.6416 -16.7939 -0.726665 10 "valid"
461 28 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
462 28 110 0 1 1 -9.52164 0.593933 3.17633 0.621187 -0.853809 0.593907 -6.14837 -8.66783 0.00556291 6.53732 18 0.363184 8.9368 1.53576 1.19447 2 -18.2572 89.9426 -17.4625 -1.58081 10 "valid"
463 28 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
464 29 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
465 29 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
466 29 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
467 29 1139 0 1 1 -8.87313 0.108476 3.23022 0.131658 -0.205308 0.108333 8.19527 -8.66783 0.00556291 42.8728 23 1.86403 132.052 5.55501 1.99744 13 -10.135 24.2931 -16.9487 -0.797589 10 "valid"
468 29 675 0 1 1 -10.7774 0.229904 3.01661 0.251897 -2.10956 0.229837 0.692117 -8.66783 0.00556291 19.7862 19 1.04138 48.9415 3.93048 28.3815 32 -4.773 7.94836 -18.3189 -3.23586 10 "valid"
469 29 562 4 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 3 "invalid local signal fit"
470 29 564 4 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 3 "invalid local signal fit"
471 29 2179 0 1 1 -5.83229 0.193842 4.59122 0.160352 2.83554 0.193763 2.83554 -8.66783 0.00556291 80.0854 20 4.00427 189.794 5.475 49 49 3.59561 5.78837 -17.3103 5.64575 10 "valid"
472 29 1872 0 1 1 -11.1327 0.109979 3.60765 0.104584 -2.46488 0.109838 -1.55191 -8.66783 0.00556291 40.1592 20 2.00796 182.346 5.82997 29 29 -10.0245 6.48669 -20.1518 -2.11359 10 "valid"
473 29 1296 0 1 1 -10.6695 0.103241 2.74233 0.107548 -2.00164 0.103091 -4.97807 -8.66783 0.00556291 54.9004 25 2.19601 144.62 6.32377 6.25014 32 -3.61865 14.146 -17.5253 -3.81363 10 "valid"
474 29 583 0 1 1 -10.5778 0.166837 2.53185 0.160422 -1.91 0.166744 -4.44397 -8.66783 0.00556291 25.8005 22 1.17275 60.6104 4.29756 4.50431 18 -7.39322 15.8691 -16.9074 -4.2482 10 "valid"
475 29 156 0 1 1 -10.5548 0.799791 3.37149 0.691718 -1.88697 0.799772 -3.4505 -8.66783 0.00556291 15.4673 16 0.966707 10.6205 1.73965 1.60675 3 -3.09115 25.1989 -18.9835 -2.12606 10 "valid"
476 29 148 0 1 1 -9.53335 0.348357 2.51338 0.415375 -0.865526 0.348313 -4.62886 -8.66783 0.00556291 17.0311 17 1.00183 14.035 2.24747 1.93414 4 -0.300386 19.1985 -15.8168 -3.24989 10 "valid"
477 29 307 0 1 1 -9.41832 0.232703 2.85497 0.261024 -0.750497 0.232637 -5.4646 -8.66783 0.00556291 15.0719 17 0.88658 33.0177 2.93699 1.54146 5 -4.04158 24.9452 -16.5558 -2.28089 10 "valid"
478 29 885 0 1 1 -9.55844 0.113951 2.6382 0.109822 -0.890616 0.113815 -5.48095 -8.66783 0.00556291 45.1922 17 2.65836 109.728 5.25681 18 18 -6.39358 5.17683 -16.1539 -2.96294 10 "valid"
479 29 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
480 30 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
481 30 669 0 1 1 -11.338 0.172295 3.21754 0.154652 -2.67015 0.172205 -1.5334 -8.66783 0.00556291 18.0662 18 1.00368 70.4342 3.84058 3.51325 9 -5.87492 14.375 -19.3818 -3.29413 10 "valid"
482 30 330 0 1 1 -10.5491 0.260627 3.20459 0.244021 -1.88129 0.260568 1.48272 -8.66783 0.00556291 12.0219 17 0.707169 32.877 2.66858 2.12038 5 -6.62961 15.5644 -18.5606 -2.53765 10 "valid"
483 30 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
484 30 51 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
485 30 2641 0 1 1 -9.50935 0.0719279 3.33739 0.0684244 -0.841527 0.0717124 -2.55428 -8.66783 0.00556291 64.1796 21 3.05617 305.001 7.46545 2.0504 18 -9.26996 26.1722 -17.8528 -1.16587 10 "valid"
