event_index	pair_index	fold	layer	pixel	half_bar	ecal_time_ns	cdet_time_master_ns	cdet_time_candidate_ns	tot_ns
0	0	0	1	809	50	30.0488446753	30.7312663324	33.8384230586	9.717
0	0	0	2	2151	134	30.0488446753	30.866012959	33.9731696852	7.654
1	0	0	1	1264	79	22.116425959	29.7126885569	31.9996051562	8.409
1	0	0	2	2615	163	22.116425959	31.0888808049	33.3757974042	13.653
2	0	0	1	160	10	21.6571877189	31.0921353319	33.3315650744	8.724
2	0	0	2	1499	93	21.6571877189	30.0192993624	32.2587291049	14.126
3	0	0	1	336	21	26.5675957777	28.4629992709	31.210182559	5.055
3	0	0	2	1680	105	26.5675957777	27.7304943034	30.4776775915	4.409
4	0	0	1	106	6	24.4791650825	29.5542341649	32.0854663391	7.055
4	0	0	2	1447	90	24.4791650825	29.5934304403	32.1246626145	9.244
5	0	0	1	457	28	21.4997388625	29.9266127856	32.1497617599	9.37
5	0	0	2	1803	112	21.4997388625	27.7757617581	29.9989107324	7.465
6	0	0	1	1022	63	19.2806509771	34.1651686155	36.1588560606	4.693
6	0	0	2	2368	148	19.2806509771	33.0960251925	35.0897126377	15.244
7	0	0	1	487	30	19.9460529957	28.7985950039	30.8610873692	15.087
7	0	0	2	1832	114	19.9460529957	30.5233800403	32.5858724055	14.346
8	0	0	1	491	30	25.3063050036	29.7766506857	32.3934120507	16.315
8	0	0	2	1834	114	25.3063050036	29.3705715025	31.9873328675	10.677
9	0	0	1	1081	67	26.9349675115	24.8078415684	27.5930123921	4.945
9	0	0	2	2427	151	26.9349675115	25.3784513179	28.1636221415	15.276
10	0	0	1	993	62	22.4549829037	27.5405741771	29.8624987609	8.031
10	0	0	2	2341	146	22.4549829037	27.9051890779	30.2271136617	4.095
11	0	0	1	809	50	24.6218823984	28.2838361334	30.8298257823	6.346
11	0	0	2	2148	134	24.6218823984	24.8314754973	27.3774651462	14.221
12	0	0	1	341	21	20.115692684	29.2690515933	31.3490853018	17.78
12	0	0	2	1682	105	20.115692684	31.1600376136	33.2400713221	13.528
13	0	0	1	807	50	22.563760559	33.2893319966	35.6225045744	13.654
13	0	0	2	2148	134	22.563760559	27.9840138576	30.3171864354	5.102
14	0	0	1	513	32	20.7916706623	26.8130251082	28.9629573284	15.37
14	0	0	2	1860	116	20.7916706623	27.8551816402	30.0051138604	19.496
15	0	0	1	1012	63	30.0369572004	30.1679854723	33.2739129916	9.59
15	0	0	2	2356	147	30.0369572004	29.7163234525	32.8222509718	5.244
16	0	0	1	488	30	21.8434799924	27.5801653609	29.8388583827	13.102
16	0	0	2	1832	114	21.8434799924	29.9075946855	32.1662877073	15.811
17	0	0	1	471	29	21.8674470119	29.5681915458	31.8293628422	6.189
17	0	0	2	1818	113	21.8674470119	29.9602625147	32.2214338111	8.409
19	0	0	1	1033	64	27.0128017583	29.8867090115	32.6799281713	10.551
19	0	0	2	2377	148	27.0128017583	21.2373482608	24.0305674206	16.724
20	0	0	1	1061	66	29.0643972609	32.5484003811	35.5537617658	5.433
20	0	0	2	2407	150	29.0643972609	30.9594367481	33.9647981329	5.402
21	0	0	1	1217	76	21.7558151375	31.5095828124	33.7592109784	13.685
21	0	0	2	2566	160	21.7558151375	28.8539551664	31.1035833324	14.725
22	0	0	1	534	33	21.2495209348	26.5691816872	28.7664572435	15.481
22	0	0	2	1883	117	21.2495209348	27.3839139428	29.5811894991	9.59
23	0	0	1	526	32	19.7490668364	31.0871472959	33.1292705962	8.095
23	0	0	2	1874	117	19.7490668364	32.5276638734	34.5697871736	7.149
24	0	0	1	1018	63	29.8597693346	32.4089510426	35.4965567104	10.189
24	0	0	2	2363	147	29.8597693346	28.3729372906	31.4605429585	15.874
25	0	0	1	155	9	26.1777492333	32.1592810058	34.8661527836	8.032
25	0	0	2	1496	93	26.1777492333	32.3730116037	35.0798833816	16.992
26	0	0	1	163	10	24.0406772911	34.0800605808	36.5659515678	7.78
26	0	0	2	1506	94	24.0406772911	30.5985938079	33.0844847949	10.347
27	0	0	1	915	57	25.9520353582	30.2436100751	32.9271422406	21.843
27	0	0	2	2257	141	25.9520353582	31.1286591777	33.8121913432	6.221
28	0	0	1	932	58	23.1644671248	29.3766501872	31.7719379466	16.488
28	0	0	2	2272	142	23.1644671248	29.2872655618	31.6825533213	5.307
29	0	0	1	432	27	23.0087033004	27.868536439	30.2477176686	4.693
29	0	0	2	1781	111	23.0087033004	27.5054301879	29.8846114174	5.527
30	0	0	1	110	6	20.4522661441	29.7466524676	31.8614890612	7.937
30	0	0	2	1450	90	20.4522661441	32.9847309251	35.0995675187	5.276
31	0	0	1	487	30	24.8674068232	30.5860316185	33.1574093606	10.063
31	0	0	2	1832	114	24.8674068232	30.8505052974	33.4218830396	7.937
32	0	0	1	170	10	22.7315117996	26.8138128484	29.1643314973	11.086
32	0	0	2	1512	94	22.7315117996	26.6272891445	28.9778077934	10.803
33	0	0	1	1245	77	20.9420902143	32.3590233911	34.5245095245	9.244
33	0	0	2	2594	162	20.9420902143	33.2362917206	35.4017778541	8.74
34	0	0	1	558	34	27.9253322222	31.4271495456	34.3147275801	13.968
34	0	0	2	1907	119	27.9253322222	30.6727200348	33.5602980693	6.063
35	0	0	1	910	56	26.2478205504	30.7770462718	33.4911636714	12.535
35	0	0	2	2251	140	26.2478205504	28.0977004646	30.8118178643	9.811
36	0	0	1	490	30	20.9842730974	30.7103887241	32.8802367167	12.504
36	0	0	2	1837	114	20.9842730974	27.900126978	30.0699749707	15.134
38	0	0	1	1224	76	22.8307869226	32.5597008586	34.920484906	6.41
38	0	0	2	2575	160	22.8307869226	29.6843027168	32.0450867642	10.094
39	0	0	1	1236	77	21.0954413029	27.6233744461	29.804717624	8.882
39	0	0	2	2585	161	21.0954413029	29.2794682085	31.4608113864	9.433
40	0	0	1	1224	76	21.6965721562	31.1537182906	33.3972205231	12.378
40	0	0	2	2575	160	21.6965721562	34.3005975405	36.544099773	8.756
41	0	0	1	470	29	20.8074354388	29.9233241824	32.0748865362	8.094
41	0	0	2	1818	113	20.8074354388	30.7974345543	32.9489969081	10.457
42	0	0	1	581	36	27.9419112531	31.9126438664	34.8019362313	8.063
42	0	0	2	1929	120	27.9419112531	29.8252906572	32.7145830221	11.653
43	0	0	1	309	19	27.2127290458	29.9446968982	32.758589246	12.283
43	0	0	2	1652	103	27.2127290458	30.8855748502	33.6994671981	6.126
44	0	0	1	557	34	28.2088090869	28.0124295563	30.9293201003	7.512
44	0	0	2	1906	119	28.2088090869	29.2030615442	32.1199520883	6.315
45	0	0	1	795	49	30.3505928492	27.4671915437	30.6055500975	5.748
45	0	0	2	2135	133	30.3505928492	27.3869823397	30.5253408934	15.843
46	0	0	1	467	29	20.8754693109	43.1880322267	45.3466295233	5.275
46	0	0	2	1812	113	20.8754693109	29.3364221781	31.4950194747	10.74
47	0	0	1	519	32	21.7774330161	27.0298378166	29.2817013477	5.906
47	0	0	2	1867	116	21.7774330161	28.4328705511	30.6847340822	9.37
48	0	0	1	1246	77	16.5926255351	31.7747393805	33.490475496	4.851
48	0	0	2	2597	162	16.5926255351	29.891121208	31.6068573235	9.968
49	0	0	1	1245	77	21.8534789994	28.878897331	31.1386242855	11.386
49	0	0	2	2587	161	21.8534789994	27.1374552766	29.3971822311	4.535
50	0	0	1	289	18	23.6840382343	29.4766391963	31.9256524446	10.252
50	0	0	2	1633	102	23.6840382343	31.667043789	34.1160570372	7.04
51	0	0	1	1253	78	13.2209371039	30.225005367	31.5920969838	4.803
51	0	0	2	2601	162	13.2209371039	31.085113385	32.4522050017	23.433
52	0	0	1	1237	77	25.7792908193	29.4174394899	32.0831092597	5.464
52	0	0	2	2587	161	25.7792908193	29.5248009219	32.1904706916	16.63
53	0	0	1	154	9	24.1726935078	30.0884750276	32.5880169579	11.276
53	0	0	2	1495	93	24.1726935078	27.7832620418	30.2828039722	21.654
54	0	0	1	1218	76	24.3910915978	27.2491907927	29.7713158573	7.086
54	0	0	2	2568	160	24.3910915978	29.4451857339	31.9673107985	5.307
55	0	0	1	1021	63	27.4420581061	25.2209765711	28.0585823542	13.402
55	0	0	2	2366	147	27.4420581061	25.6759438917	28.5135496748	14.787
56	0	0	1	1218	76	20.1951438095	29.3747488743	31.4629981099	9.811
56	0	0	2	2567	160	20.1951438095	30.2063207523	32.294569988	11.874
57	0	0	1	1079	67	27.6249056292	29.2107148173	32.0672276804	6.063
57	0	0	2	2426	151	27.6249056292	32.1062648195	34.9627776826	9.779
58	0	0	1	523	32	22.4417328813	24.6748954927	26.9954499774	7.181
58	0	0	2	1872	117	22.4417328813	30.2137347559	32.5342892405	7.654
59	0	0	1	997	62	20.17029974	30.3247395775	32.4104198486	10.22
59	0	0	2	2342	146	20.17029974	29.3818361621	31.4675164332	4.535
60	0	0	1	1013	63	30.5241910574	32.0456160988	35.2019253207	5.716
60	0	0	2	2357	147	30.5241910574	34.9157238042	38.0720330261	5.181
61	0	0	1	598	37	18.3782907372	28.3467942026	30.2471744101	11.401
61	0	0	2	1948	121	18.3782907372	25.4934834954	27.3938637029	7.622
62	0	0	1	819	51	20.9290007659	33.6301633517	35.7942959899	7.213
62	0	0	2	2161	135	20.9290007659	37.148380468	39.3125131062	10.063
63	0	0	1	1022	63	30.8836526803	27.5161640312	30.7096428552	12.693
63	0	0	2	2368	148	30.8836526803	21.2129231877	24.4064020117	24.315
64	0	0	1	1244	77	25.4015852139	29.4198658509	32.0464795263	6.536
64	0	0	2	2594	162	25.4015852139	31.0732606004	33.6998742758	19.528
65	0	0	1	1268	79	19.2672445774	28.7875954023	30.7798965783	11.212
65	0	0	2	2617	163	19.2672445774	29.9330868107	31.9253879867	10.457
66	0	0	1	1185	74	18.5921476031	34.9091170327	36.8316107959	8.094
66	0	0	2	2538	158	18.5921476031	40.0805273907	42.0030211539	5.591
67	0	0	1	1245	77	24.8553318918	26.8574631864	29.4275923379	7.843
67	0	0	2	2598	162	24.8553318918	29.7563090022	32.3264381537	6.284
68	0	0	1	581	36	23.8843159852	30.6741638267	33.1438865021	13.338
68	0	0	2	1929	120	23.8843159852	31.1346442992	33.6043669746	13.559
69	0	0	1	337	21	24.3778686716	31.8904128206	34.4111705879	7.15
69	0	0	2	1681	105	24.3778686716	31.9989926365	34.5197504039	10.472
70	0	0	1	491	30	19.3708828597	29.920959384	31.9239771246	11.843
70	0	0	2	1837	114	19.3708828597	26.1704182352	28.1734359758	8.221
71	0	0	1	337	21	24.7069982866	30.1498200566	32.7046109892	8.063
71	0	0	2	1681	105	24.7069982866	30.5034006159	33.0581915485	6.347
72	0	0	1	1250	78	17.7846467367	30.1188908899	31.95788621	8.898
72	0	0	2	2597	162	17.7846467367	31.7161395953	33.5551349154	14.504
73	0	0	1	819	51	25.873436838	28.2058699637	30.8812747645	13.496
73	0	0	2	2161	135	25.873436838	31.6558122297	34.3312170305	17.401
74	0	0	1	440	27	22.0313782762	28.8016825947	31.0798049631	6.74
74	0	0	2	1787	111	22.0313782762	29.3847846808	31.6629070492	6.756
75	0	0	1	864	54	26.5960516178	29.1542583476	31.9043840702	12.063
75	0	0	2	2209	138	26.5960516178	29.5680971162	32.3182228388	20.347
76	0	0	1	530	33	23.2369787378	28.2962829878	30.6990687043	4.646
76	0	0	2	1879	117	23.2369787378	30.5366906763	32.9394763928	7.527
77	0	0	1	518	32	19.2217157031	28.5982394049	30.5858327344	5.67
77	0	0	2	1864	116	19.2217157031	28.0968431195	30.084436449	10.284
78	0	0	1	429	26	22.3362769999	26.5628936782	28.8725436521	21.071
78	0	0	2	1775	110	22.3362769999	27.9646110935	30.2742610674	13.496
79	0	0	1	577	36	20.7549178365	31.6276398854	33.7737717336	10.315
79	0	0	2	1925	120	20.7549178365	31.172267821	33.3183996692	9.906
80	0	0	1	997	62	21.6547405159	29.522119644	31.761296337	5.149
80	0	0	2	2343	146	21.6547405159	31.9692968242	34.2084735172	10.473
82	0	0	1	1022	63	26.222743264	27.4198854797	30.1314097993	12.504
82	0	0	2	2370	148	26.222743264	24.9682924341	27.6798167537	12.441
84	0	0	1	1244	77	16.9609411485	30.4639271549	32.2177484063	7.591
84	0	0	2	2596	162	16.9609411485	30.4771217993	32.2309430507	18.22
85	0	0	1	1275	79	18.8137234302	30.6932858787	32.6386913654	11.213
85	0	0	2	2625	164	18.8137234302	32.3067005111	34.2521059978	10.536
86	0	0	1	939	58	25.2922967672	34.2583253081	36.873638172	10.252
86	0	0	2	2285	142	25.2922967672	30.9489063207	33.5642191845	9.433
87	0	0	1	544	34	26.0397867442	32.0524737413	34.7450797102	9.527
87	0	0	2	1891	118	26.0397867442	30.2207954634	32.9134014323	9.134
88	0	0	1	1241	77	24.3666858102	27.9795961625	30.4991975824	6.504
88	0	0	2	2590	161	24.3666858102	31.6561530492	34.1757544692	12.252
89	0	0	1	159	9	26.2548180719	33.1932345696	35.9080755377	8.567
89	0	0	2	1498	93	26.2548180719	35.1008187809	37.815659749	15.118
90	0	0	1	895	55	30.642520866	32.4919179047	35.660462847	6.835
90	0	0	2	2237	139	30.642520866	31.9539560074	35.1225009497	5.968
91	0	0	1	276	17	26.4379647515	30.9789350221	33.712714004	16.189
91	0	0	2	1620	101	26.4379647515	31.40171846	34.1354974419	12.472
92	0	0	1	969	60	19.8600320471	25.7923913345	27.8459888296	4.693
92	0	0	2	2313	144	19.8600320471	24.7742761113	26.8278736065	4.708
93	0	0	1	1264	79	19.447008135	27.4376833772	29.4485727403	4.535
93	0	0	2	2615	163	19.447008135	30.5640210837	32.5749104469	10.126
94	0	0	1	807	50	28.8689064824	25.7984401035	28.7835870509	13.622
94	0	0	2	2149	134	28.8689064824	26.0808733996	29.0660203471	9.433
95	0	0	1	1064	66	27.2457885741	30.6507468989	33.4680577188	8
95	0	0	2	2412	150	27.2457885741	31.0115952926	33.8289061126	15.181
96	0	0	1	538	33	21.2658676346	33.5647473386	35.7637132015	11.433
96	0	0	2	1888	118	21.2658676346	35.2642393579	37.4632052208	9.37
97	0	0	1	1233	77	26.3944632539	27.8055944056	30.5348751789	6.189
97	0	0	2	2583	161	26.3944632539	27.8190205001	30.5483012734	10.724
98	0	0	1	344	21	22.7826383381	29.0843283752	31.4401336888	9.748
98	0	0	2	1687	105	22.7826383381	30.4757402779	32.8315455915	8.582
99	0	0	1	1056	66	21.8895339574	31.0411548369	33.3046100015	4.283
99	0	0	2	2402	150	21.8895339574	29.8158824769	32.0793376415	20.803
100	0	0	1	1223	76	18.6114590932	28.3690768201	30.2935674596	13.26
100	0	0	2	2574	160	18.6114590932	32.0333347918	33.9578254313	8.709
101	0	0	1	1244	77	23.4264393928	31.3570440637	33.7794206814	8
101	0	0	2	2594	162	23.4264393928	28.9845623478	31.4069389655	18.488
102	0	0	1	1009	63	25.2090536937	27.1916268585	29.7983320944	6.535
102	0	0	2	2345	146	25.2090536937	27.2143231919	29.8210284277	11.654
103	0	0	1	807	50	27.4836495357	31.4488239112	34.2907303951	15.023
103	0	0	2	2150	134	27.4836495357	32.6578410228	35.4997475067	10.787
104	0	0	1	1251	78	22.3037112347	27.0542933192	29.3605758779	5.055
104	0	0	2	2600	162	22.3037112347	30.4656509089	32.7719334676	21.307
105	0	0	1	1021	63	25.569059775	26.4506473237	29.0945784606	9.386
105	0	0	2	2366	147	25.569059775	28.8428687495	31.4867998864	10.661
106	0	0	1	833	52	29.1408009081	26.0796490626	29.0929108545	8.645
106	0	0	2	2175	135	29.1408009081	27.0379533194	30.0512151113	14.536
107	0	0	1	484	30	23.9266330568	33.0829426453	35.5570410555	14.425
107	0	0	2	1829	114	23.9266330568	32.631192712	35.1052911222	5.937
108	0	0	1	586	36	20.1135155755	32.9449104066	35.0247189944	10.157
108	0	0	2	1936	121	20.1135155755	30.4314357679	32.5112443557	9.244
109	0	0	1	1275	79	18.4016253243	30.225870578	32.1286636644	10.347
109	0	0	2	2625	164	18.4016253243	28.699221852	30.6020149383	9.276
111	0	0	1	1001	62	29.1466500662	28.0021774869	31.0160441024	5.102
111	0	0	2	2347	146	29.1466500662	27.4714490142	30.4853156296	5.433
112	0	0	1	440	27	25.1939009372	31.0300855233	33.6352239106	6.787
112	0	0	2	1783	111	25.1939009372	32.2561221398	34.8612605271	4.96
113	0	0	1	937	58	25.767890984	27.8507168508	30.5152078373	6.866
113	0	0	2	2282	142	25.767890984	31.1915468928	33.8560378793	4.158
114	0	0	1	984	61	25.3888287956	23.3936175357	26.0189121523	10.85
114	0	0	2	2330	145	25.3888287956	30.8217373237	33.4470319403	9.086
115	0	0	1	169	10	21.2934760609	29.7308424002	31.9326630719	6.693
115	0	0	2	1512	94	21.2934760609	33.7786978159	35.9805184876	14.662
116	0	0	1	296	18	22.0803247472	32.1615581343	34.4447417407	7.905
116	0	0	2	1638	102	22.0803247472	28.6377960067	30.9209796132	10.488
117	0	0	1	1029	64	24.6146102488	28.776914726	31.322152409	8.724
117	0	0	2	2373	148	24.6146102488	39.1015748435	41.6468125265	8.41
118	0	0	1	1031	64	26.0742981581	22.0704542903	24.7666288614	15.244
118	0	0	2	2375	148	26.0742981581	30.5240852604	33.2202598314	4.866
119	0	0	1	346	21	22.9184310683	30.2271538757	32.5970006374	5.591
119	0	0	2	1690	105	22.9184310683	31.4580599473	33.8279067091	12.992
120	0	0	1	1237	77	18.0111555084	27.2470115798	29.1094287073	10.63
120	0	0	2	2586	161	18.0111555084	27.3170876823	29.1795048098	4.126
121	0	0	1	580	36	28.2121630575	29.7261653152	32.6434026717	10.866
121	0	0	2	1929	120	28.2121630575	28.6281564222	31.5453937787	12.662
122	0	0	1	810	50	21.3966431158	26.2246801213	28.4371686311	14.221
122	0	0	2	2152	134	21.3966431158	28.6740809015	30.8865694112	15.591
123	0	0	1	333	20	24.7465067991	33.0283864805	35.5872627329	5.874
123	0	0	2	1677	104	24.7465067991	30.1598265159	32.7187027684	9.464
124	0	0	1	376	23	23.3153008839	32.5704119568	34.98129646	8.283
124	0	0	2	1720	107	23.3153008839	29.1384576329	31.549342136	14.378
125	0	0	1	1237	77	20.6151558577	27.137713841	29.2693938067	7.685
125	0	0	2	2586	161	20.6151558577	26.7549028371	28.8865828028	17.906
126	0	0	1	983	61	26.5230577961	21.2622536664	24.0048315699	4.85
126	0	0	2	2329	145	26.5230577961	25.0487771413	27.7913550447	9.118
127	0	0	1	1253	78	24.7482162791	29.1423041174	31.7013571361	10.284
127	0	0	2	2601	162	24.7482162791	26.9155456398	29.4745986584	15.842
128	0	0	1	336	21	23.405173467	29.6343793565	32.0545570024	7.59
128	0	0	2	1678	104	23.405173467	29.9450172402	32.3651948861	8.032
129	0	0	1	1254	78	22.4303611008	28.2268584282	30.5462370306	4.708
129	0	0	2	2601	162	22.4303611008	29.2745800412	31.5939586436	8
130	0	0	1	409	25	20.974480893	27.6691928757	29.8380283198	18.095
130	0	0	2	1756	109	20.974480893	29.7201906369	31.889026081	5.559
131	0	0	1	778	48	29.6854502636	32.983383282	36.0529637419	11.969
131	0	0	2	2119	132	29.6854502636	28.2649528355	31.3345332954	14.787
132	0	0	1	1224	76	22.3006755778	29.2464636205	31.5524322815	4.441
132	0	0	2	2574	160	22.3006755778	33.2883201958	35.5942888568	10.583
133	0	0	1	1022	63	23.7515490108	33.7722101903	36.2282042914	6.441
133	0	0	2	2368	148	23.7515490108	32.3239830933	34.7799771944	16.378
134	0	0	1	582	36	23.7624848847	31.3566779179	33.813802827	12.315
134	0	0	2	1931	120	23.7624848847	31.1677157168	33.6248406259	9.213
135	0	0	1	778	48	25.301083929	34.1025196987	36.7187411861	6.252
135	0	0	2	2118	132	25.301083929	36.5985817824	39.2148032698	11.685
136	0	0	1	1021	63	24.8876598626	29.5045793281	32.0780513061	8.315
136	0	0	2	2366	147	24.8876598626	29.4292150001	32.0026869781	7.465
137	0	0	1	489	30	25.410159381	20.8123691423	23.4398694169	15.622
137	0	0	2	1834	114	25.410159381	26.5193011851	29.1468014597	10.095
138	0	0	1	548	34	24.2726148128	28.9176821243	31.4275562707	11.244
138	0	0	2	1891	118	24.2726148128	28.3802339278	30.8901080742	15.78
139	0	0	1	197	12	27.9485706592	30.5496323	33.439613271	11.433
139	0	0	2	1540	96	27.9485706592	28.8677590777	31.7577400487	12.914
140	0	0	1	802	50	20.7473752538	15.1728548468	17.3182067652	23.37
140	0	0	2	2133	133	20.7473752538	23.3910497193	25.5364016377	4.41
141	0	0	1	1262	78	24.9232162209	26.788967137	29.3661157681	5.496
141	0	0	2	2601	162	24.9232162209	25.9278317671	28.5049803982	7.811
142	0	0	1	561	35	25.3118739178	31.146650284	33.7639874944	10.346
142	0	0	2	1909	119	25.3118739178	29.5001740583	32.1175112686	8.961
143	0	0	1	951	59	26.0562754652	29.0425971764	31.7369081374	18.378
143	0	0	2	2293	143	26.0562754652	29.0366240115	31.7309349725	9.559
144	0	0	1	821	51	20.8060793628	29.9901582267	32.1415803575	7.527
144	0	0	2	2164	135	20.8060793628	35.0312661205	37.1826882513	8.74
145	0	0	1	258	16	27.1311080414	35.88758546	38.6930379076	12.567
145	0	0	2	1600	100	27.1311080414	33.2197148308	36.0251672784	6.708
146	0	0	1	478	29	25.7661998156	31.1440916837	33.8084077974	7.008
146	0	0	2	1826	114	25.7661998156	30.6484360629	33.3127521766	4.819
147	0	0	1	491	30	19.3539641062	28.1233565874	30.1246248692	6.74
147	0	0	2	1838	114	19.3539641062	29.2460144057	31.2472826875	13.213
148	0	0	1	520	32	17.1946767782	30.2492536688	32.0272440103	7.086
148	0	0	2	1866	116	17.1946767782	30.8335547007	32.6115450422	8.551
149	0	0	1	1071	66	28.7389769873	29.5301474292	32.5018592077	9.969
149	0	0	2	2414	150	28.7389769873	31.4626254178	34.4343371963	7.338
150	0	0	1	519	32	23.0269944457	26.4101516837	28.7912242824	11.622
