# CDet master calibration constants
# run 5710
# calibration_stage 7
# events_processed 2951891

[PixelOffsets]
0 0.000000 0
1 0.000000 0
2 0.000000 0
3 0.000000 0
4 0.000000 0
5 0.000000 0
6 0.000000 0
7 0.000000 0
8 0.000000 0
9 0.000000 0
10 0.000000 0
11 0.000000 0
12 0.000000 0
13 0.000000 0
14 0.000000 0
15 0.000000 0
16 0.000000 0
17 0.000000 0
18 0.000000 0
19 0.000000 0
20 0.000000 0
21 0.000000 0
22 0.000000 0
23 0.000000 0
24 0.000000 0
25 0.000000 0
26 0.000000 0
27 0.000000 0
28 0.000000 0
29 0.000000 0
30 0.000000 0
31 0.000000 0
32 0.000000 0
33 0.000000 0
34 0.000000 0
35 0.000000 0
36 0.000000 0
37 0.000000 0
38 0.000000 0
39 0.000000 0
40 0.000000 0
41 0.000000 0
42 0.000000 0
43 0.000000 0
44 0.000000 0
45 0.000000 0
46 0.000000 0
47 0.000000 0
48 0.000000 1
49 0.000000 0
50 0.000000 0
51 0.000000 0
52 0.000000 0
53 0.000000 0
54 0.000000 0
55 0.000000 1
56 0.000000 1
57 0.000000 0
58 0.000000 2
59 0.000000 0
60 0.000000 0
61 0.000000 0
62 0.000000 2
63 0.000000 9
64 -2.220373 3
65 -2.220373 0
66 -2.220373 3
67 -2.220373 7
68 -2.220373 6
69 -2.220373 3
70 -2.220373 4
71 -2.220373 10
72 4.123078 36
73 2.742367 32
74 5.735448 42
75 1.224631 38
76 3.927797 46
77 6.208143 38
78 2.742367 33
79 -2.220373 0
80 3.111603 10
81 3.111603 5
82 3.111603 30
83 -1.712970 0
84 3.111603 18
85 3.111603 2
86 3.111603 1
87 6.012223 40
88 -1.712970 4
89 -1.712970 1
90 -1.712970 0
91 -1.712970 2
92 -1.712970 0
93 -1.712970 0
94 -1.712970 0
95 -1.712970 0
96 -0.938650 0
97 -0.938650 0
98 -0.938650 0
99 -0.938650 0
100 -0.938650 0
101 6.677162 1
102 -0.938650 1
103 -0.938650 2
104 5.687510 5
105 6.309660 70
106 6.880864 80
107 5.687510 32
108 9.362056 49
109 -0.938650 0
110 6.712816 73
111 -0.938650 0
112 0.000000 0
113 0.000000 0
114 0.000000 0
115 0.000000 0
116 0.000000 0
117 0.000000 0
118 0.000000 0
119 0.000000 0
120 0.000000 0
121 0.000000 0
122 0.000000 0
123 0.000000 0
124 0.000000 0
125 0.000000 0
126 0.000000 0
127 0.000000 0
128 3.696073 13
129 0.322592 47
130 4.280017 41
131 3.696073 12
132 4.774575 58
133 3.435659 46
134 3.780922 62
135 0.545459 64
136 3.486278 157
137 1.374878 125
138 2.189621 95
139 3.707640 161
140 -1.617090 0
141 1.956074 136
142 2.578316 12
143 -1.617090 0
144 0.205280 64
145 -2.673361 0
146 -1.078826 12
147 -1.078826 0
