event_index	pair_index	fold	layer	pixel	half_bar	ecal_time_ns	cdet_time_master_ns	cdet_time_candidate_ns	tot_ns
24	0	0	1	471	29	18.5285681212	27.5202024444	30.9099515721	5.748
24	0	0	2	1817	113	18.5285681212	30.6088706271	33.9986197548	8.567
25	0	0	1	308	19	25.5480777069	26.408104591	31.082053142	8.724
25	0	0	2	1651	103	25.5480777069	27.3600575165	32.0340060674	4.63
26	0	0	1	816	51	20.4308876407	29.4515004248	33.1892735277	16.063
26	0	0	2	2158	134	20.4308876407	31.1012560018	34.8390291047	10.157
27	0	0	1	431	26	17.8378851312	29.0856884165	32.3490790449	11.244
27	0	0	2	1779	111	17.8378851312	32.3234867977	35.5868774261	5.874
28	0	0	1	469	29	27.5230358431	29.3814308305	34.416692386	10
28	0	0	2	1816	113	27.5230358431	23.9609826332	28.9962441888	6.409
29	0	0	1	438	27	15.0201397484	30.2853885564	33.0332806373	4.819
29	0	0	2	1783	111	15.0201397484	32.3617685623	35.1096606432	8.284
30	0	0	1	433	27	18.0088591167	31.7660726342	35.0607424696	16.346
30	0	0	2	1779	111	18.0088591167	30.1047925805	33.3994624158	8.661
31	0	0	1	211	13	26.8572185929	25.3821552348	30.2956074078	7.716
31	0	0	2	1554	97	26.8572185929	26.2198779083	31.1333300813	8.095
32	0	0	1	530	33	20.0328581748	27.0913318371	30.756286575	14.393
32	0	0	2	1879	117	20.0328581748	27.874008111	31.538962849	11.102
33	0	0	1	1217	76	20.9903431677	30.9674732003	34.8075971094	7.134
33	0	0	2	2567	160	20.9903431677	32.1769970303	36.0171209394	8.819
34	0	0	1	430	26	22.922432904	31.1386824	35.3322766612	12.331
34	0	0	2	1776	111	22.922432904	29.2852907185	33.4788849797	4.157
35	0	0	1	437	27	18.7553477066	30.676118323	34.1073561343	11.26
35	0	0	2	1782	111	18.7553477066	30.4002547675	33.8314925789	14.095
36	0	0	1	440	27	19.6336865778	29.8811141068	33.4730415301	7.307
36	0	0	2	1785	111	19.6336865778	31.220529217	34.8124566404	4.252
37	0	0	1	440	27	15.9019834408	28.2804861208	31.1897090108	5.102
37	0	0	2	1784	111	15.9019834408	30.0198132943	32.9290361843	8.095
38	0	0	1	445	27	21.0061488187	29.3033938975	33.1464094057	5.496
38	0	0	2	1791	111	21.0061488187	29.2876594138	33.130674922	10.032
39	0	0	1	488	30	22.5829924006	27.2473365976	31.3788311788	11.843
39	0	0	2	1832	114	22.5829924006	29.6510921551	33.7825867364	11.087
40	0	0	1	430	26	17.6847278225	30.2286457422	33.4640166741	13.906
40	0	0	2	1776	111	17.6847278225	32.7607146821	35.9960856141	7.212
41	0	0	1	433	27	21.3090951139	28.3939054034	32.2923440794	9.779
41	0	0	2	1780	111	21.3090951139	28.2073191539	32.1057578299	8.472
42	0	0	1	528	33	19.3466012823	26.7073134108	30.2467193914	12.536
42	0	0	2	1876	117	19.3466012823	29.4314529018	32.9708588824	11.795
43	0	0	1	444	27	16.711532681	30.4433941687	33.5007218023	5.559
43	0	0	2	1791	111	16.711532681	30.9753787991	34.0327064327	9.323
44	0	0	1	588	36	20.2802035464	0.91720924611	4.62741512016	12
44	0	0	2	1948	121	20.2802035464	-1.04512358691	2.66508228713	17.307
45	0	0	1	430	26	17.4092844389	31.4658221936	34.6508015377	11.685
45	0	0	2	1776	111	17.4092844389	29.7344031972	32.9193825412	7.685
46	0	0	1	439	27	23.0670341592	29.1775932621	33.3976419139	8
46	0	0	2	1784	111	23.0670341592	29.0101790159	33.2302276678	6.315
47	0	0	1	485	30	24.512773128	28.9412317009	33.4257742076	10.787
47	0	0	2	1830	114	24.512773128	31.1283232501	35.6128657569	9.748
48	0	0	1	442	27	17.0666952942	30.5942470444	33.7165506735	6
48	0	0	2	1788	111	17.0666952942	29.2607152516	32.3830188806	18.126
49	0	0	1	433	27	18.9466524391	31.6419778172	35.1082142882	4.756
49	0	0	2	1781	111	18.9466524391	31.0464472028	34.5126836739	14
50	0	0	1	438	27	17.5066794113	28.4134764022	31.6162738809	10.315
50	0	0	2	1784	111	17.5066794113	30.1606967659	33.3634942446	7.591
51	0	0	1	485	30	27.8265002857	27.9026977985	32.9934773155	12.536
51	0	0	2	1830	114	27.8265002857	27.1930888731	32.2838683901	7.906
52	0	0	1	920	57	26.3646392857	25.6854173195	30.5087535015	20.504
52	0	0	2	2263	141	26.3646392857	28.6350751315	33.4584113136	14.063
53	0	0	1	439	27	24.7840375238	29.902862138	34.4370316986	7.969
53	0	0	2	1784	111	24.7840375238	28.2412608461	32.7754304068	12.094
54	0	0	1	1223	76	20.3360438318	30.5795621019	34.2999837982	7.449
54	0	0	2	2572	160	20.3360438318	31.5794011755	35.2998228718	8
55	0	0	1	443	27	18.8739487222	29.2229067635	32.6758422952	13.717
55	0	0	2	1788	111	18.8739487222	28.9377140482	32.3906495799	7.748
56	0	0	1	430	26	15.8123414662	28.0763434456	30.9691665899	5.181
56	0	0	2	1776	111	15.8123414662	28.416130507	31.3089536513	12
57	0	0	1	1103	68	23.5737822478	31.6211568028	35.933913584	13.591
57	0	0	2	2452	153	23.5737822478	32.626241096	36.9389978772	9.968
58	0	0	1	529	33	20.3506722593	29.7368600775	33.4599580033	9.102
58	0	0	2	1879	117	20.3506722593	30.4705744264	34.1936723522	8.126
59	0	0	1	538	33	19.0300094213	31.6208090822	35.1022954773	5.165
59	0	0	2	1888	118	19.0300094213	30.2439727589	33.725459154	14.221
59	1	0	1	526	32	19.0300094213	10.3800865013	13.8615728965	6.756
59	1	0	2	1874	117	19.0300094213	12.1008949354	15.5823813306	10.693
60	0	0	1	1094	68	22.8339416608	31.6210572673	35.7984623058	6.378
60	0	0	2	2441	152	22.8339416608	30.2837399757	34.4611450142	9.653
61	0	0	1	1092	68	19.2874763142	36.8761769849	40.4047662199	6.788
61	0	0	2	2437	152	19.2874763142	36.3699869964	39.8985762314	5.654
62	0	0	1	567	35	21.1510021535	35.5299209099	39.399436926	5.292
62	0	0	2	1917	119	21.1510021535	34.984818025	38.8543340411	12.929
63	0	0	1	457	28	20.8169275546	31.3064355065	35.1148335197	4.85
63	0	0	2	1802	112	20.8169275546	31.7029926967	35.5113907099	11.874
64	0	0	1	431	26	18.9551835805	28.4635621481	31.9313593674	7.339
64	0	0	2	1779	111	18.9551835805	31.7582968985	35.2260941177	7.842
65	0	0	1	440	27	20.5334581452	29.8699026221	33.6264407087	8.315
65	0	0	2	1787	111	20.5334581452	31.4599021009	35.2164401875	14.819
66	0	0	1	1234	77	20.745596553	29.4536379996	33.2489862078	6.347
66	0	0	2	2583	161	20.745596553	30.0808260465	33.8761742547	12.661
67	0	0	1	415	25	17.4828010307	31.6905754474	34.889004444	11.228
67	0	0	2	1763	110	17.4828010307	32.4970149295	35.6954439261	16
68	0	0	1	138	8	26.0566389957	28.6805867396	33.4475751398	6.992
68	0	0	2	1479	92	26.0566389957	26.8128353768	31.579823777	10.157
