# CDet master calibration constants
# run 5710
# calibration_stage 7
# events_processed 2951891

[PixelOffsets]
0 0.000000 0
1 0.000000 0
2 0.000000 0
3 0.000000 0
4 0.000000 0
5 0.000000 0
6 0.000000 0
7 0.000000 0
8 0.000000 0
9 0.000000 0
10 0.000000 0
11 0.000000 0
12 0.000000 0
13 0.000000 0
14 0.000000 0
15 0.000000 0
16 0.000000 0
17 0.000000 0
18 0.000000 0
19 0.000000 0
20 0.000000 0
21 0.000000 0
22 0.000000 0
23 0.000000 0
24 0.000000 0
25 0.000000 0
26 0.000000 0
27 0.000000 0
28 0.000000 0
29 0.000000 0
30 0.000000 0
31 0.000000 0
32 0.000000 0
33 0.000000 1
34 0.000000 0
35 0.000000 0
36 0.000000 0
37 0.000000 0
38 0.000000 0
39 0.000000 0
40 0.000000 0
41 0.000000 0
42 0.000000 0
43 0.000000 0
44 0.000000 0
45 0.000000 0
46 0.000000 0
47 0.000000 0
48 0.000000 1
49 0.000000 0
50 0.000000 0
51 0.000000 0
52 0.000000 0
53 0.000000 0
54 0.000000 0
55 0.000000 1
56 0.000000 3
57 0.000000 0
58 0.000000 5
59 0.000000 0
60 0.000000 0
61 0.000000 0
62 0.000000 3
63 0.000000 9
64 -2.618714 5
65 -2.618714 0
66 -2.618714 3
67 -2.618714 7
68 -2.618714 6
69 -2.618714 4
70 -2.618714 4
71 -2.618714 10
72 4.773687 38
73 3.063028 34
74 2.015193 42
75 4.506477 38
76 4.224457 48
77 4.724863 41
78 3.740046 36
79 -2.618714 0
80 2.841009 11
81 2.841009 5
82 2.841009 32
83 -2.621180 0
84 2.841009 18
85 2.841009 3
86 8.034462 8
87 4.756918 68
88 -2.621180 3
89 -2.621180 1
90 -2.621180 0
91 -2.621180 2
92 -2.621180 0
93 -2.621180 0
94 -2.621180 0
95 -2.621180 0
96 9.903734 1
97 9.903734 0
98 9.903734 0
99 9.903734 0
100 9.903734 2
101 7.412893 2
102 9.672509 5
103 9.903734 34
104 5.984669 9
105 6.915382 99
106 6.152117 81
107 5.984669 39
108 8.238468 81
109 -1.332633 0
110 6.571884 75
111 -1.332633 0
112 0.000000 0
113 0.000000 0
114 0.000000 0
115 0.000000 0
116 0.000000 0
117 0.000000 0
118 0.000000 0
119 0.000000 0
120 0.000000 0
121 0.000000 0
122 0.000000 0
123 0.000000 0
124 0.000000 0
125 0.000000 0
126 0.000000 0
127 0.000000 0
128 3.218170 13
129 0.108559 47
130 4.169196 46
131 3.218170 14
132 4.784421 62
133 2.771555 48
134 3.648199 71
135 1.034445 72
136 3.395163 171
137 1.440565 134
138 1.765828 104
139 3.096309 170
140 -1.744411 0
141 1.870706 147
142 2.312151 12
143 -1.744411 0
144 0.474922 64
145 -2.510805 0
146 -0.652944 12
147 -0.652944 0
148 0.626349 60
